Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Marco Bizot,71,silver,Netherlands,75,70,55,73,47,67,https://wefut.com/player/15/7415/marco-bizot
Sebastian Mielitz,71,silver,Germany,74,70,71,74,39,68,https://wefut.com/player/15/6398/sebastian-mielitz
Jesús,71,silver,Spain,73,71,56,75,48,69,https://wefut.com/player/15/6183/jesus
Felix Wiedwald,71,silver,Germany,71,68,64,75,34,70,https://wefut.com/player/15/6123/felix-wiedwald
Kristoffer Nordfeldt,71,silver,Sweden,72,65,65,77,60,73,https://wefut.com/player/15/6067/kristoffer-nordfeldt
Korcan Çelikay,71,silver,Turkey,73,70,69,77,26,74,https://wefut.com/player/15/5638/korcan-celikay
Cristian Álvarez,71,silver,Argentina,75,68,69,75,45,68,https://wefut.com/player/15/5360/cristian-alvarez
William Yarbrough,71,silver,Mexico,71,70,69,71,48,72,https://wefut.com/player/15/5022/william-yarbrough
Mitchell Langerak,71,silver,Australia,74,67,72,76,48,68,https://wefut.com/player/15/4259/mitchell-langerak
Tobias Sippel,71,silver,Germany,74,68,71,77,50,66,https://wefut.com/player/15/3692/tobias-sippel
Mariano Andújar,71,silver,Argentina,69,69,59,77,45,75,https://wefut.com/player/15/3393/mariano-andujar
Yuriy Zhevnov,71,silver,Belarus,72,71,67,70,48,72,https://wefut.com/player/15/2768/yuriy-zhevnov
Riesgo,71,silverrare,Spain,70,67,70,75,52,69,https://wefut.com/player/15/2666/brad-jones
Alexis Thébaux,71,silver,France,68,70,68,76,36,72,https://wefut.com/player/15/2503/alexis-thebaux
Cirilo Saucedo,71,silver,Mexico,71,67,66,73,42,73,https://wefut.com/player/15/2163/cirilo-saucedo
Germán Montoya,71,silver,Argentina,73,70,62,72,55,71,https://wefut.com/player/15/2134/german-montoya
Moisés Muñoz,71,silver,Mexico,71,68,66,73,46,74,https://wefut.com/player/15/1963/moises-munoz
Sammy Bossut,71,silver,Belgium,72,68,64,73,52,70,https://wefut.com/player/15/1310/sammy-bossut
Oswaldo Sánchez,71,silver,Mexico,71,70,66,71,45,67,https://wefut.com/player/15/1160/oswaldo-sanchez
Gianluca Pegolo,71,silver,Italy,71,67,59,75,44,75,https://wefut.com/player/15/687/gianluca-pegolo
Markus Miller,71,silver,Germany,73,67,60,74,27,72,https://wefut.com/player/15/628/markus-miller
Paulo Lopes,71,silver,Portugal,73,75,64,68,38,72,https://wefut.com/player/15/553/paulo-lopes
Matt Gilks,71,silver,Scotland,71,69,68,72,44,72,https://wefut.com/player/15/152/matt-gilks
Gábor Király,71,silver,Hungary,72,70,61,74,35,67,https://wefut.com/player/15/27/gabor-kiraly
Soslan Dzhanaev,70,silverif,Russia,76,56,71,76,59,74,https://wefut.com/player/15/17216/soslan-dzhanaev
Yu Sang Hun,70,silverif,Korea Republic,71,70,60,72,42,70,https://wefut.com/player/15/17055/yu-sang-hun
Sten Michael Grytebust,70,silverif,Norway,70,68,63,79,40,68,https://wefut.com/player/15/14853/sten-michael-grytebust
David Ousted,70,silverif,Denmark,74,70,66,70,58,70,https://wefut.com/player/15/14842/david-ousted
Abdoulaye Diallo,70,silverif,France,69,66,61,78,42,68,https://wefut.com/player/15/12856/abdoulaye-diallo
Lukas Hradecky,70,silverrare,Finland,72,71,74,72,42,67,https://wefut.com/player/15/17507/lukas-hradecky
Sergey Narubin,70,silverrare,Russia,67,73,68,71,42,72,https://wefut.com/player/15/16092/sergey-narubin
Balázs Megyeri,70,silverrare,Hungary,72,67,78,77,32,65,https://wefut.com/player/15/16078/balazs-megyeri
Philipp Tschauner,70,silverrare,Germany,73,70,62,73,38,65,https://wefut.com/player/15/15575/philipp-tschauner
Alberto Frison,70,silverrare,Italy,73,65,54,79,45,69,https://wefut.com/player/15/13277/alberto-frison
Balázs Megyeri,70,silverrare,Hungary,72,67,78,77,32,65,https://wefut.com/player/15/7244/balazs-megyeri
Joel Robles,70,silverrare,Spain,69,70,74,73,49,68,https://wefut.com/player/15/6728/joel-robles
Herrerín,70,silverrare,Spain,71,82,59,63,45,70,https://wefut.com/player/15/6345/herrerin
Brad Jones,71,silver,Australia,74,67,70,75,52,69,https://wefut.com/player/15/5875/lukas-hradecky
Mamadou Samassa,70,silverrare,Mali,75,69,63,78,43,62,https://wefut.com/player/15/5690/mamadou-samassa
Sergey Pesyakov,70,silverrare,Russia,68,61,76,75,54,75,https://wefut.com/player/15/5128/sergey-pesyakov
Guy-Roland Ndy Assembe,70,silverrare,Cameroon,76,68,65,75,42,63,https://wefut.com/player/15/4385/guy-roland-ndy-assembe
Pär Hansson,70,silverrare,Sweden,75,61,74,76,41,65,https://wefut.com/player/15/3758/par-hansson
Fabricio,70,silverrare,Spain,71,78,66,68,52,64,https://wefut.com/player/15/3756/fabricio
Alberto Frison,70,silverrare,Italy,73,65,54,79,45,69,https://wefut.com/player/15/3302/alberto-frison
Sergey Narubin,70,silverrare,Russia,67,73,68,71,42,72,https://wefut.com/player/15/2249/sergey-narubin
Philipp Tschauner,70,silverrare,Germany,73,70,62,73,38,65,https://wefut.com/player/15/2153/philipp-tschauner
Codina,70,silverrare,Spain,76,67,73,73,43,65,https://wefut.com/player/15/1507/codina
Leo Franco,70,silverrare,Argentina,66,72,79,71,31,72,https://wefut.com/player/15/1501/leo-franco
Boy Waterman,70,silverrare,Netherlands,73,66,81,74,52,65,https://wefut.com/player/15/1047/boy-waterman
Paul Robinson,70,silverrare,England,69,69,78,66,50,73,https://wefut.com/player/15/185/paul-robinson
Mauro Goicoechea,70,silver,Uruguay,70,68,71,74,43,70,https://wefut.com/player/15/17174/mauro-goicoechea
Péter Gulácsi,70,silver,Hungary,68,72,70,69,41,70,https://wefut.com/player/15/16613/peter-gulacsi
Patric Klandt,70,silver,Germany,71,70,66,72,48,70,https://wefut.com/player/15/16607/patric-klandt
Andy Lonergan,70,silver,England,70,68,67,75,50,67,https://wefut.com/player/15/16075/andy-lonergan
Ádám Bogdán,70,silver,Hungary,73,66,62,74,52,70,https://wefut.com/player/15/15579/adam-bogdan
Da Costa,70,silver,Brazil,69,67,62,75,42,72,https://wefut.com/player/15/15255/da-costa
Nicolás Peric,70,silver,Chile,72,72,65,71,41,66,https://wefut.com/player/15/14921/nicolas-peric
Yvon Mvogo,70,silver,Switzerland,73,70,69,73,45,68,https://wefut.com/player/15/13944/yvon-mvogo
Juan Castillo,70,silver,Uruguay,68,71,66,72,56,73,https://wefut.com/player/15/13315/juan-castillo
Diego Sánchez,70,silver,Chile,72,73,68,70,51,71,https://wefut.com/player/15/11071/diego-sanchez
Mauro Goicoechea,70,silver,Uruguay,70,68,71,74,43,70,https://wefut.com/player/15/10248/mauro-goicoechea
Abdullah Al Enezi,70,silver,Saudi Arabia,68,67,62,76,46,74,https://wefut.com/player/15/9506/abdullah-al-enezi
Lukas Hradecky,70,silverrare,Finland,72,64,67,75,41,70,https://wefut.com/player/15/8467/baptiste-reynet
Jordi Masip,70,silver,Spain,73,67,65,77,55,63,https://wefut.com/player/15/7266/jordi-masip
Harun Tekin,70,silver,Turkey,69,69,69,74,32,67,https://wefut.com/player/15/7209/harun-tekin
Steve Clark,70,silver,United States,70,65,61,77,53,70,https://wefut.com/player/15/6935/steve-clark
Max Grün,70,silver,Germany,71,67,68,70,51,73,https://wefut.com/player/15/6558/max-grun
Da Costa,70,silver,Brazil,69,67,62,75,42,72,https://wefut.com/player/15/5569/da-costa
Nicolás Peric,70,silver,Chile,72,72,65,71,41,66,https://wefut.com/player/15/4944/nicolas-peric
Péter Gulácsi,70,silver,Hungary,68,72,70,69,41,70,https://wefut.com/player/15/4770/peter-gulacsi
Ádám Bogdán,70,silver,Hungary,73,66,62,74,52,70,https://wefut.com/player/15/4668/adam-bogdan
Bojan Jorgacevic,70,silver,Serbia,74,63,53,73,52,71,https://wefut.com/player/15/4346/bojan-jorgacevic
Johann Carrasso,70,silver,France,67,69,64,74,55,72,https://wefut.com/player/15/4198/johann-carrasso
Juan Castillo,70,silver,Uruguay,68,71,66,72,56,73,https://wefut.com/player/15/3980/juan-castillo
Patric Klandt,70,silver,Germany,71,70,66,72,48,70,https://wefut.com/player/15/3697/patric-klandt
Mauricio Caranta,70,silver,Argentina,72,66,69,73,46,71,https://wefut.com/player/15/2374/mauricio-caranta
Carl Ikeme,70,silver,Nigeria,71,68,65,73,48,69,https://wefut.com/player/15/1879/carl-ikeme
Kelvin Davis,70,silver,England,73,67,54,74,51,69,https://wefut.com/player/15/1744/kelvin-davis
Romain Salin,70,silver,France,74,68,66,71,28,68,https://wefut.com/player/15/1678/romain-salin
Paweł Kieszek,70,silver,Poland,71,67,66,73,50,70,https://wefut.com/player/15/1589/pawel-kieszek
Roman Berezovskiy,70,silver,Armenia,70,71,67,67,42,72,https://wefut.com/player/15/1571/roman-berezovskiy
Kenan Hasagić,70,silver,Bosnia Herzegovina,67,71,70,73,55,68,https://wefut.com/player/15/1299/kenan-hasagic
Bogdan Lobonţ,70,silver,Romania,67,65,73,75,50,75,https://wefut.com/player/15/1001/bogdan-lobon%C5%A3
Andy Lonergan,70,silver,England,70,68,67,75,50,67,https://wefut.com/player/15/817/andy-lonergan
Christian Wetklo,70,silver,Germany,72,67,54,75,31,70,https://wefut.com/player/15/782/christian-wetklo
Rune Almenning Jarstein,70,silver,Norway,71,69,68,76,40,64,https://wefut.com/player/15/652/rune-almenning-jarstein
Craig Gordon,70,silver,Scotland,71,70,70,71,50,70,https://wefut.com/player/15/534/craig-gordon
Baptiste Reynet,70,silver,France,72,64,63,73,34,72,https://wefut.com/player/15/275/jelle-ten-rouwelaar
Diederik Boer,70,silver,Netherlands,68,68,57,75,31,71,https://wefut.com/player/15/137/diederik-boer
Cican Stankovic,69,purple,Austria,75,70,55,72,40,70,https://wefut.com/player/15/14645/cican-stankovic
David Mitov Nilsson,69,silverif,Sweden,66,63,61,80,31,74,https://wefut.com/player/15/15633/david-mitov-nilsson
Tyler Deric,69,silverif,United States,70,66,60,73,30,63,https://wefut.com/player/15/14182/tyler-deric
Luke McCormick,69,silverif,England,68,68,69,69,39,70,https://wefut.com/player/15/13083/luke-mccormick
Melitón Hernández,69,silverif,Mexico,68,69,60,69,22,68,https://wefut.com/player/15/12802/meliton-hernandez
Robin Olsen,69,silverrare,Denmark,73,71,55,69,28,68,https://wefut.com/player/15/16600/robin-olsen
Ivan Kelava,69,silverrare,Croatia,71,67,59,75,50,69,https://wefut.com/player/15/13295/ivan-kelava
Robin Olsen,69,silverrare,Denmark,73,71,55,69,28,68,https://wefut.com/player/15/9139/robin-olsen
Ivan Kelava,69,silverrare,Croatia,71,67,59,75,50,69,https://wefut.com/player/15/9083/ivan-kelava
Alexandr Filtsov,69,silverrare,Russia,69,64,67,72,42,72,https://wefut.com/player/15/8719/alexandr-filtsov
Dirk Orlishausen,69,silverrare,Germany,67,68,66,69,33,73,https://wefut.com/player/15/8353/dirk-orlishausen
Nick Marsman,69,silverrare,Netherlands,69,68,81,72,42,68,https://wefut.com/player/15/7570/nick-marsman
Marco Silvestri,69,silverrare,Italy,76,68,50,78,58,64,https://wefut.com/player/15/5835/marco-silvestri
Alexandr Filimonov,69,silverrare,Russia,63,71,71,64,46,82,https://wefut.com/player/15/2250/alexandr-filimonov
Thomas Kessler,69,silverrare,Germany,69,74,66,66,56,67,https://wefut.com/player/15/2139/thomas-kessler
Stephen Henderson,69,silverrare,Republic of Ireland,70,65,79,74,51,69,https://wefut.com/player/15/1914/stephen-henderson
Dimitrios Konstantopoulos,69,silverrare,Greece,69,66,74,71,31,73,https://wefut.com/player/15/1769/dimitrios-konstantopoulos
Brian Vandenbussche,69,silverrare,Belgium,73,67,63,71,50,68,https://wefut.com/player/15/1595/brian-vandenbussche
Fabio Coltorti,69,silverrare,Switzerland,67,71,66,72,46,70,https://wefut.com/player/15/842/fabio-coltorti
Barry Copa,69,silverrare,Ivory Coast,72,66,55,78,53,62,https://wefut.com/player/15/834/barry-copa
Fabien Audard,69,silverrare,France,66,58,67,80,21,72,https://wefut.com/player/15/747/fabien-audard
Lee Camp,69,silver,Northern Ireland,71,70,67,71,35,64,https://wefut.com/player/15/17863/lee-camp
Samir Ujkani,69,silver,Albania,72,67,63,74,51,71,https://wefut.com/player/15/17338/samir-ujkani
Jelle ten Rouwelaar,70,silver,Netherlands,67,69,63,70,34,70,https://wefut.com/player/15/17167/johan-wiland
Ross Turnbull,69,silver,England,72,69,68,71,50,64,https://wefut.com/player/15/16882/ross-turnbull
Joris Delle,69,silver,France,71,69,65,74,52,65,https://wefut.com/player/15/16602/joris-delle
Luis Marín,69,silver,Chile,70,71,73,72,36,67,https://wefut.com/player/15/16601/luis-marin
Charles Itandje,69,silver,Cameroon,73,64,72,73,41,68,https://wefut.com/player/15/16586/charles-itandje
Manuel Riemann,69,silver,Germany,70,65,73,72,53,70,https://wefut.com/player/15/16585/manuel-riemann
Mark Bunn,69,silver,England,73,67,71,75,48,63,https://wefut.com/player/15/16069/mark-bunn
Heinz Lindner,69,silver,Austria,73,61,63,76,47,68,https://wefut.com/player/15/15563/heinz-lindner
Łukasz Skorupski,69,silver,Poland,74,63,50,72,48,69,https://wefut.com/player/15/15562/lukasz-skorupski
Vincenzo Fiorillo,69,silver,Italy,69,67,62,71,36,69,https://wefut.com/player/15/15560/vincenzo-fiorillo
Davide Bassi,69,silver,Italy,69,64,59,74,40,74,https://wefut.com/player/15/15558/davide-bassi
Christian Puggioni,69,silver,Italy,72,68,58,74,44,67,https://wefut.com/player/15/15554/christian-puggioni
Felipe Núñez,69,silver,Chile,61,69,58,72,43,75,https://wefut.com/player/15/13773/felipe-nunez
Luis Marín,69,silver,Chile,70,71,73,72,36,67,https://wefut.com/player/15/13330/luis-marin
Johan Dahlin,69,silver,Sweden,63,73,67,68,30,75,https://wefut.com/player/15/13286/johan-dahlin
Felipe Núñez,69,silver,Chile,61,69,58,72,43,75,https://wefut.com/player/15/11024/felipe-nunez
Rául Fernández,69,silver,Peru,70,68,59,74,51,67,https://wefut.com/player/15/8389/raul-fernandez
Benjamin Lecomte,69,silver,France,74,69,67,69,45,64,https://wefut.com/player/15/7581/benjamin-lecomte
Matz Sels,69,silver,Belgium,69,65,66,75,37,69,https://wefut.com/player/15/7285/matz-sels
Manuel Riemann,69,silver,Germany,70,65,73,72,53,70,https://wefut.com/player/15/7186/manuel-riemann
Luis Marín,69,silver,Chile,70,71,73,72,36,67,https://wefut.com/player/15/7095/luis-marin
Nikolay Zabolotnyy,69,silver,Russia,67,64,62,74,43,71,https://wefut.com/player/15/6654/nikolay-zabolotnyy
Rubén Miño,69,silver,Spain,64,75,62,69,56,73,https://wefut.com/player/15/6622/ruben-mino
Joris Delle,69,silver,France,71,69,65,74,52,65,https://wefut.com/player/15/6589/joris-delle
Heinz Lindner,69,silver,Austria,73,61,63,76,47,68,https://wefut.com/player/15/6377/heinz-lindner
Andreas Luthe,69,silver,Germany,71,65,63,75,38,68,https://wefut.com/player/15/6248/andreas-luthe
Łukasz Skorupski,69,silver,Poland,74,63,50,72,48,69,https://wefut.com/player/15/5624/lukasz-skorupski
Mohamed Amsif,69,silver,Morocco,72,64,63,76,47,66,https://wefut.com/player/15/5445/mohamed-amsif
Jason Steele,69,silver,England,71,67,72,72,55,68,https://wefut.com/player/15/5340/jason-steele
Vincenzo Fiorillo,69,silver,Italy,69,67,62,71,36,69,https://wefut.com/player/15/4780/vincenzo-fiorillo
Jens Grahl,69,silver,Germany,73,64,59,74,41,65,https://wefut.com/player/15/4422/jens-grahl
Davide Bassi,69,silver,Italy,69,64,59,74,40,74,https://wefut.com/player/15/3875/davide-bassi
Samir Ujkani,69,silver,Albania,72,67,63,74,51,71,https://wefut.com/player/15/3461/samir-ujkani
David Forde,69,silver,Republic of Ireland,71,69,69,68,47,70,https://wefut.com/player/15/3094/david-forde
Adam Larsen Kwarasey,69,silver,Ghana,68,69,66,73,61,66,https://wefut.com/player/15/2655/adam-larsen-kwarasey
Johan Dahlin,69,silver,Sweden,63,73,67,68,30,75,https://wefut.com/player/15/2537/johan-dahlin
Ross Turnbull,69,silver,England,72,69,68,71,50,64,https://wefut.com/player/15/2343/ross-turnbull
Mark Bunn,69,silver,England,73,67,71,75,48,63,https://wefut.com/player/15/2301/mark-bunn
Christian Puggioni,69,silver,Italy,72,68,58,74,44,67,https://wefut.com/player/15/2210/christian-puggioni
Iván Cuéllar,69,silver,Spain,71,74,68,72,59,63,https://wefut.com/player/15/1520/ivan-cuellar
Óscar Pérez,69,silver,Mexico,69,63,64,72,49,71,https://wefut.com/player/15/1241/oscar-perez
Kim Young Kwang,69,silver,Korea Republic,72,66,70,72,56,68,https://wefut.com/player/15/996/kim-young-kwang
Kim Yong Dae,69,silver,Korea Republic,69,69,71,71,50,69,https://wefut.com/player/15/994/kim-yong-dae
Kim Byung Ji,69,silver,Korea Republic,69,67,62,72,64,71,https://wefut.com/player/15/993/kim-byung-ji
Charles Itandje,69,silver,Cameroon,73,64,72,73,41,68,https://wefut.com/player/15/806/charles-itandje
Daniel Haas,69,silver,Germany,67,70,64,72,33,69,https://wefut.com/player/15/623/daniel-haas
Lee Camp,69,silver,Northern Ireland,71,70,67,71,35,64,https://wefut.com/player/15/568/lee-camp
Ludovic Butelle,69,silver,France,73,67,58,72,49,64,https://wefut.com/player/15/406/ludovic-butelle
Johan Wiland,69,silver,Sweden,69,67,68,70,34,70,https://wefut.com/player/15/294/johan-wiland
Federico Vilar,68,silverrare,Argentina,67,68,79,70,62,63,https://wefut.com/player/15/16572/federico-vilar
Donovan Ricketts,68,silverrare,Jamaica,71,57,77,76,51,66,https://wefut.com/player/15/15417/donovan-ricketts
Warner Hahn,68,silverrare,Netherlands,73,63,66,71,45,66,https://wefut.com/player/15/12263/warner-hahn
Rubén Blanco,68,silverrare,Spain,72,78,56,61,54,65,https://wefut.com/player/15/10172/ruben-blanco
Sergio Padt,68,silverrare,Netherlands,73,63,70,73,41,64,https://wefut.com/player/15/6160/sergio-padt
Ruud Jorge Boffin,68,silverrare,Belgium,72,59,70,73,56,69,https://wefut.com/player/15/3869/ruud-jorge-boffin
Donovan Ricketts,68,silverrare,Jamaica,71,57,77,76,51,66,https://wefut.com/player/15/2375/donovan-ricketts
Federico Vilar,68,silverrare,Argentina,67,68,79,70,62,63,https://wefut.com/player/15/1939/federico-vilar
José Juan,68,silverrare,Spain,80,64,67,68,49,59,https://wefut.com/player/15/1499/jose-juan
Kevin Stuhr-Ellegaard,68,silverrare,Denmark,61,69,68,70,50,72,https://wefut.com/player/15/1092/kevin-stuhr-ellegaard
Thomas Kaminski,68,silver,Belgium,70,67,65,74,47,64,https://wefut.com/player/15/17325/thomas-kaminski
Kepa Arrizabalaga,68,silver,Spain,66,59,73,75,34,70,https://wefut.com/player/15/16871/kepa-arrizabalaga
Damien Perquis,68,silver,France,65,69,63,72,46,70,https://wefut.com/player/15/16866/damien-perquis
Colin Coosemans,68,silver,Belgium,72,63,71,71,43,64,https://wefut.com/player/15/16581/colin-coosemans
Thorsten Kirschbaum,68,silver,Germany,70,66,64,72,57,66,https://wefut.com/player/15/16578/thorsten-kirschbaum
Luciano Palos,68,silver,Argentina,69,64,67,69,32,70,https://wefut.com/player/15/16564/luciano-palos
Kepa Arrizabalaga,68,silver,Spain,66,59,73,75,34,70,https://wefut.com/player/15/15527/kepa-arrizabalaga
Vid Belec,68,silver,Slovenia,71,62,56,77,53,66,https://wefut.com/player/15/15503/vid-belec
Karl Darlow,68,silver,England,67,69,61,73,59,64,https://wefut.com/player/15/14934/karl-darlow
André Hansen,68,silver,Norway,66,68,63,70,34,69,https://wefut.com/player/15/13434/andre-hansen
Espen Bugge Pettersen,68,silver,Norway,68,67,59,71,34,66,https://wefut.com/player/15/13343/espen-bugge-pettersen
Sonny Stevens,68,silver,Netherlands,69,70,64,71,48,66,https://wefut.com/player/15/11245/sonny-stevens
Matthew Robert Jones,68,silver,England,68,65,68,72,41,68,https://wefut.com/player/15/10513/matthew-robert-jones
José Sá,68,silver,Portugal,70,65,60,73,42,65,https://wefut.com/player/15/10505/jose-sa
Sokratis Dioudis,68,silver,Greece,70,67,66,71,40,70,https://wefut.com/player/15/9190/sokratis-dioudis
Kepa Arrizabalaga,68,silver,Spain,66,59,73,75,34,70,https://wefut.com/player/15/9056/kepa-arrizabalaga
Paul Nardi,68,silver,France,74,65,61,72,54,62,https://wefut.com/player/15/8986/paul-nardi
Esteban Andrada,68,silver,Argentina,69,70,68,72,45,63,https://wefut.com/player/15/8894/esteban-andrada
Patrick Rakovsky,68,silver,Germany,71,64,66,72,50,64,https://wefut.com/player/15/8715/patrick-rakovsky
Cristiano,68,silver,Portugal,64,69,65,70,27,69,https://wefut.com/player/15/8706/cristiano
Maxime Dupé,68,silver,France,68,67,63,73,48,63,https://wefut.com/player/15/8572/maxime-dupe
Darren Keet,68,silver,South Africa,68,73,69,67,45,66,https://wefut.com/player/15/8410/darren-keet
Daniel Davari,68,silver,Iran,69,66,67,74,52,66,https://wefut.com/player/15/8254/daniel-davari
Nicolai Larsen,68,silver,Denmark,70,66,65,71,39,68,https://wefut.com/player/15/7436/nicolai-larsen
Colin Coosemans,68,silver,Belgium,72,63,71,71,43,64,https://wefut.com/player/15/7400/colin-coosemans
Jonathan Ligali,68,silver,France,74,66,62,72,46,61,https://wefut.com/player/15/7329/jonathan-ligali
Benjamin Leroy,68,silver,France,73,63,57,69,34,66,https://wefut.com/player/15/6772/benjamin-leroy
Bill Hamid,68,silver,United States,70,71,56,75,56,60,https://wefut.com/player/15/6659/bill-hamid
Vid Belec,68,silver,Slovenia,71,62,56,77,53,66,https://wefut.com/player/15/6406/vid-belec
Karl Darlow,68,silver,England,67,69,61,73,59,64,https://wefut.com/player/15/6405/karl-darlow
Lee Bum Young,68,silver,Korea Republic,68,72,67,67,42,69,https://wefut.com/player/15/6022/lee-bum-young
Parfait Mandanda,68,silver,DR Congo,71,64,66,72,53,64,https://wefut.com/player/15/5849/parfait-mandanda
Jasmin Burić,68,silver,Bosnia Herzegovina,70,65,61,75,30,62,https://wefut.com/player/15/5828/jasmin-buric
André Hansen,68,silver,Norway,66,68,63,70,34,69,https://wefut.com/player/15/5721/andre-hansen
Thomas Kaminski,68,silver,Belgium,70,67,65,74,47,64,https://wefut.com/player/15/5251/thomas-kaminski
Denis Petric,68,silver,Serbia,69,67,55,71,47,68,https://wefut.com/player/15/4709/denis-petric
Thorsten Kirschbaum,68,silver,Germany,70,66,64,72,57,66,https://wefut.com/player/15/4296/thorsten-kirschbaum
Luis Robles,68,silver,United States,68,58,64,75,51,71,https://wefut.com/player/15/4013/luis-robles
Fawaz Al Qarni,68,silver,Saudi Arabia,70,68,60,72,34,67,https://wefut.com/player/15/3547/breiner-castillo
Didier Ovono Ebang,68,silver,Gabon,71,63,62,72,43,66,https://wefut.com/player/15/3431/didier-ovono-ebang
Andris Vaņins,68,silver,Latvia,69,71,68,71,36,63,https://wefut.com/player/15/3335/andris-vanins
Rob Elliot,68,silver,Republic of Ireland,69,66,67,71,47,68,https://wefut.com/player/15/2797/rob-elliot
Piotr Leciejewski,68,silver,Poland,70,69,64,68,53,68,https://wefut.com/player/15/2284/piotr-leciejewski
Shin Hwa Yong,68,silver,Korea Republic,74,54,63,76,54,68,https://wefut.com/player/15/1868/shin-hwa-yong
Ramazan Özcan,68,silver,Austria,69,63,66,74,54,64,https://wefut.com/player/15/1735/ramazan-ozcan
Luciano Palos,68,silver,Argentina,69,64,67,69,32,70,https://wefut.com/player/15/1378/luciano-palos
Davino Verhulst,68,silver,Belgium,69,65,72,76,56,65,https://wefut.com/player/15/1068/davino-verhulst
Rubinho,68,silver,Brazil,73,65,57,75,47,65,https://wefut.com/player/15/951/rubinho
Daniel Örlund,68,silver,Sweden,67,70,67,71,45,69,https://wefut.com/player/15/923/daniel-orlund
Ufuk Ceylan,68,silver,Turkey,72,63,72,73,56,64,https://wefut.com/player/15/912/ufuk-ceylan
Lukas Kruse,68,silver,Germany,72,67,59,74,59,59,https://wefut.com/player/15/856/lukas-kruse
Damien Perquis,68,silver,France,65,69,63,72,46,70,https://wefut.com/player/15/807/damien-perquis
Christofer Heimeroth,68,silver,Germany,64,68,55,73,30,71,https://wefut.com/player/15/789/christofer-heimeroth
Federico Agliardi,68,silver,Italy,69,65,59,71,45,71,https://wefut.com/player/15/696/federico-agliardi
Stefanos Kotsolis,68,silver,Greece,65,70,66,70,27,68,https://wefut.com/player/15/619/stefanos-kotsolis
Espen Bugge Pettersen,68,silver,Norway,68,67,59,71,34,66,https://wefut.com/player/15/507/espen-bugge-pettersen
Steve Harper,68,silver,England,65,71,70,62,34,73,https://wefut.com/player/15/449/steve-harper
Cristiano Lupatelli,68,silver,Italy,67,68,61,70,33,69,https://wefut.com/player/15/169/cristiano-lupatelli
Roy Carroll,68,silver,Northern Ireland,68,66,71,68,20,69,https://wefut.com/player/15/91/roy-carroll
Rudy Riou,68,silver,France,67,68,61,71,40,70,https://wefut.com/player/15/89/rudy-riou
Oier,67,silverrare,Spain,65,66,75,64,45,74,https://wefut.com/player/15/17787/oier
Wojciech Kaczmarek,67,silverrare,Poland,70,63,64,70,31,65,https://wefut.com/player/15/16547/wojciech-kaczmarek
Isaac Becerra,67,silverrare,Spain,74,63,51,78,50,60,https://wefut.com/player/15/9427/isaac-becerra
Wojciech Kaczmarek,67,silverrare,Poland,70,63,64,70,31,65,https://wefut.com/player/15/5353/wojciech-kaczmarek
Oier,67,silverrare,Spain,65,66,75,64,45,74,https://wefut.com/player/15/4335/oier
Jung Sung Ryong,67,silverrare,Korea Republic,66,67,78,65,41,69,https://wefut.com/player/15/3527/jung-sung-ryong
Dario Krešić,67,silverrare,Croatia,74,60,67,72,38,58,https://wefut.com/player/15/1050/dario-kresic
Dorus de Vries,67,silverrare,Netherlands,69,64,75,73,54,62,https://wefut.com/player/15/273/dorus-de-vries
Manu,67,silver,Spain,69,62,67,73,56,65,https://wefut.com/player/15/17786/manu
Javi Jiménez,67,silver,Spain,75,62,58,73,54,61,https://wefut.com/player/15/17783/javi-jimenez
Alex Smithies,67,silver,England,69,66,66,71,59,65,https://wefut.com/player/15/17782/alex-smithies
Jesper Hansen,67,silver,Denmark,67,61,68,72,36,69,https://wefut.com/player/15/17638/jesper-hansen
Juan Carlos,67,silver,Spain,71,61,58,74,58,64,https://wefut.com/player/15/17488/juan-carlos
Luigi Sepe,67,silver,Italy,65,68,61,68,49,66,https://wefut.com/player/15/17306/luigi-sepe
Santamaría,67,silver,Spain,66,72,57,64,48,69,https://wefut.com/player/15/17149/santamaria
Antonio Rosati,67,silver,Italy,66,63,49,74,32,69,https://wefut.com/player/15/16857/antonio-rosati
Wouter Biebauw,67,silver,Belgium,68,65,62,73,31,64,https://wefut.com/player/15/16543/wouter-biebauw
Gideão,67,silver,Brazil,67,65,62,71,28,68,https://wefut.com/player/15/16515/gideao
Nelson Ramos,67,silver,Colombia,64,72,68,69,25,67,https://wefut.com/player/15/16014/nelson-ramos
Simone Colombi,67,silver,Italy,70,64,52,76,45,64,https://wefut.com/player/15/16011/simone-colombi
David González,67,silver,Colombia,69,67,65,66,54,70,https://wefut.com/player/15/16005/david-gonzalez
Francesco Benussi,67,silver,Italy,69,67,59,69,50,67,https://wefut.com/player/15/15489/francesco-benussi
Tally Hall,67,silver,United States,66,72,70,69,31,64,https://wefut.com/player/15/13461/tally-hall
Cristian Bonilla,67,silver,Colombia,70,66,59,66,57,66,https://wefut.com/player/15/13404/cristian-bonilla
Antonio Rosati,67,silver,Italy,66,63,49,74,32,69,https://wefut.com/player/15/13393/antonio-rosati
Rodrigo Naranjo,67,silver,Chile,69,67,63,67,41,64,https://wefut.com/player/15/11145/rodrigo-naranjo
