Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
William Dutoit,73,silverrare,France,75,73,67,76,41,70,https://wefut.com/player/17/9236/william-dutoit
Camilo Vargas,73,silverrare,Colombia,77,72,65,76,42,69,https://wefut.com/player/17/9042/camilo-vargas
Rubén Blanco,73,silverrare,Spain,78,72,65,69,54,74,https://wefut.com/player/17/8813/ruben-blanco
Robin Himmelmann,73,silverrare,Germany,71,68,62,78,33,75,https://wefut.com/player/17/8157/robin-himmelmann
Kepa Arrizabalaga,73,silverrare,Spain,74,70,74,77,34,69,https://wefut.com/player/17/7771/kepa-arrizabalaga
Sebastián Sosa,73,silverrare,Uruguay,74,69,71,77,40,70,https://wefut.com/player/17/7476/sebastian-sosa
Jordan Pickford,73,silverrare,England,72,75,82,74,48,71,https://wefut.com/player/17/7371/jordan-pickford
Benjamin van Leer,73,silverrare,Netherlands,72,78,66,71,25,70,https://wefut.com/player/17/7209/benjamin-van-leer
Baptiste Reynet,73,silverrare,France,73,65,68,78,41,71,https://wefut.com/player/17/7158/baptiste-reynet
Irureta,73,silverrare,Spain,76,70,80,76,61,69,https://wefut.com/player/17/7025/irureta
Nicola Leali,73,silverrare,Italy,76,72,60,80,33,68,https://wefut.com/player/17/6453/nicola-leali
Marco Bizot,73,silverrare,Netherlands,79,67,56,77,47,67,https://wefut.com/player/17/6166/marco-bizot
Željko Brkić,73,silverrare,Serbia,77,69,59,74,40,76,https://wefut.com/player/17/5463/zeljko-brkic
Vid Belec,73,silverrare,Slovenia,73,74,60,74,53,73,https://wefut.com/player/17/5173/vid-belec
Kristoffer Nordfeldt,73,silverrare,Sweden,73,66,66,78,55,74,https://wefut.com/player/17/4888/kristoffer-nordfeldt
Kim Seung Gyu,73,silverrare,Korea Republic,74,71,71,74,57,70,https://wefut.com/player/17/4816/kim-seung-gyu
David Yurchenko,73,silverrare,Russia,65,71,70,75,46,76,https://wefut.com/player/17/3984/david-yurchenko
Dušan Kuciak,73,silverrare,Slovakia,76,64,54,77,41,77,https://wefut.com/player/17/3709/dusan-kuciak
Panagiotis Glykos,73,silverrare,Greece,76,69,67,78,49,68,https://wefut.com/player/17/3674/panagiotis-glykos
Péter Gulácsi,73,silverrare,Hungary,74,70,64,78,43,69,https://wefut.com/player/17/3673/peter-gulacsi
Luis Ardente,73,silverrare,Argentina,73,72,78,78,25,70,https://wefut.com/player/17/3557/luis-ardente
Luis Robles,73,silverrare,United States,70,69,68,77,51,72,https://wefut.com/player/17/3023/luis-robles
Gianluca Curci,73,silverrare,Italy,70,70,59,74,21,79,https://wefut.com/player/17/1976/gianluca-curci
Adam Federici,73,silverrare,Australia,73,69,78,73,47,70,https://wefut.com/player/17/1765/adam-federici
Ricardo Jérez,73,silverrare,Guatemala,73,77,67,73,41,75,https://wefut.com/player/17/1714/nauzet
Remko Pasveer,73,silverrare,Netherlands,72,75,60,70,46,75,https://wefut.com/player/17/1566/remko-pasveer
Mark Bunn,73,silverrare,England,75,72,74,74,48,71,https://wefut.com/player/17/1547/mark-bunn
Artem Rebrov,73,silverrare,Russia,74,69,65,76,46,74,https://wefut.com/player/17/1026/artem-rebrov
Sebastián Saja,73,silverrare,Argentina,69,74,64,72,23,75,https://wefut.com/player/17/857/sebastian-saja
Toño,73,silverrare,Spain,73,68,70,72,55,78,https://wefut.com/player/17/688/tono
Kevin Stuhr-Ellegaard,73,silverrare,Denmark,68,77,74,68,37,75,https://wefut.com/player/17/665/kevin-stuhr-ellegaard
Craig Gordon,73,silverrare,Scotland,70,68,69,76,50,72,https://wefut.com/player/17/317/craig-gordon
Boaz Myhill,73,silverrare,Wales,74,71,69,78,41,70,https://wefut.com/player/17/274/boaz-myhill
Nicolas Penneteau,73,silverrare,France,70,79,64,67,42,82,https://wefut.com/player/17/131/nicolas-penneteau
Mohammed Al Owais,73,silver,Saudi Arabia,74,72,54,74,41,72,https://wefut.com/player/17/22927/mohammed-al-owais
Mykyta Shevchenko,73,silver,Ukraine,74,72,68,74,45,69,https://wefut.com/player/17/9579/mykyta-shevchenko
Mohammed Al Owais,73,silver,Saudi Arabia,74,72,54,74,41,72,https://wefut.com/player/17/8754/mohammed-al-owais
Mathieu Michel,73,silver,France,74,71,67,75,50,72,https://wefut.com/player/17/8317/mathieu-michel
Wolfgang Hesl,73,silver,Germany,74,71,62,74,36,73,https://wefut.com/player/17/3288/wolfgang-hesl
Brad Jones,73,silver,Australia,75,72,72,72,52,70,https://wefut.com/player/17/1841/brad-jones
Robert Almer,73,silver,Austria,74,72,67,70,33,74,https://wefut.com/player/17/1697/robert-almer
Julián Speroni,73,silver,Argentina,75,72,71,74,42,69,https://wefut.com/player/17/239/julian-speroni
Alexander Manninger,73,silver,Austria,72,72,53,74,39,72,https://wefut.com/player/17/79/alexander-manninger
Eiji Kawashima,72,redsilver,Japan,78,68,75,78,48,70,https://wefut.com/player/17/20434/eiji-kawashima
Michael Esser,72,redsilver,Germany,75,70,74,73,37,75,https://wefut.com/player/17/19774/michael-esser
Cifuentes,72,redsilver,Spain,65,80,67,65,52,82,https://wefut.com/player/17/16065/cifuentes
Oscar Jansson,72,silverif,Sweden,76,64,67,80,35,65,https://wefut.com/player/17/20818/oscar-jansson
Gökhan Akkan,72,silverif,Turkey,72,70,68,73,53,70,https://wefut.com/player/17/20568/gokhan-akkan
Eiji Kawashima,72,silverif,Japan,78,68,75,78,48,70,https://wefut.com/player/17/20167/eiji-kawashima
Nauzet,73,silverrare,Spain,69,77,57,71,46,75,https://wefut.com/player/17/19561/michael-esser
Cifuentes,72,silverif,Spain,65,80,67,65,52,82,https://wefut.com/player/17/15813/cifuentes
Nelson Ramos,72,silverif,Colombia,65,75,78,71,20,72,https://wefut.com/player/17/15537/nelson-ramos
Mert Günok,72,silverrare,Turkey,71,70,68,74,55,72,https://wefut.com/player/17/22919/mert-gunok
Carlos Felipe Rodríguez,72,silverrare,Mexico,70,70,71,76,53,70,https://wefut.com/player/17/20992/carlos-felipe-rodriguez
David Stockdale,72,silverrare,England,72,69,80,73,32,68,https://wefut.com/player/17/20985/david-stockdale
Sergey Pesyakov,72,silverrare,Russia,69,65,77,74,54,76,https://wefut.com/player/17/20982/sergey-pesyakov
Paulo Garcés,72,silverrare,Chile,72,72,75,69,34,71,https://wefut.com/player/17/20978/paulo-garces
Fabian Giefer,72,silverrare,Germany,75,66,57,76,38,72,https://wefut.com/player/17/20954/fabian-giefer
Marko Dmitrović,72,silverrare,Serbia,65,77,65,68,39,79,https://wefut.com/player/17/20952/marko-dmitrovic
Timon Wellenreuther,72,silverrare,Germany,76,64,71,74,52,72,https://wefut.com/player/17/20950/timon-wellenreuther
John Alvbåge,72,silverrare,Sweden,65,76,64,65,42,78,https://wefut.com/player/17/19262/john-alvbage
Davy Roef,72,silverrare,Belgium,75,76,66,73,53,67,https://wefut.com/player/17/17454/davy-roef
Fabian Giefer,72,silverrare,Germany,75,66,57,76,38,72,https://wefut.com/player/17/17451/fabian-giefer
Marko Dmitrović,72,silverrare,Serbia,65,77,65,68,39,79,https://wefut.com/player/17/12811/marko-dmitrovic
Sergio Rochet,72,silverrare,Uruguay,75,65,77,75,49,65,https://wefut.com/player/17/11784/sergio-rochet
Timon Wellenreuther,72,silverrare,Germany,76,64,71,74,52,72,https://wefut.com/player/17/11781/timon-wellenreuther
Andre Blake,72,silverrare,Jamaica,73,65,62,78,52,72,https://wefut.com/player/17/10453/andre-blake
Diego Rodríguez,72,silverrare,Argentina,75,66,77,75,42,67,https://wefut.com/player/17/9940/diego-rodriguez
Paul Nardi,72,silverrare,France,76,67,63,72,54,64,https://wefut.com/player/17/7682/paul-nardi
Davy Roef,72,silverrare,Belgium,75,76,66,73,53,67,https://wefut.com/player/17/7277/davy-roef
Lars Unnerstall,72,silverrare,Germany,69,71,65,75,28,69,https://wefut.com/player/17/6113/lars-unnerstall
Balázs Megyeri,72,silverrare,Hungary,69,67,79,78,32,75,https://wefut.com/player/17/6014/balazs-megyeri
Ali Ahamada,72,silverrare,Comoros,80,64,58,74,43,66,https://wefut.com/player/17/5586/ali-ahamada
Rafał Gikiewicz,72,silverrare,Poland,72,70,75,74,26,71,https://wefut.com/player/17/5362/rafal-gikiewicz
Michael Esser,72,silverif,Germany,75,70,74,73,37,75,https://wefut.com/player/17/19561/michael-esser
Cifuentes,72,silverrare,Georgia,69,66,68,74,50,75,https://wefut.com/player/17/5057/giorgi-loria
Johannes Hopf,72,silverrare,Sweden,72,70,67,77,35,74,https://wefut.com/player/17/4528/johannes-hopf
Mamadou Samassa,72,silverrare,Mali,76,69,64,78,43,66,https://wefut.com/player/17/4526/mamadou-samassa
Mert Günok,72,silverrare,Turkey,71,70,68,74,55,72,https://wefut.com/player/17/4508/mert-gunok
Dani Hernández,72,silverrare,Venezuela,70,78,78,65,34,74,https://wefut.com/player/17/4383/dani-hernandez
Sergey Pesyakov,72,silverrare,Russia,69,65,77,74,54,76,https://wefut.com/player/17/3989/sergey-pesyakov
Paulo Garcés,72,silverrare,Chile,72,72,75,69,34,71,https://wefut.com/player/17/3975/paulo-garces
Nicolás Peric,72,silverrare,Chile,71,68,76,72,41,69,https://wefut.com/player/17/3824/nicolas-peric
Yoel,72,silverrare,Spain,74,71,72,70,60,70,https://wefut.com/player/17/3685/yoel
Denis Petric,72,silverrare,Serbia,71,67,56,74,47,76,https://wefut.com/player/17/3620/denis-petric
David González,72,silverrare,Colombia,67,74,66,69,34,78,https://wefut.com/player/17/3326/david-gonzalez
David Stockdale,72,silverrare,England,72,69,80,73,32,68,https://wefut.com/player/17/3226/david-stockdale
Carlos Felipe Rodríguez,72,silverrare,Mexico,70,70,71,76,53,70,https://wefut.com/player/17/2776/carlos-felipe-rodriguez
Didier Ovono Ebang,72,silverrare,Gabon,73,67,68,79,63,69,https://wefut.com/player/17/2509/didier-ovono-ebang
Oscar Ustari,72,silverrare,Argentina,77,68,79,73,56,65,https://wefut.com/player/17/1919/oscar-ustari
Jorge Carranza,72,silverrare,Argentina,68,74,71,69,25,71,https://wefut.com/player/17/1429/jorge-carranza
Bartosz Białkowski,72,silverrare,Poland,71,69,69,75,59,72,https://wefut.com/player/17/1262/bartosz-bialkowski
Dimitrios Konstantopoulos,72,silverrare,Greece,72,70,74,70,34,75,https://wefut.com/player/17/1152/dimitrios-konstantopoulos
John Alvbåge,72,silverrare,Sweden,65,76,64,65,42,78,https://wefut.com/player/17/928/john-alvbage
Francesco Benussi,72,silverrare,Italy,72,74,63,69,50,73,https://wefut.com/player/17/634/francesco-benussi
Stephan Andersen,72,silverrare,Denmark,68,71,59,67,43,76,https://wefut.com/player/17/535/stephan-andersen
Hakan Arıkan,72,silverrare,Turkey,79,65,62,76,46,69,https://wefut.com/player/17/534/hakan-arikan
Fabio Coltorti,72,silverrare,Switzerland,68,72,68,74,40,72,https://wefut.com/player/17/500/fabio-coltorti
Raphael Schäfer,72,silverrare,Germany,64,71,51,74,28,77,https://wefut.com/player/17/226/raphael-schafer
Alfred Gomis,72,silver,Senegal,75,71,64,73,43,73,https://wefut.com/player/17/21861/alfred-gomis
Alfred Gomis,72,silver,Senegal,75,71,64,73,43,73,https://wefut.com/player/17/17459/alfred-gomis
Steve Clark,72,silver,United States,71,66,69,73,53,70,https://wefut.com/player/17/17217/steve-clark
Vagner,72,silver,Brazil,73,73,66,71,39,73,https://wefut.com/player/17/16949/vagner
Muammer Yıldırım,72,silver,Turkey,72,67,62,74,26,73,https://wefut.com/player/17/11601/muammer-yildirim
José Cuadrado,72,silver,Colombia,75,63,60,74,42,73,https://wefut.com/player/17/9658/jose-cuadrado
Markos Vellidis,72,silver,Greece,74,67,65,75,56,70,https://wefut.com/player/17/7886/markos-vellidis
Alfred Gomis,72,silver,Senegal,75,71,64,73,43,73,https://wefut.com/player/17/6587/alfred-gomis
Steve Clark,72,silver,United States,71,66,69,73,53,70,https://wefut.com/player/17/5735/steve-clark
Eugenio Lamanna,72,silver,Italy,70,72,66,74,29,71,https://wefut.com/player/17/4675/eugenio-lamanna
Da Costa,72,silver,Brazil,70,68,63,74,42,73,https://wefut.com/player/17/4409/da-costa
László Köteles,72,silver,Hungary,73,69,66,73,51,69,https://wefut.com/player/17/3749/laszlo-koteles
Ádám Bogdán,72,silver,Hungary,73,71,66,74,52,71,https://wefut.com/player/17/3588/adam-bogdan
Martin Hansen,72,silver,Denmark,72,67,67,72,53,71,https://wefut.com/player/17/3496/martin-hansen
Vagner,72,silver,Brazil,73,73,66,71,39,73,https://wefut.com/player/17/3426/vagner
Samir Ujkani,72,silver,Kosovo,73,72,64,72,51,72,https://wefut.com/player/17/2534/samir-ujkani
Hugo Ventura,72,silver,Portugal,71,67,71,75,44,67,https://wefut.com/player/17/2131/hugo-ventura
Sebastián Viera,72,silver,Uruguay,73,67,67,75,41,66,https://wefut.com/player/17/1512/sebastian-viera
Scott Carson,72,silver,England,72,73,68,71,42,67,https://wefut.com/player/17/1385/scott-carson
Paweł Kieszek,72,silver,Poland,73,67,71,74,50,66,https://wefut.com/player/17/1037/pawel-kieszek
Sammy Bossut,72,silver,Belgium,70,72,65,72,52,72,https://wefut.com/player/17/829/sammy-bossut
Thomas Sørensen,72,silver,Denmark,67,70,68,71,30,73,https://wefut.com/player/17/576/thomas-sorensen
Michael Agazzi,72,silver,Italy,73,72,65,73,46,69,https://wefut.com/player/17/519/michael-agazzi
Laurent Pionnier,72,silver,France,74,71,72,75,44,74,https://wefut.com/player/17/494/laurent-pionnier
Mike Maignan,71,silverif,France,73,70,65,74,48,69,https://wefut.com/player/17/22759/mike-maignan
Kim Yong Dae,71,silverif,Korea Republic,67,70,71,71,53,70,https://wefut.com/player/17/20775/kim-yong-dae
Thomas Strakosha,71,silverif,Albania,80,72,70,78,52,70,https://wefut.com/player/17/20711/thomas-strakosha
Igor Stefanović,71,silverrare,Serbia,72,70,76,70,49,68,https://wefut.com/player/17/22910/igor-stefanovic
Johan Wiland,71,silverrare,Sweden,64,73,67,66,25,79,https://wefut.com/player/17/22703/johan-wiland
Álex Remiro,71,silverrare,Spain,72,75,74,69,40,66,https://wefut.com/player/17/22425/alex-remiro
Pär Hansson,71,silverrare,Sweden,76,60,75,75,41,67,https://wefut.com/player/17/22110/par-hansson
Sébastien Bruzzese,71,silverrare,Belgium,71,70,74,73,58,69,https://wefut.com/player/17/20939/sebastien-bruzzese
Diederik Boer,71,silverrare,Netherlands,66,77,55,69,31,76,https://wefut.com/player/17/20925/diederik-boer
Álex Remiro,71,silverrare,Spain,72,75,74,69,40,66,https://wefut.com/player/17/17902/alex-remiro
Rubén,71,silverrare,Spain,77,69,69,70,47,68,https://wefut.com/player/17/17448/ruben
Pierluigi Gollini,71,silverrare,Italy,73,60,62,76,46,70,https://wefut.com/player/17/17212/pierluigi-gollini
Sébastien Bruzzese,71,silverrare,Belgium,71,70,74,73,58,69,https://wefut.com/player/17/16941/sebastien-bruzzese
Ernesto Hernández,71,silverrare,Uruguay,73,69,74,72,57,69,https://wefut.com/player/17/16933/ernesto-hernandez
Álex Remiro,71,silverrare,Spain,72,75,74,69,40,66,https://wefut.com/player/17/12782/alex-remiro
Rafael Defendi,71,silverrare,Brazil,70,72,65,70,41,75,https://wefut.com/player/17/12113/rafael-defendi
Munir,71,silverrare,Morocco,69,68,59,73,43,75,https://wefut.com/player/17/11749/munir
Jérôme Prior,71,silverrare,France,73,67,75,74,48,64,https://wefut.com/player/17/11410/jerome-prior
Ernesto Hernández,71,silverrare,Uruguay,73,69,74,72,57,69,https://wefut.com/player/17/11151/ernesto-hernandez
Pierluigi Gollini,71,silverrare,Italy,73,60,62,76,46,70,https://wefut.com/player/17/8922/pierluigi-gollini
Jakob Busk,71,silverrare,Denmark,72,68,68,76,45,64,https://wefut.com/player/17/8447/jakob-busk
Igor Stefanović,71,silverrare,Serbia,72,70,76,70,49,68,https://wefut.com/player/17/8343/igor-stefanovic
Robin Olsen,71,silverrare,Sweden,63,75,70,72,28,72,https://wefut.com/player/17/7843/robin-olsen
Ivan Kelava,71,silverrare,Croatia,69,75,60,74,50,70,https://wefut.com/player/17/7798/ivan-kelava
Nicolai Larsen,71,silverrare,Denmark,70,73,62,64,39,75,https://wefut.com/player/17/6183/nicolai-larsen
Raúl Lizoain,71,silverrare,Spain,71,74,56,72,47,72,https://wefut.com/player/17/5897/raul-lizoain
Milan Lukač,71,silverrare,Serbia,65,72,58,72,42,74,https://wefut.com/player/17/5081/milan-lukac
Rodolfo Cota,71,silverrare,Mexico,73,68,65,73,59,69,https://wefut.com/player/17/3714/rodolfo-cota
Sébastien Bruzzese,71,silverrare,Belgium,71,70,74,73,58,69,https://wefut.com/player/17/3279/sebastien-bruzzese
Pär Hansson,71,silverrare,Sweden,76,60,75,75,41,67,https://wefut.com/player/17/2796/par-hansson
Nereo Fernández,71,silverrare,Argentina,66,71,62,70,42,78,https://wefut.com/player/17/1481/nereo-fernandez
Rubén,71,silverrare,Spain,77,69,69,70,47,68,https://wefut.com/player/17/991/ruben
Óscar Pérez,71,silverrare,Mexico,70,64,65,74,60,73,https://wefut.com/player/17/778/oscar-perez
Clément Maury,71,silverrare,France,72,71,74,73,38,70,https://wefut.com/player/17/411/clement-maury
Johan Wiland,71,silverrare,Sweden,64,73,67,66,25,79,https://wefut.com/player/17/181/johan-wiland
Diederik Boer,71,silverrare,Netherlands,66,77,55,69,31,76,https://wefut.com/player/17/99/diederik-boer
Alberto Brignoli,71,silver,Italy,67,73,69,74,31,67,https://wefut.com/player/17/22907/alberto-brignoli
Johan Dahlin,71,silver,Sweden,68,69,71,73,30,71,https://wefut.com/player/17/22108/johan-dahlin
Davide Bassi,71,silver,Italy,70,65,60,74,40,74,https://wefut.com/player/17/22102/davide-bassi
Declan Rudd,71,silver,England,75,68,65,74,54,66,https://wefut.com/player/17/21832/declan-rudd
Eugene Galeković,71,silver,Australia,72,68,66,73,46,67,https://wefut.com/player/17/20943/eugene-galekovic
Sebastian Mielitz,71,silver,Germany,72,68,67,73,39,66,https://wefut.com/player/17/20918/sebastian-mielitz
Heinz Lindner,71,silver,Austria,74,65,64,74,39,67,https://wefut.com/player/17/20911/heinz-lindner
Gerhard Tremmel,71,silver,Germany,70,69,61,72,42,71,https://wefut.com/player/17/18288/gerhard-tremmel
Adriano Facchini,71,silver,Brazil,72,68,62,74,36,70,https://wefut.com/player/17/17450/adriano-facchini
Shin Hwa Yong,71,silver,Korea Republic,74,63,71,74,54,69,https://wefut.com/player/17/16942/shin-hwa-yong
Alberto Brignoli,71,silver,Italy,67,73,69,74,31,67,https://wefut.com/player/17/16929/alberto-brignoli
Oscar Jiménez,71,silver,Mexico,74,68,68,72,33,71,https://wefut.com/player/17/16625/oscar-jimenez
Salvador Ichazo,71,silver,Uruguay,73,68,67,74,45,68,https://wefut.com/player/17/12879/salvador-ichazo
Bartłomiej Drągowski,71,silver,Poland,68,68,70,74,46,71,https://wefut.com/player/17/10122/bartlomiej-dragowski
Alan Aguerre,71,silver,Argentina,70,71,70,72,49,67,https://wefut.com/player/17/9999/alan-aguerre
Leandro Castellanos,71,silver,Colombia,72,66,64,73,44,69,https://wefut.com/player/17/9682/leandro-castellanos
Alberto Brignoli,71,silver,Italy,67,73,69,74,31,67,https://wefut.com/player/17/8559/alberto-brignoli
Adriano Facchini,71,silver,Brazil,72,68,62,74,36,70,https://wefut.com/player/17/7412/adriano-facchini
Zacharie Boucher,71,silver,France,70,71,72,72,54,70,https://wefut.com/player/17/6416/zacharie-boucher
Luis Marín,71,silver,Chile,69,71,73,72,36,67,https://wefut.com/player/17/5888/luis-marin
Mika,71,silver,Portugal,73,67,68,73,37,70,https://wefut.com/player/17/5758/mika
Benjamin Leroy,71,silver,France,73,69,61,71,34,69,https://wefut.com/player/17/5584/benjamin-leroy
Yasser Al Mosailem,71,silver,Saudi Arabia,69,71,66,70,32,72,https://wefut.com/player/17/5580/yasser-al-mosailem
Pedro Trigueira,71,silver,Portugal,75,67,70,73,45,68,https://wefut.com/player/17/5282/pedro-trigueira
Sebastian Mielitz,71,silver,Germany,72,68,67,73,39,66,https://wefut.com/player/17/5166/sebastian-mielitz
Heinz Lindner,71,silver,Austria,74,65,64,74,39,67,https://wefut.com/player/17/5144/heinz-lindner
Oscar Jiménez,71,silver,Mexico,74,68,68,72,33,71,https://wefut.com/player/17/5058/oscar-jimenez
Andreas Luthe,71,silver,Germany,74,66,60,74,38,71,https://wefut.com/player/17/5017/andreas-luthe
Alireza Haghighi,71,silver,Iran,68,69,63,74,32,68,https://wefut.com/player/17/4810/alireza-haghighi
Jasmin Burić,71,silver,Bosnia Herzegovina,71,66,60,74,30,68,https://wefut.com/player/17/4658/jasmin-buric
André Hansen,71,silver,Norway,70,69,73,71,34,71,https://wefut.com/player/17/4562/andre-hansen
Declan Rudd,71,silver,England,75,68,65,74,54,66,https://wefut.com/player/17/4153/declan-rudd
Thomas Kaminski,71,silver,Belgium,71,73,66,75,47,65,https://wefut.com/player/17/4110/thomas-kaminski
Jens Grahl,71,silver,Germany,74,65,60,75,41,66,https://wefut.com/player/17/3376/jens-grahl
Guy-Roland Ndy Assembe,71,silver,Cameroon,75,70,68,74,42,65,https://wefut.com/player/17/3346/guy-roland-ndy-assembe
Davide Bassi,71,silver,Italy,70,65,60,74,40,74,https://wefut.com/player/17/2902/davide-bassi
Nereo Champagne,71,silver,Argentina,70,70,66,71,40,70,https://wefut.com/player/17/1614/nereo-champagne
Eugene Galeković,71,silver,Australia,72,68,66,73,46,67,https://wefut.com/player/17/1493/eugene-galekovic
Christian Puggioni,71,silver,Italy,73,71,59,74,44,68,https://wefut.com/player/17/1470/christian-puggioni
Shin Hwa Yong,71,silver,Korea Republic,74,63,71,74,54,69,https://wefut.com/player/17/1235/shin-hwa-yong
Davino Verhulst,71,silver,Belgium,73,72,71,71,56,69,https://wefut.com/player/17/645/davino-verhulst
Alexander Walke,71,silver,Germany,72,68,73,73,38,66,https://wefut.com/player/17/501/alexander-walke
Andy Lonergan,71,silver,England,69,70,68,73,48,67,https://wefut.com/player/17/482/andy-lonergan
Tomasz Kuszczak,71,silver,Poland,74,63,63,75,50,68,https://wefut.com/player/17/371/tomasz-kuszczak
Dorus de Vries,71,silver,Netherlands,75,66,73,71,54,70,https://wefut.com/player/17/172/dorus-de-vries
Fabrice Ondoa,70,redmotm,Cameroon,84,70,75,70,60,71,https://wefut.com/player/17/17566/fabrice-ondoa
John McCarthy,70,silverif,United States,72,68,63,74,50,67,https://wefut.com/player/17/21599/john-mccarthy
Jordi Masip,70,silverrare,Spain,68,68,67,75,55,64,https://wefut.com/player/17/22398/jordi-masip
André Moreira,70,silverrare,Portugal,65,76,68,73,47,65,https://wefut.com/player/17/22087/andre-moreira
Juan Carlos,70,silverrare,Spain,74,64,65,74,58,67,https://wefut.com/player/17/21576/juan-carlos
Guillaume Hubert,70,silverrare,Belgium,70,71,70,70,47,66,https://wefut.com/player/17/20869/guillaume-hubert
Ezequiel Unsain,70,silverrare,Argentina,80,64,73,74,45,60,https://wefut.com/player/17/19632/ezequiel-unsain
Oier,70,silverrare,Spain,70,66,76,65,45,75,https://wefut.com/player/17/17873/oier
Mejías,70,silverrare,Spain,69,71,73,70,62,68,https://wefut.com/player/17/16916/mejias
André Moreira,70,silverrare,Portugal,65,76,68,73,47,65,https://wefut.com/player/17/12184/andre-moreira
Gabriel Arias,70,silverrare,Argentina,70,66,58,76,37,66,https://wefut.com/player/17/11651/gabriel-arias
Ezequiel Unsain,70,silverrare,Argentina,80,64,73,74,45,60,https://wefut.com/player/17/11437/ezequiel-unsain
Jacob Rinne,70,silverrare,Sweden,76,66,68,74,52,67,https://wefut.com/player/17/11193/jacob-rinne
Shusaku Nishikawa,70,silverrare,Japan,74,70,76,69,44,69,https://wefut.com/player/17/10485/shusaku-nishikawa
Yassine Bounou,70,silverrare,Morocco,67,77,67,62,37,70,https://wefut.com/player/17/8454/yassine-bounou
Matías Dituro,70,silverrare,Argentina,64,72,77,68,32,71,https://wefut.com/player/17/7963/matias-dituro
André Weis,70,silverrare,Germany,76,67,65,78,37,59,https://wefut.com/player/17/7487/andre-weis
Guillaume Hubert,70,silverrare,Belgium,70,71,70,70,47,66,https://wefut.com/player/17/7469/guillaume-hubert
David Mitov Nilsson,70,silverrare,FYR Macedonia,78,59,73,77,31,63,https://wefut.com/player/17/6856/david-mitov-nilsson
Mejías,70,silverrare,Spain,69,71,73,70,62,68,https://wefut.com/player/17/6311/mejias
Jordi Masip,70,silverrare,Spain,68,68,67,75,55,64,https://wefut.com/player/17/6032/jordi-masip
Andrea Seculin,70,silverrare,Italy,73,67,57,79,30,63,https://wefut.com/player/17/5589/andrea-seculin
Juan Carlos,70,silverrare,Spain,74,64,65,74,58,67,https://wefut.com/player/17/5396/juan-carlos
Karl-Johan Johnsson,70,silverrare,Sweden,68,63,76,75,50,69,https://wefut.com/player/17/4510/karl-johan-johnsson
Raúl Fernández,70,silverrare,Spain,66,79,62,66,36,70,https://wefut.com/player/17/3833/raul-fernandez
Alex Smithies,70,silverrare,England,71,69,64,68,59,70,https://wefut.com/player/17/3560/alex-smithies
Sten Michael Grytebust,70,silverrare,Norway,70,67,67,76,42,65,https://wefut.com/player/17/3368/sten-michael-grytebust
Oier,70,silverrare,Spain,70,66,76,65,45,75,https://wefut.com/player/17/3296/oier
Martin Männel,70,silverrare,Germany,73,69,59,77,52,61,https://wefut.com/player/17/3239/martin-mannel
Jung Sung Ryong,70,silverrare,Korea Republic,69,67,79,69,41,68,https://wefut.com/player/17/2598/jung-sung-ryong
Thomas Kessler,70,silverrare,Germany,70,70,67,67,45,68,https://wefut.com/player/17/1422/thomas-kessler
Federico Vilar,70,silverrare,Argentina,68,68,80,71,62,64,https://wefut.com/player/17/1283/federico-vilar
Stephen Henderson,70,silverrare,Republic of Ireland,69,67,80,72,51,68,https://wefut.com/player/17/1266/stephen-henderson
Codina,70,silverrare,Spain,75,68,74,67,43,66,https://wefut.com/player/17/979/codina
Dani Giménez,70,silverrare,Spain,71,65,65,76,61,65,https://wefut.com/player/17/974/dani-gimenez
Esteban,70,silverrare,Spain,60,78,71,62,40,80,https://wefut.com/player/17/966/esteban
Ahmet Şahin,70,silverrare,Turkey,68,69,68,70,21,76,https://wefut.com/player/17/926/ahmet-sahin
Bram Castro,70,silverrare,Belgium,67,66,74,69,37,76,https://wefut.com/player/17/420/bram-castro
Paul Robinson,70,silverrare,England,67,68,78,65,40,73,https://wefut.com/player/17/121/paul-robinson
Joel Silva,70,silverrare,Paraguay,74,68,76,68,46,67,https://wefut.com/player/17/8237/joel-silva
Michael Langer,70,silver,Austria,69,66,60,73,31,73,https://wefut.com/player/17/22899/michael-langer
Julio Chiarini,70,silver,Argentina,72,65,66,73,45,73,https://wefut.com/player/17/22393/julio-chiarini
Raffaele Di Gennaro,70,silver,Italy,71,67,59,74,40,67,https://wefut.com/player/17/22093/raffaele-di-gennaro
Matt Gilks,70,silver,Scotland,70,68,68,70,44,71,https://wefut.com/player/17/21817/matt-gilks
Leandro Chichizola,70,silver,Argentina,70,73,62,69,49,69,https://wefut.com/player/17/20900/leandro-chichizola
Hidde Jurjus,70,silver,Netherlands,73,65,66,74,49,64,https://wefut.com/player/17/20896/hidde-jurjus
Jan Zimmermann,70,silver,Germany,69,67,63,72,43,68,https://wefut.com/player/17/20883/jan-zimmermann
Cristian Bonilla,70,silver,Colombia,72,70,59,74,57,64,https://wefut.com/player/17/20877/cristian-bonilla
Yaroslav Godzyur,70,silver,Ukraine,69,71,63,67,45,71,https://wefut.com/player/17/20871/yaroslav-godzyur
Jesper Hansen,70,silver,Denmark,69,67,69,69,36,71,https://wefut.com/player/17/20866/jesper-hansen
