Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Jonathan Ligali,73,silverrare,France,78,72,70,75,46,70,https://wefut.com/player/16/6617/jonathan-ligali
Matz Sels,73,silverrare,Belgium,75,72,71,76,37,73,https://wefut.com/player/16/6574/matz-sels
Diego Mariño,73,silverrare,Spain,77,70,71,78,45,69,https://wefut.com/player/16/6524/diego-marino
Bill Hamid,73,silverrare,United States,75,74,62,77,52,68,https://wefut.com/player/16/5933/bill-hamid
Fabian Giefer,73,silverrare,Germany,76,66,57,81,38,73,https://wefut.com/player/16/5650/fabian-giefer
Koen Casteels,73,silverrare,Belgium,76,68,71,76,44,70,https://wefut.com/player/16/5583/koen-casteels
Luigi Sepe,73,silverrare,Italy,73,71,61,79,49,71,https://wefut.com/player/16/5226/luigi-sepe
Diego Mariño,73,silverrare,Spain,77,73,72,76,53,73,https://wefut.com/player/16/5008/fehmi-mert-gunok
Cristopher Toselli,73,silverrare,Chile,75,70,69,77,49,75,https://wefut.com/player/16/4812/cristopher-toselli
Etrit Berisha,73,silverrare,Albania,77,72,65,77,28,72,https://wefut.com/player/16/4794/etrit-berisha
Eloy Room,73,silverrare,Netherlands Antilles,76,77,70,71,46,70,https://wefut.com/player/16/4730/eloy-room
Ørjan Nyland,73,silverrare,Norway,76,69,79,79,51,71,https://wefut.com/player/16/4183/orjan-nyland
Yoel,73,silverrare,Spain,79,71,73,74,60,70,https://wefut.com/player/16/4156/yoel
Panagiotis Glykos,73,silverrare,Greece,76,69,67,78,41,70,https://wefut.com/player/16/4144/panagiotis-glykos
Yohann Thuram,73,silverrare,France,76,61,72,77,39,74,https://wefut.com/player/16/4087/yohann-thuram
Ádám Bogdán,73,silverrare,Hungary,77,71,66,78,52,71,https://wefut.com/player/16/4052/adam-bogdan
Javier García,73,silverrare,Argentina,78,71,72,80,35,65,https://wefut.com/player/16/3373/javier-garcia
Adán,73,silverrare,Spain,72,79,70,79,55,69,https://wefut.com/player/16/3289/adan
Tobias Sippel,73,silverrare,Germany,75,69,72,78,50,68,https://wefut.com/player/16/3151/tobias-sippel
Wayne Hennessey,73,silverrare,Wales,72,74,82,72,50,76,https://wefut.com/player/16/2512/wayne-hennessey
Hugo Ventura,73,silverrare,Portugal,76,68,72,76,44,70,https://wefut.com/player/16/2498/hugo-ventura
Cássio,73,silverrare,Brazil,77,68,69,77,42,71,https://wefut.com/player/16/2190/cassio
Adam Federici,73,silverrare,Australia,75,69,82,75,47,70,https://wefut.com/player/16/2103/adam-federici
Cobeño,73,silverrare,Spain,69,77,79,71,48,75,https://wefut.com/player/16/2030/cobeno
Ilya Abaev,73,silverrare,Russia,76,70,72,77,46,74,https://wefut.com/player/16/1895/ilya-abaev
Cristian Campestrini,73,silverrare,Argentina,73,76,63,71,24,75,https://wefut.com/player/16/1713/cristian-campestrini
Hakan Arıkan,73,silverrare,Turkey,74,68,64,78,46,75,https://wefut.com/player/16/680/hakan-arikan
Yohann Pelé,73,silverrare,France,75,74,72,70,51,76,https://wefut.com/player/16/519/yohann-pele
Andreas Isaksson,73,silverrare,Sweden,74,67,61,76,36,78,https://wefut.com/player/16/185/andreas-isaksson
Luke Steele,73,silverrare,England,77,66,63,79,55,73,https://wefut.com/player/16/157/luke-steele
Nicolas Penneteau,73,silverrare,France,73,72,75,74,42,78,https://wefut.com/player/16/152/nicolas-penneteau
Jussi Jääskeläinen,73,silverrare,Finland,77,70,69,77,50,73,https://wefut.com/player/16/97/jussi-jaaskelainen
Manu Herrera,73,silverrare,Spain,75,74,68,73,41,72,https://wefut.com/player/16/4/manu-herrera
Diego Rodríguez,73,silver,Argentina,72,70,71,76,42,73,https://wefut.com/player/16/10444/diego-rodriguez
Zacharie Boucher,73,silver,France,73,74,74,75,54,73,https://wefut.com/player/16/6964/zacharie-boucher
Anton Shunin,73,silver,Russia,72,73,70,77,43,72,https://wefut.com/player/16/2280/anton-shunin
David Ousted,73,silver,Denmark,73,71,66,74,58,73,https://wefut.com/player/16/1850/david-ousted
Moisés Muñoz,73,silver,Mexico,73,72,66,75,32,73,https://wefut.com/player/16/1575/moises-munoz
Robert Almer,72,imotm,Austria,74,65,67,70,33,72,https://wefut.com/player/16/18153/robert-almer
Darren Randolph,72,green,Republic of Ireland,75,70,75,75,41,69,https://wefut.com/player/16/17112/darren-randolph
Luciano Pocrnjic,72,silverif,Argentina,71,72,56,70,28,70,https://wefut.com/player/16/21350/luciano-pocrnjic
Pacheco,72,silverif,Spain,75,65,63,77,48,70,https://wefut.com/player/16/20869/pacheco
Alan Mannus,72,silverif,Northern Ireland,73,71,63,73,32,72,https://wefut.com/player/16/20538/alan-mannus
Kevin Müller,72,silverif,Germany,70,67,58,75,49,72,https://wefut.com/player/16/20527/kevin-muller
Jörg Siebenhandl,72,silverif,Austria,71,70,69,72,56,70,https://wefut.com/player/16/19956/jorg-siebenhandl
Michael Schlingermann,72,silverif,Republic of Ireland,70,65,56,72,46,68,https://wefut.com/player/16/18228/michael-schlingermann
David González,72,silverif,Colombia,74,72,66,70,34,75,https://wefut.com/player/16/18116/david-gonzalez
Jason Steele,72,silverif,England,70,71,56,70,55,72,https://wefut.com/player/16/17079/jason-steele
Robin Himmelmann,72,silverif,Germany,74,70,59,74,33,70,https://wefut.com/player/16/16560/robin-himmelmann
Daniel Bentley,72,silverif,England,75,70,62,78,46,72,https://wefut.com/player/16/15329/daniel-bentley
Rafał Gikiewicz,72,silverif,Poland,75,70,75,76,26,75,https://wefut.com/player/16/14538/rafal-gikiewicz
Vincenzo Fiorillo,72,silverif,Italy,74,73,66,76,36,72,https://wefut.com/player/16/14480/vincenzo-fiorillo
Rob Elliot,72,silverif,Republic of Ireland,74,70,68,76,47,75,https://wefut.com/player/16/14468/rob-elliot
Mamadou Samassa,72,silverrare,Mali,76,71,64,79,43,66,https://wefut.com/player/16/20238/mamadou-samassa
Chris Kirkland,72,silverrare,England,73,76,62,75,47,72,https://wefut.com/player/16/19796/chris-kirkland
Nicola Leali,72,silverrare,Italy,76,72,60,80,33,68,https://wefut.com/player/16/19794/nicola-leali
Mark Schwarzer,73,silverrare,Australia,76,72,60,80,33,68,https://wefut.com/player/16/19200/nicola-leali
Simone Scuffet,72,silverrare,Italy,73,65,61,83,50,71,https://wefut.com/player/16/19190/simone-scuffet
Paul Nardi,72,silverrare,France,79,67,63,74,54,64,https://wefut.com/player/16/19186/paul-nardi
David Yurchenko,72,silverrare,Russia,65,71,65,77,46,79,https://wefut.com/player/16/17017/david-yurchenko
Dušan Kuciak,72,silverrare,Slovakia,76,64,54,77,41,77,https://wefut.com/player/16/16473/dusan-kuciak
Ali Ahamada,72,silverrare,France,80,65,59,80,43,67,https://wefut.com/player/16/15839/ali-ahamada
Oscar Ustari,72,silverrare,Argentina,77,68,79,75,55,66,https://wefut.com/player/16/14875/oscar-ustari
Giovanni,72,silverrare,Brazil,74,73,70,79,29,66,https://wefut.com/player/16/13940/giovanni
Simone Scuffet,72,silverrare,Italy,73,65,61,83,50,71,https://wefut.com/player/16/11286/simone-scuffet
Fernando Monetti,72,silverrare,Argentina,75,70,59,75,56,72,https://wefut.com/player/16/10717/fernando-monetti
José Cuadrado,72,silverrare,Colombia,76,64,60,77,42,77,https://wefut.com/player/16/10150/jose-cuadrado
Ederson,72,silverrare,Brazil,73,68,79,76,40,74,https://wefut.com/player/16/9074/ederson
Abdullah Al Enezi,72,silverrare,Saudi Arabia,72,68,63,80,46,78,https://wefut.com/player/16/8724/abdullah-al-enezi
Paul Nardi,72,silverrare,France,79,67,63,74,54,64,https://wefut.com/player/16/8202/paul-nardi
Nicola Leali,72,silverrare,Italy,76,72,60,80,33,68,https://wefut.com/player/16/6999/nicola-leali
Esteban Alvarado,72,silverrare,Costa Rica,76,69,70,78,51,69,https://wefut.com/player/16/6170/esteban-alvarado
Ali Ahamada,72,silverrare,France,80,65,59,80,43,67,https://wefut.com/player/16/6096/ali-ahamada
Kristoffer Nordfeldt,72,silverrare,Sweden,73,66,66,78,55,74,https://wefut.com/player/16/5386/kristoffer-nordfeldt
Mamadou Samassa,72,silverrare,Mali,76,71,64,79,43,66,https://wefut.com/player/16/5025/mamadou-samassa
David Yurchenko,72,silverrare,Russia,65,71,65,77,46,79,https://wefut.com/player/16/4479/david-yurchenko
Paulo Garcés,72,silverrare,Chile,73,72,76,73,34,72,https://wefut.com/player/16/4470/paulo-garces
Nicolás Peric,72,silverrare,Chile,70,71,76,73,41,71,https://wefut.com/player/16/4306/nicolas-peric
Dušan Kuciak,72,silverrare,Slovakia,76,64,54,77,41,77,https://wefut.com/player/16/4180/dusan-kuciak
Ruud Boffin,72,silverrare,Belgium,74,68,70,79,56,75,https://wefut.com/player/16/3325/ruud-boffin
Cenk Gönen,72,silverrare,Turkey,76,66,68,84,49,65,https://wefut.com/player/16/3270/cenk-gonen
Nicola Leali,72,silverrare,Netherlands,71,71,77,77,44,72,https://wefut.com/player/16/3107/piet-velthuizen
Nukri Revishvili,72,silverrare,Georgia,76,73,65,75,43,68,https://wefut.com/player/16/2921/nukri-revishvili
Darren Randolph,72,silverrare,Republic of Ireland,75,70,75,75,41,69,https://wefut.com/player/16/2468/darren-randolph
Oscar Ustari,72,silverrare,Argentina,77,68,79,75,55,66,https://wefut.com/player/16/2264/oscar-ustari
Scott Carson,72,silverrare,England,75,73,68,75,42,67,https://wefut.com/player/16/1676/scott-carson
Simon Pouplin,72,silverrare,France,75,71,69,75,55,72,https://wefut.com/player/16/1474/simon-pouplin
Rubinho,72,silverrare,Brazil,74,70,64,74,49,76,https://wefut.com/player/16/721/rubinho
Lukas Kruse,72,silverrare,Germany,73,69,60,78,53,70,https://wefut.com/player/16/642/lukas-kruse
Gianluca Pegolo,72,silverrare,Italy,72,68,60,76,44,76,https://wefut.com/player/16/514/gianluca-pegolo
Boaz Myhill,72,silverrare,Wales,75,71,69,78,41,70,https://wefut.com/player/16/352/boaz-myhill
Chris Kirkland,72,silverrare,England,73,76,62,75,47,72,https://wefut.com/player/16/136/chris-kirkland
Luca Castellazzi,72,silverrare,Italy,73,73,65,67,33,79,https://wefut.com/player/16/89/luca-castellazzi
Jorge Carranza,72,silver,Argentina,73,74,71,70,25,71,https://wefut.com/player/16/20241/jorge-carranza
Alexander Manninger,72,silver,Austria,72,72,64,74,39,72,https://wefut.com/player/16/20231/alexander-manninger
Wilson,72,silver,Brazil,71,68,69,76,41,72,https://wefut.com/player/16/14160/wilson
Steve Clark,72,silver,United States,72,66,69,76,53,73,https://wefut.com/player/16/6247/steve-clark
Mahmut Ertuğrul Taşkıran,72,silver,Turkey,71,74,70,74,58,67,https://wefut.com/player/16/5879/mahmut-ertugrul-taskiran
Wolfgang Hesl,72,silver,Germany,74,71,62,74,44,73,https://wefut.com/player/16/3728/wolfgang-hesl
Nikolay Mihaylov,72,silver,Bulgaria,74,73,69,76,57,72,https://wefut.com/player/16/3392/nikolay-mihaylov
Gianluca Curci,72,silver,Italy,72,68,63,75,43,74,https://wefut.com/player/16/2325/gianluca-curci
Mauricio Caranta,72,silver,Argentina,71,70,67,73,46,73,https://wefut.com/player/16/1917/mauricio-caranta
Cirilo Saucedo,72,silver,Mexico,72,68,67,74,60,74,https://wefut.com/player/16/1741/cirilo-saucedo
Jorge Carranza,72,silver,Argentina,73,74,71,70,25,71,https://wefut.com/player/16/1734/jorge-carranza
Artem Rebrov,72,silver,Russia,74,69,65,76,46,74,https://wefut.com/player/16/1248/artem-rebrov
Sammy Bossut,72,silver,Belgium,73,69,65,74,52,71,https://wefut.com/player/16/1017/sammy-bossut
Piet Velthuizen,72,silverrare,Netherlands,71,71,64,74,39,72,https://wefut.com/player/16/85/alexander-manninger
Didier Ovono Ebang,71,silverif,Gabon,75,65,63,76,43,71,https://wefut.com/player/16/14491/didier-ovono-ebang
Juan Carlos,71,silverrare,Spain,75,65,66,77,58,68,https://wefut.com/player/16/20205/juan-carlos
Brad Jones,71,silverrare,Australia,75,68,71,75,52,69,https://wefut.com/player/16/19785/brad-jones
Juan Carlos,71,silverrare,Spain,83,63,70,81,52,58,https://wefut.com/player/16/19784/juan-carlos
Balázs Megyeri,71,silverrare,Hungary,73,68,79,78,32,66,https://wefut.com/player/16/19150/balazs-megyeri
Łukasz Skorupski,71,silverrare,Poland,76,67,51,75,48,73,https://wefut.com/player/16/19142/lukasz-skorupski
Robin Olsen,71,silverrare,Sweden,65,71,70,75,28,72,https://wefut.com/player/16/15828/robin-olsen
Brad Jones,71,silverrare,Australia,75,68,71,75,52,69,https://wefut.com/player/16/15283/brad-jones
Denis Petric,71,silverrare,Serbia,71,67,56,74,47,76,https://wefut.com/player/16/14868/denis-petric
Sergey Pesyakov,71,silverrare,Russia,69,65,77,74,54,76,https://wefut.com/player/16/14859/sergey-pesyakov
Ludovic Butelle,71,silverrare,France,71,75,62,72,49,66,https://wefut.com/player/16/14852/ludovic-butelle
Mouez Hassen,71,silverrare,France,75,70,68,73,41,69,https://wefut.com/player/16/8867/mouez-hassen
Robin Olsen,71,silverrare,Sweden,65,71,70,75,28,72,https://wefut.com/player/16/8355/robin-olsen
Baptiste Reynet,71,silverrare,France,73,64,67,78,41,70,https://wefut.com/player/16/7715/baptiste-reynet
Dirk Orlishausen,71,silverrare,Germany,70,71,64,71,33,74,https://wefut.com/player/16/7609/dirk-orlishausen
Jordi Masip,71,silverrare,Spain,74,68,66,78,55,64,https://wefut.com/player/16/6558/jordi-masip
Balázs Megyeri,71,silverrare,Hungary,73,68,79,78,32,66,https://wefut.com/player/16/6538/balazs-megyeri
Juan Carlos,71,silverrare,Spain,75,65,66,77,58,68,https://wefut.com/player/16/5909/juan-carlos
Łukasz Skorupski,71,silverrare,Poland,76,67,51,75,48,73,https://wefut.com/player/16/4962/lukasz-skorupski
Dani Hernández,71,silverrare,Venezuela,69,77,81,69,34,73,https://wefut.com/player/16/4885/dani-hernandez
Sergey Pesyakov,71,silverrare,Russia,69,65,77,74,54,76,https://wefut.com/player/16/4484/sergey-pesyakov
Denis Petric,71,silverrare,Serbia,71,67,56,74,47,76,https://wefut.com/player/16/4093/denis-petric
David Stockdale,71,silverrare,England,73,69,76,74,32,68,https://wefut.com/player/16/3662/david-stockdale
Juan Carlos,71,silverrare,Spain,83,63,70,81,52,58,https://wefut.com/player/16/2672/juan-carlos
Alexander Manninger,72,silver,Austria,72,72,71,75,52,69,https://wefut.com/player/16/2185/brad-jones
Casto,71,silverrare,Spain,79,64,63,77,45,66,https://wefut.com/player/16/1542/casto
Dimitrios Konstantopoulos,71,silverrare,Greece,70,69,75,71,31,73,https://wefut.com/player/16/1410/dimitrios-konstantopoulos
Esteban,71,silverrare,Spain,64,73,69,67,40,79,https://wefut.com/player/16/1178/esteban
Kenneth Høie,71,silverrare,Norway,75,58,66,76,35,72,https://wefut.com/player/16/491/kenneth-hoie
Paulo Lopes,71,silverrare,Portugal,73,75,64,68,38,72,https://wefut.com/player/16/417/paulo-lopes
Ludovic Butelle,71,silverrare,France,71,75,62,72,49,66,https://wefut.com/player/16/309/ludovic-butelle
László Köteles,71,silver,Hungary,74,71,66,76,51,62,https://wefut.com/player/16/21129/laszlo-koteles
Benjamin Leroy,71,silver,France,74,65,60,76,34,69,https://wefut.com/player/16/19170/benjamin-leroy
Germán Montoya,71,silver,Argentina,73,70,63,71,55,71,https://wefut.com/player/16/19163/german-montoya
Bartłomiej Drągowski,71,silver,Poland,68,68,71,77,46,72,https://wefut.com/player/16/19148/bartlomiej-dragowski
Ramazan Özcan,71,silver,Austria,72,67,68,76,52,68,https://wefut.com/player/16/19144/ramazan-ozcan
Martin Hansen,71,silver,Denmark,72,67,67,72,53,71,https://wefut.com/player/16/19143/martin-hansen
Andy Lonergan,71,silver,England,71,70,68,75,48,67,https://wefut.com/player/16/19141/andy-lonergan
Sinan Bolat,71,silver,Turkey,72,69,72,76,47,68,https://wefut.com/player/16/19131/sinan-bolat
Francesco Benussi,71,silver,Italy,73,69,63,73,50,73,https://wefut.com/player/16/16449/francesco-benussi
Germán Montoya,71,silver,Argentina,73,70,63,71,55,71,https://wefut.com/player/16/15615/german-montoya
Samir Ujkani,71,silver,Kosovo,73,68,64,75,51,72,https://wefut.com/player/16/15281/samir-ujkani
Ernesto Hernández,71,silver,Uruguay,72,69,70,74,57,69,https://wefut.com/player/16/11555/ernesto-hernandez
Sonny Stevens,71,silver,Netherlands,73,74,63,72,38,67,https://wefut.com/player/16/10633/sonny-stevens
Bartłomiej Drągowski,71,silver,Poland,68,68,71,77,46,72,https://wefut.com/player/16/10625/bartlomiej-dragowski
Antony Silva,71,silver,Paraguay,71,70,62,72,38,70,https://wefut.com/player/16/10244/antony-silva
Leandro Castellanos,71,silver,Colombia,74,66,64,73,44,71,https://wefut.com/player/16/10175/leandro-castellanos
Khalid Sharahili,71,silver,Saudi Arabia,74,67,63,72,40,73,https://wefut.com/player/16/8735/khalid-sharahili
Yvon Mvogo,71,silver,Switzerland,74,70,66,77,45,70,https://wefut.com/player/16/8153/yvon-mvogo
Manuel Riemann,71,silver,Germany,73,66,74,74,53,71,https://wefut.com/player/16/6480/manuel-riemann
Benjamin Leroy,71,silver,France,74,65,60,76,34,69,https://wefut.com/player/16/6094/benjamin-leroy
Sebastian Mielitz,71,silver,Germany,74,70,68,75,39,68,https://wefut.com/player/16/5682/sebastian-mielitz
Eugenio Lamanna,71,silver,Italy,70,69,66,74,29,71,https://wefut.com/player/16/5179/eugenio-lamanna
Da Costa,71,silver,Brazil,70,68,63,76,42,73,https://wefut.com/player/16/4912/da-costa
László Köteles,71,silver,Hungary,74,71,66,76,51,62,https://wefut.com/player/16/4226/laszlo-koteles
Martin Hansen,71,silver,Denmark,72,67,67,72,53,71,https://wefut.com/player/16/3941/martin-hansen
Luis Robles,71,silver,United States,69,65,68,76,51,73,https://wefut.com/player/16/3458/luis-robles
Bréiner Castillo,71,silver,Colombia,73,69,66,71,34,75,https://wefut.com/player/16/3012/breiner-castillo
Samir Ujkani,71,silver,Kosovo,73,68,64,75,51,72,https://wefut.com/player/16/2932/samir-ujkani
Alexis Thébaux,71,silver,France,67,69,67,75,36,71,https://wefut.com/player/16/2037/alexis-thebaux
Sinan Bolat,71,silver,Turkey,72,69,72,76,47,68,https://wefut.com/player/16/1862/sinan-bolat
Mark Bunn,71,silver,England,74,68,71,76,48,68,https://wefut.com/player/16/1852/mark-bunn
Germán Montoya,71,silver,Argentina,73,70,63,71,55,71,https://wefut.com/player/16/1717/german-montoya
Carl Ikeme,71,silver,Nigeria,73,70,68,74,48,71,https://wefut.com/player/16/1507/carl-ikeme
Kelvin Davis,71,silver,England,74,68,55,75,51,70,https://wefut.com/player/16/1389/kelvin-davis
Ramazan Özcan,71,silver,Austria,72,67,68,76,52,68,https://wefut.com/player/16/1384/ramazan-ozcan
Ali Al-Habsi,71,silver,Oman,73,69,66,71,41,72,https://wefut.com/player/16/1270/ali-al-habsi
Roberto,71,silver,Spain,74,67,64,77,55,69,https://wefut.com/player/16/1169/roberto
John Alvbåge,71,silver,Sweden,74,68,55,75,42,69,https://wefut.com/player/16/1134/john-alvbage
Francesco Benussi,71,silver,Italy,73,69,63,73,50,73,https://wefut.com/player/16/806/francesco-benussi
Jesper Hansen,71,silver,Denmark,73,65,69,76,36,71,https://wefut.com/player/16/696/jesper-hansen
Andy Lonergan,71,silver,England,71,70,68,75,48,67,https://wefut.com/player/16/607/andy-lonergan
Daniel Haas,71,silver,Germany,69,72,61,75,33,73,https://wefut.com/player/16/470/daniel-haas
Hannes Þór Halldórsson,70,imotm,Iceland,70,64,55,77,25,70,https://wefut.com/player/16/18101/hannes-thor-halldorsson
Michael Gspurning,70,silverrare,Austria,69,70,68,74,31,70,https://wefut.com/player/16/20646/michael-gspurning
Stephen Henderson,70,silverrare,Republic of Ireland,71,66,80,75,51,70,https://wefut.com/player/16/20202/stephen-henderson
Oier,70,silverrare,Spain,73,67,76,65,45,75,https://wefut.com/player/16/19061/oier
Pau,70,silverrare,Spain,67,74,66,71,48,72,https://wefut.com/player/16/16578/pau
Alessio Cragno,70,silverrare,Italy,79,65,53,83,41,63,https://wefut.com/player/16/15811/alessio-cragno
Pär Hansson,70,silverrare,Sweden,76,60,75,76,41,67,https://wefut.com/player/16/15810/par-hansson
Jesús,70,silverrare,Spain,76,66,58,75,49,66,https://wefut.com/player/16/15803/jesus
Anton Kochenkov,70,silverrare,Kyrgyzstan,69,66,69,73,46,75,https://wefut.com/player/16/14452/anton-kochenkov
Fábio,70,silverrare,Brazil,80,64,58,76,41,67,https://wefut.com/player/16/13974/fabio
Renan Ribeiro,70,silverrare,Brazil,79,61,61,78,50,66,https://wefut.com/player/16/13926/renan-ribeiro
Rafael,70,silverrare,Brazil,75,69,67,77,33,61,https://wefut.com/player/16/13889/rafael
Felipe Núñez,70,silverrare,Chile,62,70,59,73,43,76,https://wefut.com/player/16/10284/felipe-nunez
Ivan Kelava,70,silverrare,Croatia,72,68,60,76,50,70,https://wefut.com/player/16/8308/ivan-kelava
Alessio Cragno,70,silverrare,Italy,79,65,53,83,41,63,https://wefut.com/player/16/8080/alessio-cragno
Anton Kochenkov,70,silverrare,Kyrgyzstan,69,66,69,73,46,75,https://wefut.com/player/16/7309/anton-kochenkov
Marco Bizot,70,silverrare,Netherlands,76,66,56,74,47,68,https://wefut.com/player/16/6696/marco-bizot
Jesús,70,silverrare,Spain,76,66,58,75,49,66,https://wefut.com/player/16/5459/jesus
Marco Silvestri,70,silverrare,Italy,79,61,54,80,58,67,https://wefut.com/player/16/5172/marco-silvestri
Oier,70,silverrare,Spain,73,67,76,65,45,75,https://wefut.com/player/16/3737/oier
Pär Hansson,70,silverrare,Sweden,76,60,75,76,41,67,https://wefut.com/player/16/3216/par-hansson
Jung Sung Ryong,70,silverrare,Korea Republic,70,68,79,69,41,70,https://wefut.com/player/16/2996/jung-sung-ryong
Sergey Narubin,70,silverrare,Russia,67,73,68,71,42,72,https://wefut.com/player/16/1813/sergey-narubin
Stephen Henderson,70,silverrare,Republic of Ireland,71,66,80,75,51,70,https://wefut.com/player/16/1534/stephen-henderson
Rudy Riou,71,silver,France,70,71,69,74,40,70,https://wefut.com/player/16/1383/michael-gspurning
Michalis Sifakis,70,silverrare,Greece,75,62,69,76,55,69,https://wefut.com/player/16/1326/michalis-sifakis
Dani Giménez,70,silverrare,Spain,73,65,65,78,61,65,https://wefut.com/player/16/1187/dani-gimenez
Bogdan Lobonţ,70,silverrare,Romania,68,66,74,71,50,76,https://wefut.com/player/16/763/bogdan-lobon%C5%A3
Fabio Coltorti,70,silverrare,Switzerland,68,72,68,74,43,71,https://wefut.com/player/16/631/fabio-coltorti
Barry Copa,70,silverrare,Ivory Coast,75,61,56,80,53,63,https://wefut.com/player/16/625/barry-copa
Tomasz Kuszczak,70,silverrare,Poland,75,63,57,77,50,68,https://wefut.com/player/16/469/tomasz-kuszczak
Charles Itandje,70,silver,Cameroon,73,66,71,74,42,70,https://wefut.com/player/16/21096/charles-itandje
Joris Delle,70,silver,France,71,69,66,74,52,67,https://wefut.com/player/16/20650/joris-delle
David Forde,70,silver,Republic of Ireland,69,69,64,71,47,71,https://wefut.com/player/16/20446/david-forde
André Moreira,70,silver,Portugal,69,71,68,73,47,74,https://wefut.com/player/16/20444/andre-moreira
Adam Larsen Kwarasey,70,silver,Ghana,69,68,67,73,61,68,https://wefut.com/player/16/20192/adam-larsen-kwarasey
Jens Grahl,70,silver,Germany,74,65,60,75,41,66,https://wefut.com/player/16/19092/jens-grahl
Paul Delecroix,70,silver,France,71,70,72,73,29,68,https://wefut.com/player/16/19067/paul-delecroix
André Moreira,70,silver,Portugal,69,71,68,73,47,74,https://wefut.com/player/16/19030/andre-moreira
Kim Yong Dae,70,silver,Korea Republic,70,70,72,72,50,70,https://wefut.com/player/16/17005/kim-yong-dae
Giedrius Arlauskis,70,silver,Lithuania,70,64,70,77,33,72,https://wefut.com/player/16/16427/giedrius-arlauskis
Esteban Andrada,70,silver,Argentina,71,73,56,74,45,66,https://wefut.com/player/16/14840/esteban-andrada
Salvador Ichazo,70,silver,Uruguay,73,68,62,75,45,68,https://wefut.com/player/16/13131/salvador-ichazo
André Moreira,70,silver,Portugal,69,71,68,73,47,74,https://wefut.com/player/16/12551/andre-moreira
Ali Şaşal Vural,70,silver,Turkey,74,66,63,74,47,70,https://wefut.com/player/16/12184/ali-sasal-vural
Franco Armani,70,silver,Argentina,71,69,65,73,30,70,https://wefut.com/player/16/10327/franco-armani
Nicolás Vikonis,70,silver,Uruguay,71,70,66,70,39,71,https://wefut.com/player/16/10137/nicolas-vikonis
Alejandro Sánchez,70,silver,Argentina,70,70,69,74,23,70,https://wefut.com/player/16/9982/alejandro-sanchez
Esteban Andrada,70,silver,Argentina,71,73,56,74,45,66,https://wefut.com/player/16/8112/esteban-andrada
Harun Tekin,70,silver,Turkey,71,67,70,74,40,70,https://wefut.com/player/16/6500/harun-tekin
Luis Marín,70,silver,Chile,70,71,73,72,36,67,https://wefut.com/player/16/6402/luis-marin
Joris Delle,70,silver,France,71,69,66,74,52,67,https://wefut.com/player/16/5859/joris-delle
Heinz Lindner,70,silver,Austria,74,62,64,77,47,67,https://wefut.com/player/16/5658/heinz-lindner
Giedrius Arlauskis,70,silver,Lithuania,70,64,70,77,33,72,https://wefut.com/player/16/5421/giedrius-arlauskis
Lukáš Hrádecký,70,silver,Finland,72,71,66,74,42,69,https://wefut.com/player/16/5209/lukas-hradecky
Jasmin Burić,70,silver,Bosnia Herzegovina,71,66,60,77,30,66,https://wefut.com/player/16/5164/jasmin-buric
Mohamed Amsif,70,silver,Morocco,73,65,71,75,47,67,https://wefut.com/player/16/4780/mohamed-amsif
Péter Gulácsi,70,silver,Hungary,73,62,61,77,41,69,https://wefut.com/player/16/4143/peter-gulacsi
Jens Grahl,70,silver,Germany,74,65,60,75,41,66,https://wefut.com/player/16/3818/jens-grahl
Davide Bassi,70,silver,Italy,70,65,60,75,40,75,https://wefut.com/player/16/3330/davide-bassi
David Forde,70,silver,Republic of Ireland,69,69,64,71,47,71,https://wefut.com/player/16/2590/david-forde
Yuriy Zhevnov,70,silver,Belarus,70,71,68,68,48,71,https://wefut.com/player/16/2282/yuriy-zhevnov
Mikhail Kerzhakov,70,silver,Russia,70,67,67,72,38,69,https://wefut.com/player/16/2227/mikhail-kerzhakov
Adam Larsen Kwarasey,70,silver,Ghana,69,68,67,73,61,68,https://wefut.com/player/16/2174/adam-larsen-kwarasey
Remko Pasveer,70,silver,Netherlands,72,67,60,72,46,74,https://wefut.com/player/16/1874/remko-pasveer
Sebastián Viera,70,silver,Uruguay,73,67,67,74,41,68,https://wefut.com/player/16/1820/sebastian-viera
Christian Puggioni,70,silver,Italy,73,69,59,75,44,68,https://wefut.com/player/16/1779/christian-puggioni
Jean-Louis Leca,70,silver,France,69,72,64,73,40,72,https://wefut.com/player/16/1472/jean-louis-leca
Óscar Pérez,70,silver,Mexico,70,64,65,73,60,72,https://wefut.com/player/16/963/oscar-perez
Davino Verhulst,70,silver,Belgium,74,68,72,71,56,69,https://wefut.com/player/16/816/davino-verhulst
Kim Yong Dae,70,silver,Korea Republic,70,70,72,72,50,70,https://wefut.com/player/16/759/kim-yong-dae
Laurent Pionnier,70,silver,France,73,69,66,68,44,74,https://wefut.com/player/16/624/laurent-pionnier
Charles Itandje,70,silver,Cameroon,73,66,71,74,42,70,https://wefut.com/player/16/598/charles-itandje
Diederik Boer,70,silver,Netherlands,68,72,58,71,31,75,https://wefut.com/player/16/105/diederik-boer
Rafał Gikiewicz,69,silverrare,Poland,71,66,75,72,26,71,https://wefut.com/player/16/20643/rafal-gikiewicz
Michael Esser,69,silverrare,Germany,69,67,68,70,32,69,https://wefut.com/player/16/18959/michael-esser
