Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Volkan Babacan,75,gold,Turkey,75,74,68,75,54,77,https://wefut.com/player/20/2114/volkan-babacan
Rodolfo Cota,75,gold,Mexico,75,70,67,78,58,79,https://wefut.com/player/20/1861/rodolfo-cota
Sten Michael Grytebust,75,gold,Norway,75,71,66,79,42,74,https://wefut.com/player/20/1626/sten-michael-grytebust
Danny Vukovic,75,gold,Australia,74,70,63,77,51,78,https://wefut.com/player/20/1468/danny-vukovic
Thomas Kraft,75,gold,Germany,79,74,60,83,47,65,https://wefut.com/player/20/1396/thomas-kraft
Kiko Casilla,75,gold,Spain,74,76,72,74,45,73,https://wefut.com/player/20/1239/kiko-casilla
Jonas Lössl,75,gold,Denmark,74,76,67,77,31,74,https://wefut.com/player/20/988/jonas-lossl
Darren Randolph,75,gold,Republic of Ireland,76,72,67,76,42,73,https://wefut.com/player/20/870/darren-randolph
Cássio,75,gold,Brazil,76,74,68,75,36,73,https://wefut.com/player/20/728/cassio
Sergio,75,gold,Spain,75,65,75,81,44,76,https://wefut.com/player/20/666/sergio
José de Jesús Corona,75,gold,Mexico,72,77,68,73,40,78,https://wefut.com/player/20/483/jose-de-jesus-corona
Mariano Barbosa,75,gold,Argentina,76,72,76,75,42,74,https://wefut.com/player/20/313/mariano-barbosa
Marcelo Barovero,75,gold,Argentina,74,70,64,78,35,78,https://wefut.com/player/20/303/marcelo-barovero
Rafael,75,gold,Brazil,76,71,63,76,38,76,https://wefut.com/player/20/277/rafael
Willy Caballero,75,gold,Argentina,74,72,71,74,44,76,https://wefut.com/player/20/259/willy-caballero
Jesper Hansen,75,gold,Denmark,75,71,75,75,41,74,https://wefut.com/player/20/209/jesper-hansen
Artur Boruc,75,gold,Poland,76,75,65,75,38,77,https://wefut.com/player/20/153/artur-boruc
Allan McGregor,75,gold,Scotland,74,72,66,79,36,74,https://wefut.com/player/20/95/allan-mcgregor
Martín Silva,74,swap2,Uruguay,75,70,72,77,56,72,https://wefut.com/player/20/20486/martin-silva
Agustín Rossi,74,swap,Argentina,73,69,68,75,41,77,https://wefut.com/player/20/21385/agustin-rossi
Alfredo Talavera,74,silverrare,Mexico,79,70,70,77,58,70,https://wefut.com/player/20/23195/alfredo-talavera
Agustín Rossi,74,silverrare,Argentina,73,69,68,75,41,77,https://wefut.com/player/20/23193/agustin-rossi
Bruno Varela,74,silverrare,Portugal,77,71,63,76,39,74,https://wefut.com/player/20/23192/bruno-varela
Rodrigo Rey,74,silverrare,Argentina,76,70,69,78,50,75,https://wefut.com/player/20/23184/rodrigo-rey
Michel Vorm,74,silverrare,Netherlands,74,72,70,75,53,73,https://wefut.com/player/20/20272/michel-vorm
Luis Robles,74,silverrare,United States,75,71,70,77,41,73,https://wefut.com/player/20/20121/luis-robles
Oier,74,silverrare,Spain,74,71,70,73,44,77,https://wefut.com/player/20/20115/oier
Cho Hyun Woo,74,silverrare,Korea Republic,75,71,59,78,51,74,https://wefut.com/player/20/19211/cho-hyun-woo
Rodrigo Rey,74,silverrare,Argentina,76,70,69,78,50,75,https://wefut.com/player/20/19205/rodrigo-rey
Justin Bijlow,74,silverrare,Netherlands,76,70,77,75,44,70,https://wefut.com/player/20/10311/justin-bijlow
Charles,74,silverrare,Brazil,75,69,63,78,30,72,https://wefut.com/player/20/9614/charles
Agustín Rossi,74,silverrare,Argentina,73,69,68,75,41,77,https://wefut.com/player/20/9139/agustin-rossi
Munir,74,silverrare,Morocco,72,74,68,74,45,75,https://wefut.com/player/20/8219/munir
Bruno Varela,74,silverrare,Portugal,77,71,63,76,39,74,https://wefut.com/player/20/7335/bruno-varela
Cican Stanković,74,silverrare,Austria,77,71,64,77,43,72,https://wefut.com/player/20/6945/cican-stankovic
Nicolás Vikonis,74,silverrare,Uruguay,73,75,69,74,41,72,https://wefut.com/player/20/6407/nicolas-vikonis
Cho Hyun Woo,74,silverrare,Korea Republic,75,71,59,78,51,74,https://wefut.com/player/20/6014/cho-hyun-woo
Daniel Heuer Fernandes,74,silverrare,Portugal,75,72,76,78,43,69,https://wefut.com/player/20/5946/daniel-heuer-fernandes
Sokratis Dioudis,74,silverrare,Greece,77,71,67,78,42,73,https://wefut.com/player/20/5016/sokratis-dioudis
Frederik Rønnow,74,silverrare,Denmark,74,70,66,77,47,74,https://wefut.com/player/20/3850/frederik-ronnow
Marafona,74,silverrare,Portugal,76,73,66,74,36,75,https://wefut.com/player/20/3760/marafona
Diego Mariño,74,silverrare,Spain,74,72,69,77,51,72,https://wefut.com/player/20/3509/diego-marino
Bill Hamid,74,silverrare,United States,75,70,70,76,42,73,https://wefut.com/player/20/3072/bill-hamid
Rafael,74,silverrare,Brazil,75,73,71,74,54,73,https://wefut.com/player/20/2703/rafael
José Antonio Rodríguez,74,silverrare,Mexico,78,70,66,75,57,74,https://wefut.com/player/20/2638/jose-antonio-rodriguez
Marco Silvestri,74,silverrare,Italy,78,68,68,79,59,74,https://wefut.com/player/20/2500/marco-silvestri
Eloy Room,74,silverrare,Netherlands Antilles,74,75,68,76,45,71,https://wefut.com/player/20/2188/eloy-room
Thomas Kaminski,74,silverrare,Belgium,73,74,67,75,46,72,https://wefut.com/player/20/2103/thomas-kaminski
Yoel,74,silverrare,Spain,75,72,74,75,38,71,https://wefut.com/player/20/1839/yoel
Oier,74,silverrare,Spain,74,71,70,73,44,77,https://wefut.com/player/20/1583/oier
Luis Robles,74,silverrare,United States,75,71,70,77,41,73,https://wefut.com/player/20/1379/luis-robles
Tobias Sippel,74,silverrare,Germany,75,69,79,78,47,70,https://wefut.com/player/20/1213/tobias-sippel
Mariano Andújar,74,silverrare,Argentina,73,73,62,77,45,75,https://wefut.com/player/20/1072/mariano-andujar
Keiren Westwood,74,silverrare,Republic of Ireland,75,71,70,77,48,74,https://wefut.com/player/20/1017/keiren-westwood
Daniele Padelli,74,silverrare,Italy,74,74,63,74,45,76,https://wefut.com/player/20/600/daniele-padelli
Alfredo Talavera,74,silverrare,Mexico,79,70,70,77,58,70,https://wefut.com/player/20/484/alfredo-talavera
Romain Salin,74,silverrare,France,78,64,68,78,30,74,https://wefut.com/player/20/393/romain-salin
Dani Giménez,74,silverrare,Spain,72,70,69,79,33,71,https://wefut.com/player/20/352/dani-gimenez
Diego Benaglio,74,silverrare,Switzerland,71,79,61,71,39,77,https://wefut.com/player/20/178/diego-benaglio
Rodrigo Rey,74,silverrare,Argentina,76,75,67,74,38,73,https://wefut.com/player/20/158/yohann-pele
Ludovic Butelle,74,silverrare,France,75,73,65,75,32,74,https://wefut.com/player/20/97/ludovic-butelle
Ezequiel Unsain,73,swap2,Argentina,79,65,77,79,54,66,https://wefut.com/player/20/21319/ezequiel-unsain
Matías Dituro,73,swap2,Argentina,72,72,76,76,38,71,https://wefut.com/player/20/21068/matias-dituro
Sebastián Viera,73,swap2,Uruguay,71,70,72,75,39,73,https://wefut.com/player/20/20979/sebastian-viera
Jorge Pinos,73,swap2,Ecuador,71,72,73,70,25,75,https://wefut.com/player/20/20510/jorge-pinos
Wuilker Faríñez,73,swap,Venezuela,73,70,69,77,51,74,https://wefut.com/player/20/21398/wuilker-farinez
Luca Zidane,73,silverif,France,74,72,71,74,43,73,https://wefut.com/player/20/17788/luca-zidane
Maarten Stekelenburg,73,silverrare,Netherlands,71,72,76,73,32,73,https://wefut.com/player/20/24162/maarten-stekelenburg
Jonas Omlin,73,silverrare,Switzerland,75,71,69,76,50,70,https://wefut.com/player/20/24159/jonas-omlin
Wuilker Faríñez,73,silverrare,Venezuela,73,70,69,77,51,74,https://wefut.com/player/20/23180/wuilker-farinez
Fraser Forster,73,silverrare,England,70,72,60,77,30,74,https://wefut.com/player/20/23175/fraser-forster
Davy Roef,73,silverrare,Belgium,76,71,65,76,51,70,https://wefut.com/player/20/23173/davy-roef
René,73,silverrare,Spain,77,70,66,73,53,71,https://wefut.com/player/20/19187/rene
Sivera,73,silverrare,Spain,73,71,68,74,57,75,https://wefut.com/player/20/19179/sivera
Ondřej Kolář,73,silverrare,Czech Republic,72,70,78,76,53,72,https://wefut.com/player/20/14559/ondrej-kolar
Masaaki Higashiguchi,73,silverrare,Japan,71,73,75,70,33,72,https://wefut.com/player/20/10386/masaaki-higashiguchi
Unai Simón,73,silverrare,Spain,72,73,64,72,47,74,https://wefut.com/player/20/9961/unai-simon
Gautier Larsonneur,73,silverrare,France,74,75,66,76,50,68,https://wefut.com/player/20/9921/gautier-larsonneur
Gökhan Akkan,73,silverrare,Turkey,71,68,68,82,48,70,https://wefut.com/player/20/9727/gokhan-akkan
Wuilker Faríñez,73,silverrare,Venezuela,73,70,69,77,51,74,https://wefut.com/player/20/9462/wuilker-farinez
Uğurcan Çakır,73,silverrare,Turkey,74,69,70,76,52,72,https://wefut.com/player/20/8986/ugurcan-cakir
Bingourou Kamara,73,silverrare,France,76,69,65,75,39,71,https://wefut.com/player/20/8497/bingourou-kamara
Robin Zentner,73,silverrare,Germany,73,71,64,77,65,71,https://wefut.com/player/20/8425/robin-zentner
Jonas Omlin,73,silverrare,Switzerland,75,71,69,76,50,70,https://wefut.com/player/20/8212/jonas-omlin
Yohann Pelé,74,silverrare,France,75,75,77,79,54,66,https://wefut.com/player/20/7982/ezequiel-unsain
Sivera,73,silverrare,Spain,73,71,68,74,57,75,https://wefut.com/player/20/7963/sivera
Yoan Cardinale,73,silverrare,France,74,69,75,77,48,70,https://wefut.com/player/20/7607/yoan-cardinale
David von Ballmoos,73,silverrare,Switzerland,75,72,70,75,53,70,https://wefut.com/player/20/7243/david-von-ballmoos
Bartłomiej Drągowski,73,silverrare,Poland,71,69,70,76,44,72,https://wefut.com/player/20/6834/bartlomiej-dragowski
Iván Arboleda,73,silverrare,Colombia,75,69,66,75,60,71,https://wefut.com/player/20/6538/ivan-arboleda
Alberto Brignoli,73,silverrare,Italy,72,72,75,73,32,73,https://wefut.com/player/20/5512/alberto-brignoli
Richard Strebinger,73,silverrare,Austria,74,64,63,79,37,74,https://wefut.com/player/20/5433/richard-strebinger
Matías Dituro,73,silverrare,Argentina,72,72,76,76,38,71,https://wefut.com/player/20/5067/matias-dituro
Paul Nardi,73,silverrare,France,78,67,68,77,50,67,https://wefut.com/player/20/4861/paul-nardi
Stefanos Kapino,73,silverrare,Greece,74,67,66,79,41,72,https://wefut.com/player/20/4781/stefanos-kapino
Mirko Pigliacelli,73,silverrare,Italy,74,69,85,75,48,68,https://wefut.com/player/20/4711/mirko-pigliacelli
Brice Samba,73,silverrare,Congo,75,69,69,79,53,68,https://wefut.com/player/20/4579/brice-samba
Davy Roef,73,silverrare,Belgium,76,71,65,76,51,70,https://wefut.com/player/20/4513/davy-roef
Hendrik Van Crombrugge,73,silverrare,Belgium,78,71,72,73,37,70,https://wefut.com/player/20/4441/hendrik-van-crombrugge
Edgar Badía,73,silverrare,Spain,76,68,66,74,33,73,https://wefut.com/player/20/4420/edgar-badia
Tim Melia,73,silverrare,United States,73,68,73,75,38,75,https://wefut.com/player/20/3690/tim-melia
Juan Carlos,73,silverrare,Spain,72,73,75,74,59,72,https://wefut.com/player/20/3052/juan-carlos
Francesco Bardi,73,silverrare,Italy,76,71,62,75,49,69,https://wefut.com/player/20/2956/francesco-bardi
Karl Darlow,73,silverrare,England,75,70,64,76,56,71,https://wefut.com/player/20/2875/karl-darlow
Costel Pantilimon,73,silverrare,Romania,69,72,73,76,46,73,https://wefut.com/player/20/2747/costel-pantilimon
Giedrius Arlauskis,73,silverrare,Lithuania,75,68,72,79,33,68,https://wefut.com/player/20/2680/giedrius-arlauskis
Tomeu Nadal,73,silverrare,Spain,71,73,68,73,39,71,https://wefut.com/player/20/2419/tomeu-nadal
Karl-Johan Johnsson,73,silverrare,Sweden,74,70,73,76,50,74,https://wefut.com/player/20/2382/karl-johan-johnsson
René,73,silverrare,Spain,77,70,66,73,53,71,https://wefut.com/player/20/1912/rene
Aleš Hruška,73,silverrare,Czech Republic,71,71,70,72,31,74,https://wefut.com/player/20/1571/ales-hruska
Alexandre Oukidja,73,silverrare,Algeria,74,68,63,77,47,73,https://wefut.com/player/20/1152/alexandre-oukidja
Marco Rocha,73,silverrare,Portugal,71,69,67,75,62,72,https://wefut.com/player/20/1144/marco-rocha
Fraser Forster,73,silverrare,England,70,72,60,77,30,74,https://wefut.com/player/20/973/fraser-forster
Brad Jones,73,silverrare,Australia,71,69,68,71,53,75,https://wefut.com/player/20/725/brad-jones
Philipp Tschauner,73,silverrare,Germany,72,71,66,74,41,71,https://wefut.com/player/20/543/philipp-tschauner
Joe Lewis,73,silverrare,England,76,68,67,75,56,72,https://wefut.com/player/20/478/joe-lewis
Vincent Demarconnay,73,silverrare,France,72,71,75,72,42,75,https://wefut.com/player/20/397/vincent-demarconnay
Artem Rebrov,73,silverrare,Russia,74,68,65,73,39,78,https://wefut.com/player/20/366/artem-rebrov
Federico Marchetti,73,silverrare,Italy,72,72,65,73,53,73,https://wefut.com/player/20/271/federico-marchetti
Alexander Walke,73,silverrare,Germany,73,71,75,76,36,69,https://wefut.com/player/20/189/alexander-walke
Cifuentes,73,silverrare,Spain,67,74,65,71,47,82,https://wefut.com/player/20/166/cifuentes
Nicolas Penneteau,73,silverrare,France,70,76,66,66,26,81,https://wefut.com/player/20/65/nicolas-penneteau
Maarten Stekelenburg,73,silverrare,Netherlands,71,72,76,73,32,73,https://wefut.com/player/20/23/maarten-stekelenburg
Predrag Rajkovic,73,silver,Serbia,74,72,71,74,25,72,https://wefut.com/player/20/13469/predrag-rajkovic
Jacob Rinne,73,silver,Sweden,73,68,73,75,46,71,https://wefut.com/player/20/7719/jacob-rinne
Danny Ward,73,silver,Wales,74,72,64,74,45,72,https://wefut.com/player/20/5078/danny-ward
Sebastián Sosa,73,silver,Uruguay,73,68,65,74,41,72,https://wefut.com/player/20/4684/sebastian-sosa
Milan Heča,73,silver,Czech Republic,72,72,67,74,45,73,https://wefut.com/player/20/2910/milan-heca
Stefan Frei,73,silver,United States,74,68,67,74,44,71,https://wefut.com/player/20/2462/stefan-frei
Leonardo Burián,73,silver,Uruguay,71,70,71,74,41,73,https://wefut.com/player/20/1131/leonardo-burian
Enrico Alfonso,73,silver,Italy,72,72,63,73,50,73,https://wefut.com/player/20/1006/enrico-alfonso
Tim Krul,73,silver,Netherlands,74,72,68,75,40,68,https://wefut.com/player/20/911/tim-krul
Sebastián Viera,73,silver,Uruguay,71,70,72,75,39,73,https://wefut.com/player/20/577/sebastian-viera
Vincenzo Fiorillo,73,silverrare,Italy,73,69,69,75,46,73,https://wefut.com/player/20/441/jean-louis-leca
Álvaro Montero,72,swap2,Colombia,75,69,65,73,43,71,https://wefut.com/player/20/21406/alvaro-montero
Brayan Cortés,72,swap2,Chile,71,73,66,74,48,70,https://wefut.com/player/20/21226/brayan-cortes
Cristian Lucchetti,72,swap2,Argentina,72,69,76,73,42,70,https://wefut.com/player/20/20973/cristian-lucchetti
Antony Silva,72,swap,Paraguay,71,70,64,72,39,70,https://wefut.com/player/20/21148/antony-silva
Paul Farman,72,silverif,England,74,69,74,75,54,70,https://wefut.com/player/20/18088/paul-farman
Andreas Luthe,72,silverrare,Germany,74,68,61,76,38,73,https://wefut.com/player/20/24154/andreas-luthe
Erwin Mulder,72,silverrare,Netherlands,72,70,80,74,37,68,https://wefut.com/player/20/24142/erwin-mulder
Jean Butez,72,silverrare,France,75,67,73,74,45,68,https://wefut.com/player/20/23160/jean-butez
Gregor Kobel,72,silverrare,Switzerland,73,63,68,78,26,69,https://wefut.com/player/20/23151/gregor-kobel
David Jensen,72,silverrare,Denmark,70,68,78,72,42,71,https://wefut.com/player/20/20076/david-jensen
Kristoffer Nordfeldt,72,silverrare,Sweden,71,66,66,76,54,74,https://wefut.com/player/20/19159/kristoffer-nordfeldt
Jandrei,72,silverrare,Brazil,72,71,69,76,27,70,https://wefut.com/player/20/12113/jandrei
Isak Pettersson,72,silverrare,Sweden,77,62,79,77,29,66,https://wefut.com/player/20/11694/isak-pettersson
Gregor Kobel,72,silverrare,Switzerland,73,63,68,78,26,69,https://wefut.com/player/20/11187/gregor-kobel
Jhonatan,72,silverrare,Brazil,76,70,70,76,33,67,https://wefut.com/player/20/9863/jhonatan
Álvaro Montero,72,silverrare,Colombia,75,69,65,73,43,71,https://wefut.com/player/20/9702/alvaro-montero
Raúl Gudiño,72,silverrare,Mexico,72,72,62,74,47,69,https://wefut.com/player/20/8981/raul-gudino
Léo Jardim,72,silverrare,Brazil,75,72,67,73,41,66,https://wefut.com/player/20/8926/leo-jardim
Jean Butez,72,silverrare,France,75,67,73,74,45,68,https://wefut.com/player/20/8677/jean-butez
Julian Pollersbeck,72,silverrare,Germany,75,66,71,75,27,70,https://wefut.com/player/20/8496/julian-pollersbeck
Sergio Herrera,72,silverrare,Spain,72,73,71,70,47,69,https://wefut.com/player/20/8352/sergio-herrera
Simone Scuffet,72,silverrare,Italy,72,68,60,80,50,70,https://wefut.com/player/20/7405/simone-scuffet
Ethan Horvath,72,silverrare,United States,79,67,57,77,48,62,https://wefut.com/player/20/7330/ethan-horvath
Farouk Ben Mustapha,72,silverrare,Tunisia,74,71,60,72,47,75,https://wefut.com/player/20/7182/farouk-ben-mustapha
Jean-Louis Leca,73,silverrare,Japan,73,68,75,77,42,70,https://wefut.com/player/20/7142/shusaku-nishikawa
Brayan Cortés,72,silverrare,Chile,71,73,66,74,48,70,https://wefut.com/player/20/6715/brayan-cortes
Stole Dimitrievski,72,silverrare,FYR Macedonia,73,70,69,71,36,75,https://wefut.com/player/20/5754/stole-dimitrievski
Quentin Beunardeau,72,silverrare,France,73,68,62,75,52,68,https://wefut.com/player/20/5402/quentin-beunardeau
Marcus Bettinelli,72,silverrare,England,74,69,69,76,30,73,https://wefut.com/player/20/4423/marcus-bettinelli
Stefan Ortega,72,silverrare,Germany,74,66,74,77,51,69,https://wefut.com/player/20/3641/stefan-ortega
Felix Wiedwald,72,silverrare,Germany,77,64,68,77,39,67,https://wefut.com/player/20/3182/felix-wiedwald
Andreas Luthe,72,silverrare,Germany,74,68,61,76,38,73,https://wefut.com/player/20/2763/andreas-luthe
Kristoffer Nordfeldt,72,silverrare,Sweden,71,66,66,76,54,74,https://wefut.com/player/20/2661/kristoffer-nordfeldt
David Jensen,72,silverrare,Denmark,70,68,78,72,42,71,https://wefut.com/player/20/2536/david-jensen
Sean Johnson,72,silverrare,United States,73,67,70,76,42,70,https://wefut.com/player/20/2508/sean-johnson
Da Costa,72,silverrare,Brazil,71,71,64,72,40,75,https://wefut.com/player/20/2312/da-costa
Carlo Pinsoglio,72,silverrare,Italy,74,70,58,76,42,74,https://wefut.com/player/20/2243/carlo-pinsoglio
Alberto,72,silverrare,Spain,72,71,71,73,62,70,https://wefut.com/player/20/1950/alberto
Ørjan Nyland,72,silverrare,Norway,73,67,77,74,47,73,https://wefut.com/player/20/1858/orjan-nyland
Alex Smithies,72,silverrare,England,73,69,67,73,59,73,https://wefut.com/player/20/1763/alex-smithies
Erwin Mulder,72,silverrare,Netherlands,72,70,80,74,37,68,https://wefut.com/player/20/1649/erwin-mulder
Mitchell Langerak,72,silverrare,Australia,73,71,52,76,49,68,https://wefut.com/player/20/1534/mitchell-langerak
Matúš Kozáčik,72,silverrare,Slovakia,70,71,69,70,57,77,https://wefut.com/player/20/1444/matus-kozacik
Nicolás Navarro,72,silverrare,Argentina,71,72,68,75,52,70,https://wefut.com/player/20/719/nicolas-navarro
Eduardo,72,silverrare,Portugal,70,73,68,69,42,75,https://wefut.com/player/20/669/eduardo
Nereo Champagne,72,silverrare,Argentina,74,69,65,77,38,69,https://wefut.com/player/20/622/nereo-champagne
Cristian Lucchetti,72,silverrare,Argentina,72,69,76,73,42,70,https://wefut.com/player/20/489/cristian-lucchetti
Luciano Pocrnjic,72,silverrare,Argentina,71,71,64,70,27,74,https://wefut.com/player/20/322/luciano-pocrnjic
Wes Foderingham,72,silver,England,73,69,70,74,44,70,https://wefut.com/player/20/24131/wes-foderingham
Alfredo Saldívar,72,silver,Mexico,71,72,70,72,50,71,https://wefut.com/player/20/23158/alfredo-saldivar
Craig Gordon,72,silver,Scotland,73,71,65,74,35,70,https://wefut.com/player/20/23144/craig-gordon
Amir Abedzadeh,72,silver,Iran,71,70,64,75,28,72,https://wefut.com/player/20/11900/amir-abedzadeh
Joël Drommel,72,silver,Netherlands,74,69,70,73,51,69,https://wefut.com/player/20/9338/joel-drommel
Antony Silva,72,silver,Paraguay,71,70,64,72,39,70,https://wefut.com/player/20/6504/antony-silva
Mark Flekken,72,silver,Netherlands,72,71,66,74,31,70,https://wefut.com/player/20/5828/mark-flekken
Mohammed Khalil Al Owais,72,silver,Saudi Arabia,71,72,67,70,46,72,https://wefut.com/player/20/5643/mohammed-khalil-al-owais
Wes Foderingham,72,silver,England,73,69,70,74,44,70,https://wefut.com/player/20/2841/wes-foderingham
Alfredo Saldívar,72,silver,Mexico,71,72,70,72,50,71,https://wefut.com/player/20/2006/alfredo-saldivar
Raphael Wolf,72,silver,Germany,73,69,68,72,34,70,https://wefut.com/player/20/1974/raphael-wolf
Ricardo Ferreira,72,silver,Portugal,74,71,64,71,43,69,https://wefut.com/player/20/1727/ricardo-ferreira
Bracali,72,silver,Brazil,74,72,60,69,39,72,https://wefut.com/player/20/1329/bracali
Kwoun Sun Tae,72,silver,Korea Republic,72,69,64,72,42,71,https://wefut.com/player/20/1117/kwoun-sun-tae
Brad Guzan,72,silver,United States,72,68,72,74,38,72,https://wefut.com/player/20/687/brad-guzan
Scott Carson,72,silver,England,71,70,69,70,35,72,https://wefut.com/player/20/515/scott-carson
Alex Cordaz,72,silver,Italy,68,71,62,74,26,72,https://wefut.com/player/20/383/alex-cordaz
Sammy Bossut,72,silver,Belgium,72,70,65,71,44,73,https://wefut.com/player/20/295/sammy-bossut
Michael Rensing,72,silver,Germany,72,71,64,72,41,72,https://wefut.com/player/20/190/michael-rensing
Lee Grant,72,silver,England,73,70,73,72,50,71,https://wefut.com/player/20/125/lee-grant
Craig Gordon,72,silver,Scotland,73,71,65,74,35,70,https://wefut.com/player/20/118/craig-gordon
Cristopher Toselli,71,swap2,Chile,69,69,70,72,51,70,https://wefut.com/player/20/21019/cristopher-toselli
Germán Lux,71,swap2,Argentina,69,71,74,71,33,70,https://wefut.com/player/20/20955/german-lux
Luis Mejía,71,swap2,Panama,71,75,65,70,50,73,https://wefut.com/player/20/20586/luis-mejia
Lucas Hoyos,71,swap,Argentina,77,68,65,74,56,65,https://wefut.com/player/20/21338/lucas-hoyos
Rory Watson,71,silverif,England,69,68,66,74,53,71,https://wefut.com/player/20/16839/rory-watson
Helton Leite,71,silverrare,Brazil,73,68,68,73,19,67,https://wefut.com/player/20/24123/helton-leite
Gibrán Lajud,71,silverrare,Mexico,71,66,63,74,46,74,https://wefut.com/player/20/23477/gibran-lajud
Konstantinos Lamprou,71,silverrare,Greece,72,65,75,78,44,65,https://wefut.com/player/20/23124/konstantinos-lamprou
Jon McLaughlin,71,silverrare,Scotland,70,73,72,69,56,72,https://wefut.com/player/20/23098/jon-mclaughlin
Khalid Eissa,71,silverrare,United Arab Emirates,69,65,59,77,49,73,https://wefut.com/player/20/15475/khalid-eissa
Karlo Letica,71,silverrare,Croatia,77,63,64,73,32,72,https://wefut.com/player/20/14158/karlo-letica
Lucas Hoyos,71,silverrare,Argentina,77,68,65,74,56,65,https://wefut.com/player/20/8460/lucas-hoyos
Warner Hahn,71,silverrare,Netherlands,74,67,66,76,47,65,https://wefut.com/player/20/8061/warner-hahn
Gibrán Lajud,71,silverrare,Mexico,71,66,63,74,46,74,https://wefut.com/player/20/7159/gibran-lajud
Sebastián Torrico,71,silverrare,Argentina,68,69,69,68,48,74,https://wefut.com/player/20/7071/sebastian-torrico
Helton Leite,71,silverrare,Brazil,73,68,68,73,19,67,https://wefut.com/player/20/6363/helton-leite
Marcel Schuhen,71,silverrare,Germany,73,69,68,75,53,67,https://wefut.com/player/20/5431/marcel-schuhen
Robin Himmelmann,71,silverrare,Germany,69,64,61,78,33,70,https://wefut.com/player/20/5214/robin-himmelmann
Janis Blaswich,71,silverrare,Germany,70,72,68,78,42,67,https://wefut.com/player/20/4390/janis-blaswich
Pavao Pervan,71,silverrare,Austria,68,73,69,75,30,70,https://wefut.com/player/20/3609/pavao-pervan
Jesse Joronen,71,silverrare,Finland,74,70,67,71,39,71,https://wefut.com/player/20/3607/jesse-joronen
Konstantinos Lamprou,71,silverrare,Greece,72,65,75,78,44,65,https://wefut.com/player/20/3526/konstantinos-lamprou
Scott Bain,71,silverrare,Scotland,69,71,72,74,58,67,https://wefut.com/player/20/3347/scott-bain
Jörg Siebenhandl,71,silverrare,Austria,69,68,75,74,46,69,https://wefut.com/player/20/2863/jorg-siebenhandl
Giorgi Makaridze,71,silverrare,Georgia,76,67,56,73,28,68,https://wefut.com/player/20/2498/giorgi-makaridze
Mamadou Samassa,71,silverrare,Mali,72,66,69,76,49,68,https://wefut.com/player/20/2395/mamadou-samassa
Jon McLaughlin,71,silverrare,Scotland,70,73,72,69,56,72,https://wefut.com/player/20/2062/jon-mclaughlin
Dušan Kuciak,71,silverrare,Slovakia,75,64,62,77,37,71,https://wefut.com/player/20/1855/dusan-kuciak
David González,71,swap,Brazil,71,72,70,76,53,64,https://wefut.com/player/20/1497/denis
Ruud Boffin,71,silverrare,Belgium,68,67,70,74,56,71,https://wefut.com/player/20/1298/ruud-boffin
Felipe Rodríguez,71,silverrare,Mexico,68,68,71,73,53,72,https://wefut.com/player/20/1237/felipe-rodriguez
Jung Sung Ryong,71,silverrare,Korea Republic,70,66,78,72,43,69,https://wefut.com/player/20/1127/jung-sung-ryong
Adam Federici,71,silverrare,Australia,71,67,77,69,45,70,https://wefut.com/player/20/699/adam-federici
Remko Pasveer,71,silverrare,Netherlands,72,69,79,70,44,69,https://wefut.com/player/20/602/remko-pasveer
Thomas Kessler,71,silverrare,Germany,72,69,67,71,47,70,https://wefut.com/player/20/541/thomas-kessler
Frank Boeckx,71,silverrare,Belgium,69,71,78,71,34,70,https://wefut.com/player/20/273/frank-boeckx
Germán Lux,71,silverrare,Argentina,69,71,74,71,33,70,https://wefut.com/player/20/252/german-lux
Johan Wiland,71,silverrare,Sweden,65,75,67,66,27,77,https://wefut.com/player/20/80/johan-wiland
Cristian Bălgrădean,71,silver,Romania,70,71,69,70,51,71,https://wefut.com/player/20/23459/cristian-balgradean
Hugo González,71,silver,Mexico,74,70,69,71,33,71,https://wefut.com/player/20/23121/hugo-gonzalez
Živko Zivkovic,71,silver,Serbia,71,67,68,75,29,71,https://wefut.com/player/20/20324/zivko-zivkovic
Zeng Cheng,71,silver,China PR,69,68,70,69,32,73,https://wefut.com/player/20/20028/zeng-cheng
David González,71,silver,Colombia,69,70,66,70,37,72,https://wefut.com/player/20/19120/david-gonzalez
Panagiotis Tsintotas,71,silver,Greece,73,70,70,75,31,63,https://wefut.com/player/20/12829/panagiotis-tsintotas
Kim Dong Joon,71,silver,Korea Republic,73,70,66,72,43,68,https://wefut.com/player/20/10261/kim-dong-joon
Leopold Zingerle,71,silver,Germany,70,68,67,74,42,72,https://wefut.com/player/20/7993/leopold-zingerle
Kang Hyeon Mu,71,silver,Korea Republic,71,66,63,74,44,69,https://wefut.com/player/20/7817/kang-hyeon-mu
David Raya,71,silver,Spain,71,72,63,71,43,67,https://wefut.com/player/20/7573/david-raya
Jeremías Ledesma,71,silver,Argentina,71,67,64,74,46,70,https://wefut.com/player/20/7272/jeremias-ledesma
Alexander Schlager,71,silver,Austria,72,68,66,74,34,70,https://wefut.com/player/20/6835/alexander-schlager
William Dutoit,71,silver,France,73,67,66,74,46,70,https://wefut.com/player/20/6062/william-dutoit
