Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Soslan Dzhanaev,75,gold,Russia,76,68,72,77,39,76,https://wefut.com/player/18/3163/soslan-dzhanaev
Douglas,75,gold,Brazil,76,72,72,77,33,74,https://wefut.com/player/18/3157/douglas
Gottardi,75,gold,Brazil,76,72,68,74,43,77,https://wefut.com/player/18/2665/gottardi
Ricardo,75,gold,Portugal,77,74,63,74,36,76,https://wefut.com/player/18/2507/ricardo
Vito Mannone,75,gold,Italy,75,72,71,76,59,71,https://wefut.com/player/18/2259/vito-mannone
Keiren Westwood,75,gold,Republic of Ireland,77,71,70,77,50,75,https://wefut.com/player/18/1779/keiren-westwood
Jonas Lössl,75,gold,Denmark,74,77,67,77,29,71,https://wefut.com/player/18/1742/jonas-lossl
Juan Pablo Carrizo,75,gold,Argentina,77,74,72,76,59,73,https://wefut.com/player/18/1424/juan-pablo-carrizo
Eduardo,75,gold,Portugal,75,74,71,75,46,78,https://wefut.com/player/18/1235/eduardo
Ramazan Özcan,75,gold,Austria,73,71,71,75,52,76,https://wefut.com/player/18/782/ramazan-ozcan
Iván Cuéllar,75,gold,Spain,73,75,77,77,59,72,https://wefut.com/player/18/676/ivan-cuellar
Mariano Barbosa,75,gold,Argentina,75,70,77,78,42,71,https://wefut.com/player/18/593/mariano-barbosa
Camilo Vargas,75,gold,Colombia,77,75,65,77,42,70,https://wefut.com/player/18/7833/camilo-vargas
Rubén Blanco,75,gold,Spain,79,74,69,71,54,75,https://wefut.com/player/18/7602/ruben-blanco
Isaac Becerra,75,gold,Spain,78,72,69,77,50,70,https://wefut.com/player/18/7006/isaac-becerra
Yvon Mvogo,75,gold,Switzerland,79,73,68,78,43,71,https://wefut.com/player/18/6535/yvon-mvogo
Sebastián Sosa,75,gold,Uruguay,76,70,65,78,40,77,https://wefut.com/player/18/6393/sebastian-sosa
Alexander Schwolow,75,gold,Germany,75,74,71,77,36,69,https://wefut.com/player/18/5777/alexander-schwolow
Michael Esser,75,gold,Germany,74,72,70,71,54,72,https://wefut.com/player/18/19890/vladimir-stojkovic
Alejandro Palacios,74,worldcup,Mexico,77,73,68,77,55,72,https://wefut.com/player/18/19873/alejandro-palacios
Rodolfo Cota,74,worldcup,Mexico,74,69,67,77,58,77,https://wefut.com/player/18/19872/rodolfo-cota
Martín Silva,74,worldcup,Uruguay,75,70,72,77,56,72,https://wefut.com/player/18/19864/martin-silva
Karl-Johan Johnsson,74,worldcup,Sweden,76,70,75,78,50,73,https://wefut.com/player/18/19860/karl-johan-johnsson
Vladimir Gabulov,74,worldcup,Russia,71,72,76,72,57,77,https://wefut.com/player/18/19855/vladimir-gabulov
Eduardo,74,worldcup,Portugal,73,73,71,73,44,76,https://wefut.com/player/18/19851/eduardo
Hannes Þór Halldórsson,74,worldcup,Iceland,73,74,67,74,34,77,https://wefut.com/player/18/19844/hannes-thor-halldorsson
Frederik Rønnow,74,worldcup,Denmark,74,71,66,76,47,72,https://wefut.com/player/18/19841/frederik-ronnow
Caio,74,purple,Brazil,68,72,75,75,66,77,https://wefut.com/player/18/19045/caio
Krzysztof Kamiński,74,silverif,Poland,74,70,72,72,42,75,https://wefut.com/player/18/21381/krzysztof-kaminski
Aleksandar Jovanović,74,silverif,Serbia,76,70,70,75,32,72,https://wefut.com/player/18/21350/aleksandar-jovanovic
Zlatan Alomerović,74,silverif,Serbia,74,70,74,78,43,72,https://wefut.com/player/18/18746/zlatan-alomerovic
Rémy Riou,74,silverrare,France,74,71,79,75,58,72,https://wefut.com/player/18/22739/remy-riou
Guillermo Sara,74,silverrare,Argentina,74,70,75,77,41,69,https://wefut.com/player/18/22735/guillermo-sara
Robin Olsen,74,silverrare,Sweden,69,75,71,76,28,72,https://wefut.com/player/18/22727/robin-olsen
Rafael,74,silverrare,Brazil,75,73,71,74,52,73,https://wefut.com/player/18/22143/rafael
Luigi Sepe,74,silverrare,Italy,73,75,61,79,49,71,https://wefut.com/player/18/21108/luigi-sepe
Alex Meret,74,silverrare,Italy,76,70,65,77,41,74,https://wefut.com/player/18/21102/alex-meret
Rafael,75,gold,Brazil,77,70,60,79,43,76,https://wefut.com/player/18/531/rafael
Yohann Pelé,75,gold,France,75,74,70,76,51,72,https://wefut.com/player/18/273/yohann-pele
Albano Bizzarri,75,gold,Argentina,74,76,67,72,55,79,https://wefut.com/player/18/76/albano-bizzarri
Maarten Stekelenburg,75,gold,Netherlands,76,73,79,75,35,72,https://wefut.com/player/18/26/maarten-stekelenburg
Cáceda,74,worldcup,Peru,75,74,70,77,30,75,https://wefut.com/player/18/19903/caceda
Marko Dmitrović,74,worldcup,Serbia,68,78,77,73,37,77,https://wefut.com/player/18/19891/marko-dmitrovic
Vladimir Stojković,74,worldcup,Serbia,74,72,70,71,58,77,https://wefut.com/player/18/16232/vladimir-gabulov
Bill Hamid,74,silverrare,United States,75,72,67,75,52,73,https://wefut.com/player/18/16229/bill-hamid
Guillermo Sara,74,silverrare,Argentina,74,70,75,77,41,69,https://wefut.com/player/18/14785/guillermo-sara
José Cuadrado,74,silverrare,Colombia,74,71,67,76,42,72,https://wefut.com/player/18/14701/jose-cuadrado
Alexandr Selikhov,74,silverrare,Russia,74,72,72,75,29,77,https://wefut.com/player/18/14641/alexandr-selikhov
Jiří Pavlenka,74,silverrare,Czech Republic,73,72,67,77,29,74,https://wefut.com/player/18/12859/jiri-pavlenka
Yoon Bo Sang,74,silverrare,Korea Republic,74,71,72,76,32,73,https://wefut.com/player/18/11941/yoon-bo-sang
Marko Dmitrović,74,silverrare,Serbia,68,78,77,73,39,77,https://wefut.com/player/18/10200/marko-dmitrovic
Alex Meret,74,silverrare,Italy,76,70,65,77,41,74,https://wefut.com/player/18/9691/alex-meret
Warner Hahn,74,silverrare,Netherlands,74,74,66,79,45,68,https://wefut.com/player/18/9059/warner-hahn
Thomas Strakosha,74,silverrare,Albania,74,70,73,80,41,69,https://wefut.com/player/18/7858/thomas-strakosha
Robin Olsen,74,silverrare,Sweden,69,75,71,76,28,72,https://wefut.com/player/18/6730/robin-olsen
Gabriel,74,silverrare,Brazil,77,74,61,79,38,69,https://wefut.com/player/18/5544/gabriel
Konstantinos Lamprou,74,silverrare,Greece,78,65,75,79,44,66,https://wefut.com/player/18/5044/konstantinos-lamprou
Diego Mariño,74,silverrare,Spain,75,71,69,77,45,72,https://wefut.com/player/18/5022/diego-marino
Joel Robles,74,silverrare,Spain,78,69,75,77,49,72,https://wefut.com/player/18/4546/joel-robles
Bill Hamid,74,silverrare,United States,75,72,67,75,52,73,https://wefut.com/player/18/4480/bill-hamid
Rafael,74,silverrare,Brazil,75,73,71,74,52,73,https://wefut.com/player/18/4043/rafael
Luigi Sepe,74,silverrare,Italy,73,75,61,79,49,71,https://wefut.com/player/18/3838/luigi-sepe
Joel Robles,74,silverrare,Spain,78,69,75,77,49,72,https://wefut.com/player/18/21095/joel-robles
Allan McGregor,74,silverrare,Scotland,78,71,67,78,43,71,https://wefut.com/player/18/3655/mamadou-samassa
Da Costa,74,silverrare,Brazil,75,72,64,75,42,75,https://wefut.com/player/18/3550/da-costa
Eloy Room,74,silverrare,Netherlands Antilles,75,74,69,75,46,70,https://wefut.com/player/18/3388/eloy-room
Fabiano,74,silverrare,Brazil,76,70,73,74,47,74,https://wefut.com/player/18/2871/fabiano
Mitchell Langerak,74,silverrare,Australia,77,73,52,78,48,70,https://wefut.com/player/18/2482/mitchell-langerak
David Stockdale,74,silverrare,England,74,69,79,77,32,69,https://wefut.com/player/18/2474/david-stockdale
Ruud Boffin,74,silverrare,Belgium,78,66,70,80,56,74,https://wefut.com/player/18/2188/ruud-boffin
Kwoun Sun Tae,74,silverrare,Korea Republic,75,73,72,70,39,76,https://wefut.com/player/18/1941/kwoun-sun-tae
Wayne Hennessey,74,silverrare,Wales,73,76,80,71,40,76,https://wefut.com/player/18/1587/wayne-hennessey
Darren Randolph,74,silverrare,Republic of Ireland,78,70,73,79,41,71,https://wefut.com/player/18/1558/darren-randolph
Rémy Riou,74,silverrare,France,74,71,79,75,58,72,https://wefut.com/player/18/1484/remy-riou
Andrey Sinitsyn,74,silverrare,Russia,73,73,71,74,44,74,https://wefut.com/player/18/1384/andrey-sinitsyn
Cássio,74,silverrare,Brazil,76,72,70,74,42,71,https://wefut.com/player/18/1339/cassio
Geoffrey Jourdren,74,silverrare,France,78,69,67,78,47,71,https://wefut.com/player/18/1224/geoffrey-jourdren
Daniele Padelli,74,silverrare,Italy,74,74,63,74,49,76,https://wefut.com/player/18/1116/daniele-padelli
Scott Carson,74,silverrare,England,74,70,76,71,42,75,https://wefut.com/player/18/979/scott-carson
Romain Salin,74,silverrare,France,74,70,66,74,28,72,https://wefut.com/player/18/749/romain-salin
Jaroslav Drobný,74,silverrare,Czech Republic,73,77,45,74,35,76,https://wefut.com/player/18/745/jaroslav-drobny
Artem Rebrov,74,silverrare,Russia,74,68,65,76,46,78,https://wefut.com/player/18/702/artem-rebrov
Vladimir Gabulov,74,silverrare,Russia,71,73,76,72,58,77,https://wefut.com/player/18/689/vladimir-gabulov
Serkan Kırıntılı,74,silverrare,Turkey,73,72,68,74,41,73,https://wefut.com/player/18/632/serkan-kirintili
Luciano Pocrnjic,74,silverrare,Argentina,74,72,64,73,28,74,https://wefut.com/player/18/614/luciano-pocrnjic
David Marshall,74,silverrare,Scotland,73,71,67,76,48,73,https://wefut.com/player/18/558/david-marshall
Michael Rensing,74,silverrare,Germany,76,74,67,77,40,70,https://wefut.com/player/18/327/michael-rensing
Bram Castro,74,silverrare,Belgium,73,72,52,74,37,78,https://wefut.com/player/18/279/bram-castro
Craig Gordon,74,silverrare,Scotland,72,74,73,76,35,71,https://wefut.com/player/18/207/craig-gordon
Ludovic Butelle,74,silverrare,France,78,73,65,74,35,73,https://wefut.com/player/18/155/ludovic-butelle
Allan McGregor,74,silverrare,Scotland,75,71,69,77,33,73,https://wefut.com/player/18/147/allan-mcgregor
El-Shenawy,73,worldcup,Egypt,74,72,71,75,34,75,https://wefut.com/player/18/20000/el-shenawy
Alireza Haghighi,73,worldcup,Iran,71,71,67,74,34,72,https://wefut.com/player/18/19997/alireza-haghighi
Mathlouthi,73,worldcup,Tunisia,70,70,64,73,22,76,https://wefut.com/player/18/19971/mathlouthi
Guruceaga,73,worldcup,Uruguay,78,79,81,80,27,72,https://wefut.com/player/18/19964/guruceaga
Kristoffer Nordfeldt,73,worldcup,Sweden,73,66,66,78,54,74,https://wefut.com/player/18/19954/kristoffer-nordfeldt
Barry Roche,73,purple,Republic of Ireland,73,74,71,72,35,78,https://wefut.com/player/18/19040/barry-roche
Tim Boss,73,silverif,Germany,78,73,61,79,56,66,https://wefut.com/player/18/18312/tim-boss
Rob Green,73,silverrare,England,74,70,61,76,50,73,https://wefut.com/player/18/22719/rob-green
Ørjan Nyland,73,silverrare,Norway,74,68,78,75,47,74,https://wefut.com/player/18/22702/orjan-nyland
Raúl Lizoain,73,silverrare,Spain,73,76,59,72,47,74,https://wefut.com/player/18/22692/raul-lizoain
Raúl Fernández,73,silverrare,Spain,73,75,62,72,36,74,https://wefut.com/player/18/22136/raul-fernandez
David Soria,73,silverrare,Spain,76,67,58,71,49,78,https://wefut.com/player/18/22128/david-soria
Miguel Fraga,73,silverrare,Mexico,73,71,74,73,52,74,https://wefut.com/player/18/21853/miguel-fraga
Hugo González,73,silverrare,Mexico,74,73,69,76,32,73,https://wefut.com/player/18/21814/hugo-gonzalez
Adam Federici,73,silverrare,Australia,73,69,78,73,45,70,https://wefut.com/player/18/21811/adam-federici
Alex Smithies,73,silverrare,England,77,69,68,73,59,74,https://wefut.com/player/18/21057/alex-smithies
Guaita,73,silverrare,Spain,72,74,73,75,51,71,https://wefut.com/player/18/21051/guaita
Frederik Rønnow,73,silverrare,Denmark,74,71,66,76,48,70,https://wefut.com/player/18/21025/frederik-ronnow
David Ousted,73,silverrare,Denmark,70,73,67,75,58,71,https://wefut.com/player/18/18523/david-ousted
Vid Belec,73,silverrare,Slovenia,73,74,60,74,53,73,https://wefut.com/player/18/17416/vid-belec
Laurent Pionnier,74,silverrare,France,77,69,56,75,30,71,https://wefut.com/player/18/16807/giorgi-makaridze
Nicolás Vikonis,73,silverrare,Uruguay,72,76,68,73,39,72,https://wefut.com/player/18/16804/nicolas-vikonis
Adam Federici,73,silverrare,Australia,73,69,78,73,45,70,https://wefut.com/player/18/16214/adam-federici
Andre Blake,73,silverrare,Jamaica,75,68,63,80,52,68,https://wefut.com/player/18/15038/andre-blake
Nicolás Vikonis,73,silverrare,Uruguay,72,76,68,73,39,72,https://wefut.com/player/18/14686/nicolas-vikonis
Charles,73,silverrare,Brazil,76,71,63,75,28,68,https://wefut.com/player/18/10731/charles
David Soria,73,silverrare,Spain,76,67,58,71,49,78,https://wefut.com/player/18/9356/david-soria
Leandro Castellanos,73,silverrare,Colombia,72,77,59,73,44,69,https://wefut.com/player/18/8427/leandro-castellanos
Alfred Gomis,73,silverrare,Senegal,75,71,66,76,43,73,https://wefut.com/player/18/5564/alfred-gomis
Frederik Rønnow,73,silverrare,Denmark,74,71,66,76,48,70,https://wefut.com/player/18/5432/frederik-ronnow
Marco Bizot,73,silverrare,Netherlands,79,67,62,77,45,67,https://wefut.com/player/18/5171/marco-bizot
Raúl Lizoain,73,silverrare,Spain,73,76,59,72,47,74,https://wefut.com/player/18/4923/raul-lizoain
Vid Belec,73,silverrare,Slovenia,73,74,60,74,53,73,https://wefut.com/player/18/4254/vid-belec
Giorgi Loria,73,silverrare,Georgia,69,71,70,76,50,75,https://wefut.com/player/18/4143/giorgi-loria
Kristoffer Nordfeldt,73,silverrare,Sweden,73,66,66,78,55,74,https://wefut.com/player/18/3992/kristoffer-nordfeldt
Giorgi Makaridze,73,silverrare,Georgia,78,69,56,75,30,71,https://wefut.com/player/18/3784/giorgi-makaridze
Robbin Ruiter,73,silverrare,Netherlands,72,71,70,72,55,76,https://wefut.com/player/18/3610/robbin-ruiter
Guaita,73,silverrare,Spain,72,74,73,75,51,71,https://wefut.com/player/18/3547/guaita
David Yurchenko,73,silverrare,Russia,66,71,70,75,46,76,https://wefut.com/player/18/3170/david-yurchenko
Hugo González,73,silverrare,Mexico,74,73,69,76,32,73,https://wefut.com/player/18/3088/hugo-gonzalez
Alberto,73,silverrare,Spain,77,70,69,72,62,70,https://wefut.com/player/18/3041/alberto
Raúl Fernández,73,silverrare,Spain,73,75,62,72,36,74,https://wefut.com/player/18/3040/raul-fernandez
Ørjan Nyland,73,silverrare,Norway,74,68,78,75,47,74,https://wefut.com/player/18/2932/orjan-nyland
Muriel,73,silverrare,Brazil,73,70,71,76,33,70,https://wefut.com/player/18/2867/muriel
Alex Smithies,73,silverrare,England,77,69,68,73,59,74,https://wefut.com/player/18/2800/alex-smithies
Giorgi Makaridze,73,silverrare,Georgia,78,69,56,75,30,71,https://wefut.com/player/18/16807/giorgi-makaridze
Nicolás Vikonis,73,silverrare,Uruguay,72,76,68,73,39,72,https://wefut.com/player/18/16804/nicolas-vikonis
Adam Federici,73,silverrare,Australia,73,69,78,73,45,70,https://wefut.com/player/18/16214/adam-federici
Adam Federici,73,silverrare,Australia,73,69,78,73,45,70,https://wefut.com/player/18/1281/adam-federici
Remko Pasveer,73,silverrare,Netherlands,72,75,60,70,46,75,https://wefut.com/player/18/1119/remko-pasveer
David Ousted,73,silverrare,Denmark,70,73,67,75,58,71,https://wefut.com/player/18/1098/david-ousted
Ali Al-Habsi,73,silverrare,Oman,75,59,72,78,41,72,https://wefut.com/player/18/713/ali-al-habsi
Tolga Zengin,73,silverrare,Turkey,74,74,55,74,32,76,https://wefut.com/player/18/610/tolga-zengin
Jesper Hansen,73,silverrare,Denmark,73,70,76,74,41,72,https://wefut.com/player/18/359/jesper-hansen
Nicolas Douchez,73,silverrare,France,72,71,75,73,39,74,https://wefut.com/player/18/312/nicolas-douchez
Rob Green,73,silverrare,England,74,70,61,76,50,73,https://wefut.com/player/18/248/rob-green
Tomasz Kuszczak,73,silverrare,Poland,75,64,64,78,50,69,https://wefut.com/player/18/245/tomasz-kuszczak
Boaz Myhill,73,silverrare,Wales,74,71,69,78,41,70,https://wefut.com/player/18/177/boaz-myhill
Andreas Isaksson,73,silverrare,Sweden,74,68,63,76,36,71,https://wefut.com/player/18/95/andreas-isaksson
Nicolas Penneteau,73,silverrare,France,71,79,65,68,26,78,https://wefut.com/player/18/83/nicolas-penneteau
Alessandro Micai,73,silver,Italy,71,72,62,74,48,73,https://wefut.com/player/18/22713/alessandro-micai
Martin Hansen,73,silver,Denmark,73,69,67,72,51,73,https://wefut.com/player/18/21845/martin-hansen
Lee Grant,73,silver,England,74,70,69,75,47,72,https://wefut.com/player/18/21053/lee-grant
Leandro Chichizola,73,silver,Argentina,73,73,62,75,49,72,https://wefut.com/player/18/21030/leandro-chichizola
Martin Hansen,73,silver,Denmark,73,69,67,72,51,73,https://wefut.com/player/18/16223/martin-hansen
Alessandro Micai,73,silver,Italy,71,72,62,74,48,73,https://wefut.com/player/18/9647/alessandro-micai
Mykyta Shevchenko,73,silver,Ukraine,74,72,68,74,45,69,https://wefut.com/player/18/8131/mykyta-shevchenko
Mohammed Khalil Al Owais,73,silver,Saudi Arabia,74,72,54,74,41,72,https://wefut.com/player/18/7550/mohammed-khalil-al-owais
Mathieu Michel,73,silver,France,74,71,67,75,50,72,https://wefut.com/player/18/7175/mathieu-michel
Leandro Chichizola,73,silver,Argentina,73,73,62,75,49,72,https://wefut.com/player/18/3927/leandro-chichizola
Martin Hansen,73,silver,Denmark,73,69,67,72,51,73,https://wefut.com/player/18/2728/martin-hansen
Anton Shunin,73,silver,Russia,72,72,70,75,43,72,https://wefut.com/player/18/1415/anton-shunin
Bartosz Białkowski,73,silver,Poland,73,71,67,75,42,73,https://wefut.com/player/18/882/bartosz-bialkowski
Steeve Elana,73,silver,France,74,72,67,71,36,71,https://wefut.com/player/18/291/steeve-elana
Lee Grant,73,silver,England,74,70,69,75,47,72,https://wefut.com/player/18/221/lee-grant
Przemysław Tytoń,72,worldcup,Poland,69,68,71,74,50,72,https://wefut.com/player/18/20075/przemyslaw-tyton
Munir,72,worldcup,Morocco,69,72,64,71,43,74,https://wefut.com/player/18/20050/munir
Masaaki Higashiguchi,72,worldcup,Japan,71,72,75,70,33,70,https://wefut.com/player/18/20030/masaaki-higashiguchi
Eiji Kawashima,72,worldcup,Japan,73,64,70,77,42,72,https://wefut.com/player/18/20026/eiji-kawashima
Yanick Brecher,72,silverif,Switzerland,78,65,71,80,46,67,https://wefut.com/player/18/21942/yanick-brecher
Munir,72,silverrare,Morocco,69,71,64,73,43,75,https://wefut.com/player/18/22112/munir
Rubén,72,silverrare,Spain,77,72,71,70,38,68,https://wefut.com/player/18/21788/ruben
Rafał Gikiewicz,72,silverrare,Poland,72,70,75,74,27,71,https://wefut.com/player/18/21771/rafal-gikiewicz
Álex Remiro,72,silverrare,Spain,74,75,77,70,40,66,https://wefut.com/player/18/21004/alex-remiro
Rodolfo Cota,72,silverrare,Mexico,73,68,65,73,59,74,https://wefut.com/player/18/20999/rodolfo-cota
Carlos Felipe Rodríguez,72,silverrare,Mexico,70,70,71,76,53,70,https://wefut.com/player/18/20992/carlos-felipe-rodriguez
Rodolfo Cota,72,silverrare,Mexico,73,68,65,73,59,74,https://wefut.com/player/18/16208/rodolfo-cota
Masaaki Higashiguchi,72,silverrare,Japan,70,73,75,70,34,70,https://wefut.com/player/18/11544/masaaki-higashiguchi
Álex Remiro,72,silverrare,Spain,74,75,77,70,40,66,https://wefut.com/player/18/10166/alex-remiro
Rafael Defendi,72,silverrare,Brazil,70,72,67,70,41,75,https://wefut.com/player/18/9578/rafael-defendi
Munir,72,silverrare,Morocco,69,71,64,73,43,75,https://wefut.com/player/18/9239/munir
Diego Rodríguez,72,silverrare,Argentina,73,68,78,75,42,66,https://wefut.com/player/18/8476/diego-rodriguez
Alessio Cragno,72,silverrare,Italy,82,62,54,80,41,69,https://wefut.com/player/18/6462/alessio-cragno
Silviu Lung Jr.,73,silver,Romania,73,74,62,75,48,66,https://wefut.com/player/18/6196/maxime-dupe
Kim Jin Hyeon,72,silverrare,Korea Republic,73,70,67,72,62,71,https://wefut.com/player/18/5546/kim-jin-hyeon
Balázs Megyeri,72,silverrare,Hungary,69,67,79,78,32,75,https://wefut.com/player/18/5031/balazs-megyeri
Manuel Riemann,72,silverrare,Germany,72,69,77,74,53,69,https://wefut.com/player/18/4984/manuel-riemann
Rafał Gikiewicz,72,silverrare,Poland,72,70,75,74,27,71,https://wefut.com/player/18/4437/rafal-gikiewicz
Fabian Giefer,72,silverrare,Germany,75,66,58,75,38,72,https://wefut.com/player/18/4220/fabian-giefer
Wes Foderingham,72,silverrare,England,74,69,68,76,25,69,https://wefut.com/player/18/4208/wes-foderingham
Sergey Pesyakov,72,silverrare,Russia,69,65,77,74,54,76,https://wefut.com/player/18/3175/sergey-pesyakov
Rodolfo Cota,72,silverrare,Mexico,73,68,65,73,59,74,https://wefut.com/player/18/2935/rodolfo-cota
Luis Ardente,72,silverrare,Argentina,70,72,82,75,25,70,https://wefut.com/player/18/2797/luis-ardente
Erwin Mulder,72,silverrare,Netherlands,72,70,80,74,35,68,https://wefut.com/player/18/2631/erwin-mulder
Carlos Felipe Rodríguez,72,silverrare,Mexico,70,70,71,76,53,70,https://wefut.com/player/18/2097/carlos-felipe-rodriguez
Brad Guzan,72,silverrare,United States,73,66,74,74,50,70,https://wefut.com/player/18/1261/brad-guzan
John Ruddy,72,silverrare,England,72,67,74,71,38,73,https://wefut.com/player/18/1204/john-ruddy
Mark Bunn,72,silverrare,England,73,72,74,72,48,70,https://wefut.com/player/18/1100/mark-bunn
Philipp Tschauner,72,silverrare,Germany,72,69,66,75,38,70,https://wefut.com/player/18/1015/philipp-tschauner
Joe Lewis,72,silverrare,England,76,67,66,75,55,69,https://wefut.com/player/18/901/joe-lewis
Rubén,72,silverrare,Spain,77,72,71,70,38,68,https://wefut.com/player/18/683/ruben
Frank Boeckx,72,silverrare,Belgium,70,71,76,71,36,71,https://wefut.com/player/18/519/frank-boeckx
Kevin Stuhr-Ellegaard,72,silverrare,Denmark,67,76,73,67,37,74,https://wefut.com/player/18/446/kevin-stuhr-ellegaard
Jean-François Gillet,72,silverrare,Belgium,67,73,70,71,39,75,https://wefut.com/player/18/262/jean-francois-gillet
Eldin Jakupović,72,silverrare,Switzerland,73,70,69,77,46,71,https://wefut.com/player/18/193/eldin-jakupovic
Johan Wiland,72,silverrare,Sweden,64,75,67,66,25,79,https://wefut.com/player/18/112/johan-wiland
Eugenio Lamanna,72,silver,Italy,70,72,66,74,29,71,https://wefut.com/player/18/21800/eugenio-lamanna
Adriano Facchini,72,silver,Brazil,72,69,65,74,36,73,https://wefut.com/player/18/21793/adriano-facchini
Maxime Dupé,72,silverrare,France,74,74,62,75,48,66,https://wefut.com/player/18/6196/maxime-dupe
Kim Jin Hyeon,72,silverrare,Korea Republic,73,70,67,72,62,71,https://wefut.com/player/18/5546/kim-jin-hyeon
Balázs Megyeri,72,silverrare,Hungary,69,67,79,78,32,75,https://wefut.com/player/18/5031/balazs-megyeri
Manuel Riemann,72,silverrare,Germany,72,69,77,74,53,69,https://wefut.com/player/18/4984/manuel-riemann
Rafał Gikiewicz,72,silverrare,Poland,72,70,62,73,27,72,https://wefut.com/player/18/15260/thomas-didillon
Mike Maignan,72,silver,France,72,68,68,73,44,72,https://wefut.com/player/18/14879/mike-maignan
Lee Ho Seung,72,silver,Korea Republic,73,72,63,74,33,70,https://wefut.com/player/18/11459/lee-ho-seung
Ricardo Jérez,72,silver,Guatemala,73,72,67,73,41,72,https://wefut.com/player/18/8157/ricardo-jerez
Mauro Goicoechea,72,silver,Uruguay,71,72,71,72,47,70,https://wefut.com/player/18/7661/mauro-goicoechea
Adriano Facchini,72,silver,Brazil,72,69,65,74,36,73,https://wefut.com/player/18/6332/adriano-facchini
Edgar Badía,72,silver,Spain,75,68,66,73,34,74,https://wefut.com/player/18/6099/edgar-badia
Evgeniy Gorodov,72,silver,Russia,68,71,72,75,50,74,https://wefut.com/player/18/5965/evgeniy-gorodov
Tim Melia,72,silver,United States,72,68,65,74,59,70,https://wefut.com/player/18/5244/tim-melia
Eugenio Lamanna,72,silver,Italy,70,72,66,74,29,71,https://wefut.com/player/18/3791/eugenio-lamanna
Vagner,72,silver,Brazil,73,73,66,71,39,73,https://wefut.com/player/18/2661/vagner
Guy-Roland Ndy Assembe,72,silver,Cameroon,75,72,69,75,42,67,https://wefut.com/player/18/2583/guy-roland-ndy-assembe
Luis Robles,72,silver,United States,70,69,68,75,51,70,https://wefut.com/player/18/2306/luis-robles
Lucero Álvarez,72,silver,Uruguay,71,73,59,73,52,70,https://wefut.com/player/18/1972/lucero-alvarez
Przemysław Tytoń,72,silver,Poland,69,68,71,74,51,72,https://wefut.com/player/18/1923/przemyslaw-tyton
Samir Ujkani,72,silver,Kosovo,73,72,64,72,51,72,https://wefut.com/player/18/1900/samir-ujkani
Cristian Campestrini,72,silver,Argentina,74,71,64,73,24,71,https://wefut.com/player/18/1003/cristian-campestrini
Moisés Muñoz,72,silver,Mexico,71,70,66,70,32,72,https://wefut.com/player/18/907/moises-munoz
Shin Hwa Yong,72,silver,Korea Republic,72,65,71,75,54,73,https://wefut.com/player/18/862/shin-hwa-yong
Alex Cordaz,72,silver,Italy,68,70,62,74,25,72,https://wefut.com/player/18/731/alex-cordaz
Toño,72,silver,Spain,73,67,71,71,55,74,https://wefut.com/player/18/466/tono
Lucero Álvarez,72,silver,Uruguay,71,73,59,73,52,70,https://wefut.com/player/18/21791/lucero-alvarez
Nick Rimando,72,silver,United States,71,70,70,75,55,70,https://wefut.com/player/18/77/nick-rimando
Moreira,72,silver,Portugal,73,73,64,72,54,71,https://wefut.com/player/18/34/moreira
Ekramy,71,worldcup,Egypt,67,69,77,79,55,66,https://wefut.com/player/18/20126/ekramy
Yasser Al Mosailem,71,worldcup,Saudi Arabia,69,71,67,71,38,73,https://wefut.com/player/18/20122/yasser-al-mosailem
Conde,71,worldcup,Uruguay,71,72,62,70,32,71,https://wefut.com/player/18/20106/conde
Kim Dong Joon,71,worldcup,Korea Republic,73,70,67,71,43,68,https://wefut.com/player/18/20082/kim-dong-joon
Kim Seung Gyu,71,worldcup,Korea Republic,72,69,67,71,36,72,https://wefut.com/player/18/20079/kim-seung-gyu
Juan Carlos,71,silverrare,Spain,76,65,59,78,52,64,https://wefut.com/player/18/22646/juan-carlos
Joel Pereira,71,silverrare,Portugal,69,74,63,72,43,68,https://wefut.com/player/18/22635/joel-pereira
Nicola Leali,71,silverrare,Italy,73,72,58,76,33,65,https://wefut.com/player/18/17344/nicola-leali
Shusaku Nishikawa,71,silverrare,Japan,75,68,77,74,44,70,https://wefut.com/player/18/15076/shusaku-nishikawa
Syarhey Chernik,71,silverrare,Belarus,70,70,67,76,22,70,https://wefut.com/player/18/12361/syarhey-chernik
Sebastián Bertoli,71,silverrare,Argentina,75,71,79,71,24,65,https://wefut.com/player/18/11589/sebastian-bertoli
Miguel Silva,71,silverrare,Portugal,74,65,59,77,48,67,https://wefut.com/player/18/11262/miguel-silva
Jérôme Prior,71,silverrare,France,74,68,75,74,48,65,https://wefut.com/player/18/8950/jerome-prior
Joel Pereira,71,silverrare,Portugal,69,74,63,72,43,68,https://wefut.com/player/18/8010/joel-pereira
Yassine Bounou,71,silverrare,Morocco,68,78,69,66,37,71,https://wefut.com/player/18/7291/yassine-bounou
Nicola Leali,71,silverrare,Italy,73,72,58,76,33,65,https://wefut.com/player/18/5439/nicola-leali
Lars Unnerstall,71,silverrare,Germany,69,71,64,72,28,69,https://wefut.com/player/18/5119/lars-unnerstall
