Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Benjamin Siegrist,70,silver,Switzerland,70,68,66,69,37,69,https://wefut.com/player/22/22952/benjamin-siegrist
Mohammed Al Owais,70,silver,Saudi Arabia,74,64,56,74,46,68,https://wefut.com/player/22/19778/mohammed-al-owais
Dani Jiménez,70,silver,Spain,70,67,64,72,50,67,https://wefut.com/player/22/19770/dani-jimenez
José Antonio Rodríguez,70,silver,Mexico,74,60,63,72,57,72,https://wefut.com/player/22/19769/jose-antonio-rodriguez
David Marshall,70,silver,Scotland,70,68,66,72,49,68,https://wefut.com/player/22/19161/david-marshall
Saturnin Allagbé,70,silver,Benin,69,70,67,73,30,69,https://wefut.com/player/22/18464/saturnin-allagbe
Francis Uzoho,70,silver,Nigeria,70,68,69,71,28,69,https://wefut.com/player/22/17229/francis-uzoho
Etienne Green,70,silver,France,71,70,68,73,26,72,https://wefut.com/player/22/5267/etienne-green
Juan Espínola,70,silver,Paraguay,71,66,65,72,33,73,https://wefut.com/player/22/5235/juan-espinola
Moustapha Zeghba,70,silver,Algeria,69,68,62,72,48,70,https://wefut.com/player/22/5207/moustapha-zeghba
David Lazar,70,silver,Romania,69,67,65,72,50,70,https://wefut.com/player/22/5193/david-lazar
Khalid Eissa,70,silver,United Arab Emirates,70,65,58,76,49,69,https://wefut.com/player/22/5179/khalid-eissa
Oleksiy Shevchenko,70,silver,Ukraine,69,66,73,71,25,71,https://wefut.com/player/22/5133/oleksiy-shevchenko
Finn Dahmen,70,silver,Germany,73,65,69,74,45,67,https://wefut.com/player/22/5109/finn-dahmen
Alireza Beiranvand,70,silver,Iran,77,61,63,70,42,70,https://wefut.com/player/22/5092/alireza-beiranvand
Alexander Meyer,70,silver,Germany,71,70,67,70,25,70,https://wefut.com/player/22/5076/alexander-meyer
Luca Zidane,70,silver,France,72,68,65,71,33,70,https://wefut.com/player/22/5071/luca-zidane
Nico Mantl,70,silver,Germany,71,70,66,72,33,69,https://wefut.com/player/22/5061/nico-mantl
Giannis Anestis,70,silver,Greece,70,64,68,70,24,71,https://wefut.com/player/22/5048/giannis-anestis
Josip Posavec,70,silver,Croatia,73,62,66,75,42,66,https://wefut.com/player/22/22981/josip-posavec
Yanick van Osch,70,silver,Netherlands,69,66,71,72,42,67,https://wefut.com/player/22/5013/yanick-van-osch
Luís Alberto García,70,silver,Colombia,70,68,65,71,53,70,https://wefut.com/player/22/5005/luis-alberto-garcia
Alberto Paleari,70,silver,Italy,70,68,67,71,32,71,https://wefut.com/player/22/4998/alberto-paleari
Juan Soriano,70,silver,Spain,72,66,65,72,37,69,https://wefut.com/player/22/4986/juan-soriano
Caro,70,silver,Spain,70,67,67,71,38,70,https://wefut.com/player/22/4985/caro
Luis Malagón,70,silver,Mexico,70,70,63,72,25,70,https://wefut.com/player/22/4958/luis-malagon
Josip Posavec,70,silver,Croatia,73,62,66,75,42,66,https://wefut.com/player/22/4955/josip-posavec
Peter Vindahl Jensen,70,silver,Denmark,72,67,69,70,30,67,https://wefut.com/player/22/4943/peter-vindahl-jensen
Lawrence Ati Zigi,70,silver,Ghana,75,64,63,74,40,66,https://wefut.com/player/22/4936/lawrence-ati-zigi
Jannik Huth,70,silver,Germany,70,66,74,73,59,67,https://wefut.com/player/22/4932/jannik-huth
Charles,70,silver,Brazil,70,66,60,73,30,69,https://wefut.com/player/22/4926/charles
Dimitry Bertaud,70,silver,France,73,67,63,73,53,68,https://wefut.com/player/22/4917/dimitry-bertaud
Daniel Iversen,70,silver,Denmark,72,69,67,72,42,70,https://wefut.com/player/22/4915/daniel-iversen
Kamil Grabara,70,silver,Poland,72,68,63,72,39,71,https://wefut.com/player/22/4914/kamil-grabara
Timon Wellenreuther,70,silver,Germany,72,67,65,72,53,68,https://wefut.com/player/22/4859/timon-wellenreuther
Rúnar Alex Rúnarsson,70,silver,Iceland,71,68,72,71,45,68,https://wefut.com/player/22/4844/runar-alex-runarsson
Mory Diaw,70,silver,France,72,69,68,74,43,68,https://wefut.com/player/22/4830/mory-diaw
Aarón,70,silver,Spain,67,70,66,72,37,67,https://wefut.com/player/22/4829/aaron
Ofir Marciano,70,silver,Israel,72,66,61,73,42,68,https://wefut.com/player/22/4828/ofir-marciano
Rubén Yáñez,70,silver,Spain,69,68,64,72,44,68,https://wefut.com/player/22/4821/ruben-yanez
Luca Lezzerini,70,silver,Italy,71,66,63,73,45,69,https://wefut.com/player/22/4818/luca-lezzerini
Saturnin Allagbé,70,silver,Benin,69,70,67,73,30,69,https://wefut.com/player/22/4810/saturnin-allagbe
Gibrán Lajud,70,silver,Mexico,69,64,61,73,46,73,https://wefut.com/player/22/4808/gibran-lajud
Isak Pettersson,70,silver,Sweden,72,62,77,74,37,66,https://wefut.com/player/22/5017/isak-pettersson
Oliver Christensen,70,silver,Germany,72,66,62,74,45,68,https://wefut.com/player/22/4793/christian-mathenia
Sondre Rossbach,70,silver,Norway,71,66,66,74,49,67,https://wefut.com/player/22/4768/sondre-rossbach
Markus Kolke,70,silver,Germany,70,67,60,74,45,69,https://wefut.com/player/22/4747/markus-kolke
Mohammed Al Owais,70,silver,Saudi Arabia,74,64,56,74,46,68,https://wefut.com/player/22/4735/mohammed-al-owais
Daniel Bachmann,70,silver,Austria,69,67,68,71,45,65,https://wefut.com/player/22/4724/daniel-bachmann
Philipp Kühn,70,silver,Germany,70,63,69,74,50,72,https://wefut.com/player/22/4717/philipp-kuhn
Benjamin Uphoff,70,silver,Germany,69,69,68,71,38,69,https://wefut.com/player/22/4708/benjamin-uphoff
Adrián Ortolá,70,silver,Spain,69,66,74,73,50,70,https://wefut.com/player/22/4698/adrian-ortola
Yanick Brecher,70,silver,Switzerland,70,65,65,73,40,68,https://wefut.com/player/22/4697/yanick-brecher
Ibrahim Šehić,70,silver,Bosnia Herzegovina,65,71,67,70,32,74,https://wefut.com/player/22/4692/ibrahim-sehic
Benjamin Siegrist,70,silver,Switzerland,70,68,66,69,37,69,https://wefut.com/player/22/4679/benjamin-siegrist
Sean McDermott,70,silver,Republic of Ireland,70,67,59,73,44,68,https://wefut.com/player/22/4678/sean-mcdermott
Harun Tekin,70,silver,Turkey,67,67,68,74,39,70,https://wefut.com/player/22/4647/harun-tekin
Mark Gillespie,70,silver,England,72,66,66,73,34,71,https://wefut.com/player/22/4629/mark-gillespie
Akihiro Hayashi,70,silver,Japan,72,65,63,74,49,71,https://wefut.com/player/22/4625/akihiro-hayashi
Benjamin Leroy,70,silver,France,69,70,70,69,39,70,https://wefut.com/player/22/4623/benjamin-leroy
Dani Jiménez,70,silver,Spain,70,67,64,72,50,67,https://wefut.com/player/22/4619/dani-jimenez
José Antonio Rodríguez,70,silver,Mexico,74,60,63,72,57,72,https://wefut.com/player/22/4597/jose-antonio-rodriguez
Eugenio Lamanna,70,silver,Italy,68,68,64,72,31,70,https://wefut.com/player/22/4595/eugenio-lamanna
Tomeu Nadal,70,silver,Spain,66,68,66,73,39,72,https://wefut.com/player/22/4591/tomeu-nadal
Simone Colombi,70,silver,Italy,71,67,53,76,41,69,https://wefut.com/player/22/4584/simone-colombi
Mitchell Langerak,70,silver,Australia,71,68,53,72,26,70,https://wefut.com/player/22/4550/mitchell-langerak
Vito Mannone,70,silver,Italy,68,67,66,71,55,70,https://wefut.com/player/22/4545/vito-mannone
Vladimir Stojković,70,silver,Serbia,66,68,66,69,54,71,https://wefut.com/player/22/4528/vladimir-stojkovic
Luis Cárdenas,70,silver,Mexico,68,70,68,73,41,68,https://wefut.com/player/22/4800/luis-cardenas
Christian Mathenia,70,silver,Germany,72,66,62,74,45,68,https://wefut.com/player/22/4793/christian-mathenia
Sondre Rossbach,70,silver,Norway,71,66,66,74,49,67,https://wefut.com/player/22/4768/sondre-rossbach
Markus Kolke,70,silver,Germany,70,67,66,72,56,70,https://wefut.com/player/22/4514/joe-lewis
Vincent Demarconnay,70,silver,France,70,68,70,67,42,72,https://wefut.com/player/22/4511/vincent-demarconnay
Artem Rebrov,70,silver,Russia,69,66,64,69,36,74,https://wefut.com/player/22/4509/artem-rebrov
Serkan Kırıntılı,70,silver,Turkey,69,68,66,69,47,72,https://wefut.com/player/22/4508/serkan-kirintili
Sammy Bossut,70,silver,Belgium,68,70,63,69,44,73,https://wefut.com/player/22/4505/sammy-bossut
David Marshall,70,silver,Scotland,70,68,66,72,49,68,https://wefut.com/player/22/4504/david-marshall
Gianluca Pegolo,70,silver,Italy,68,68,60,70,43,70,https://wefut.com/player/22/4502/gianluca-pegolo
Artur Boruc,70,silver,Poland,71,65,66,71,24,70,https://wefut.com/player/22/4501/artur-boruc
Ángelo Campos,69,swap2,Peru,65,67,64,70,36,68,https://wefut.com/player/22/21435/angelo-campos
Yonatan Irrazábal,69,swap2,Uruguay,66,70,63,65,19,75,https://wefut.com/player/22/6120/yonatan-irrazabal
Gastón Gómez,69,swap2,Argentina,68,64,73,72,35,70,https://wefut.com/player/22/5853/gaston-gomez
Daniel Sappa,69,swap,Argentina,63,72,68,69,33,71,https://wefut.com/player/22/18661/daniel-sappa
Daniel Sappa,69,swap,Argentina,63,72,68,69,33,71,https://wefut.com/player/22/5795/daniel-sappa
Osvaldo Cabral,69,swap,Argentina,68,69,64,72,42,67,https://wefut.com/player/22/5635/osvaldo-cabral
Kjell Scherpen,69,silverrare,Netherlands,69,66,66,70,41,69,https://wefut.com/player/22/19842/kjell-scherpen
Kjell Scherpen,69,silverrare,Netherlands,69,66,66,70,41,69,https://wefut.com/player/22/5974/kjell-scherpen
Lennart Grill,69,silver,Germany,70,67,61,72,40,67,https://wefut.com/player/22/23122/lennart-grill
Michael Verrips,69,silver,Netherlands,71,68,71,72,17,65,https://wefut.com/player/22/23118/michael-verrips
Dejan Stojanović,69,silver,FYR Macedonia,70,65,60,72,37,66,https://wefut.com/player/22/23115/dejan-stojanovic
Kevin Broll,69,silver,Germany,72,65,48,73,15,68,https://wefut.com/player/22/23092/kevin-broll
Leo Weinkauf,69,silver,Germany,70,68,55,73,19,72,https://wefut.com/player/22/23089/leo-weinkauf
Kelle Roos,69,silver,Netherlands,72,62,73,72,42,66,https://wefut.com/player/22/23053/kelle-roos
Adam Federici,70,silver,Australia,70,67,76,67,42,70,https://wefut.com/player/22/4525/adam-federici
Brad Guzan,70,silver,United States,70,68,70,69,29,69,https://wefut.com/player/22/23047/ertac-ozbir
Kim Seung Gyu,69,silver,Korea Republic,70,64,67,72,36,67,https://wefut.com/player/22/23043/kim-seung-gyu
Warner Hahn,69,silver,Suriname,72,65,65,74,47,65,https://wefut.com/player/22/22034/warner-hahn
Iñaki Peña,69,silver,Spain,68,66,69,71,35,67,https://wefut.com/player/22/19845/inaki-pena
Lennart Grill,69,silver,Germany,70,67,61,72,40,67,https://wefut.com/player/22/18662/lennart-grill
Dejan Stojanović,69,silver,FYR Macedonia,70,65,60,72,37,66,https://wefut.com/player/22/18657/dejan-stojanovic
Michael Verrips,69,silver,Netherlands,71,68,71,72,17,65,https://wefut.com/player/22/18500/michael-verrips
Jay Gorter,69,silver,Netherlands,70,65,64,68,50,71,https://wefut.com/player/22/6134/jay-gorter
Matous Trmal,69,silver,Czech Republic,70,67,56,71,22,66,https://wefut.com/player/22/6110/matous-trmal
Álvaro Valles,69,silver,Spain,71,68,65,67,29,69,https://wefut.com/player/22/6021/alvaro-valles
Iñaki Peña,69,silver,Spain,68,66,69,71,35,67,https://wefut.com/player/22/6011/inaki-pena
Marco Hiller,69,silver,Germany,69,69,60,72,32,70,https://wefut.com/player/22/5976/marco-hiller
Carlos Miguel,69,silver,Brazil,70,65,65,73,28,68,https://wefut.com/player/22/5946/carlos-miguel
Panagiotis Tsintotas,69,silver,Greece,70,68,70,70,31,63,https://wefut.com/player/22/5915/panagiotis-tsintotas
Kevin Broll,69,silver,Germany,72,65,48,73,15,68,https://wefut.com/player/22/5894/kevin-broll
Leo Weinkauf,69,silver,Germany,70,68,55,73,19,72,https://wefut.com/player/22/5890/leo-weinkauf
Bruce Bvuma,69,silver,South Africa,73,72,64,67,33,67,https://wefut.com/player/22/5887/bruce-bvuma
Daniel Schmidt,69,silver,Japan,70,68,70,71,17,68,https://wefut.com/player/22/5881/daniel-schmidt
Lennart Grill,69,silver,Germany,70,67,61,72,40,67,https://wefut.com/player/22/5861/lennart-grill
Michele Di Gregorio,69,silver,Italy,72,69,63,73,30,69,https://wefut.com/player/22/5851/michele-di-gregorio
Ortwin De Wolf,69,silver,Belgium,69,67,75,72,35,67,https://wefut.com/player/22/5848/ortwin-de-wolf
Markus Schubert,69,silver,Germany,72,66,62,74,40,64,https://wefut.com/player/22/5827/markus-schubert
Eric Oelschlägel,69,silver,Germany,71,65,58,72,41,64,https://wefut.com/player/22/5780/eric-oelschlagel
Maxence Prévot,69,silver,France,69,68,68,69,36,68,https://wefut.com/player/22/5778/maxence-prevot
Lawrence Thomas,69,silver,Australia,71,66,64,69,36,65,https://wefut.com/player/22/23049/lawrence-thomas
Ertaç Özbir,69,silver,Turkey,69,67,61,69,29,69,https://wefut.com/player/22/23047/ertac-ozbir
Juan Pérez,69,silver,Spain,69,67,60,73,33,69,https://wefut.com/player/22/5734/juan-perez
José Devecchi,69,silver,Argentina,70,66,60,72,47,68,https://wefut.com/player/22/5701/jose-devecchi
Liam Kelly,69,silver,Scotland,71,67,71,70,37,71,https://wefut.com/player/22/5698/liam-kelly
Ali Şaşal Vural,69,silver,Turkey,70,66,61,74,46,69,https://wefut.com/player/22/5680/ali-sasal-vural
Warner Hahn,69,silver,Suriname,72,65,65,74,47,65,https://wefut.com/player/22/5669/warner-hahn
Shūichi Gonda,69,silver,Japan,68,68,63,69,50,67,https://wefut.com/player/22/5623/shuichi-gonda
Shusaku Nishikawa,69,silver,Japan,68,66,73,72,42,69,https://wefut.com/player/22/5622/shusaku-nishikawa
Ögmundur Kristinsson,69,silver,Iceland,68,70,62,70,44,67,https://wefut.com/player/22/5618/ogmundur-kristinsson
Enzo Basilio,69,silver,France,70,66,65,69,46,67,https://wefut.com/player/22/5561/enzo-basilio
Marc-Aurèle Caillard,69,silver,France,73,64,59,72,44,70,https://wefut.com/player/22/5548/marc-aurele-caillard
Kelle Roos,69,silver,Netherlands,72,62,73,72,42,66,https://wefut.com/player/22/5544/kelle-roos
Luis Manuel García,69,silver,Mexico,69,69,65,70,47,68,https://wefut.com/player/22/5540/luis-manuel-garcia
Mathieu Michel,69,silver,France,70,67,66,72,49,63,https://wefut.com/player/22/5522/mathieu-michel
Cristian Bălgrădean,69,silver,Romania,68,69,65,69,51,68,https://wefut.com/player/22/5502/cristian-balgradean
Simon Sluga,69,silver,Croatia,69,67,70,70,52,69,https://wefut.com/player/22/5498/simon-sluga
Dejan Stojanović,69,silver,FYR Macedonia,70,65,60,72,37,66,https://wefut.com/player/22/5496/dejan-stojanovic
Guillaume Hubert,69,silver,Belgium,70,65,65,71,42,69,https://wefut.com/player/22/5491/guillaume-hubert
Lawrence Thomas,69,silver,Australia,71,66,64,69,36,65,https://wefut.com/player/22/5467/lawrence-thomas
Yang Han Been,69,silver,Korea Republic,70,63,60,73,43,69,https://wefut.com/player/22/5461/yang-han-been
David Mitov Nilsson,69,silver,FYR Macedonia,70,64,69,74,30,66,https://wefut.com/player/22/5458/david-mitov-nilsson
Ertaç Özbir,69,silver,Turkey,69,67,61,69,29,69,https://wefut.com/player/22/5455/ertac-ozbir
Alexandre Letellier,69,silver,France,68,67,62,72,38,67,https://wefut.com/player/22/5423/alexandre-letellier
Aly Keita,69,silver,Guinea,70,64,79,71,21,66,https://wefut.com/player/22/5771/aly-keita
Kim Seung Gyu,69,silver,Korea Republic,70,64,67,72,36,67,https://wefut.com/player/22/5375/kim-seung-gyu
Jon McLaughlin,69,silver,Scotland,70,68,69,69,56,68,https://wefut.com/player/22/5346/jon-mclaughlin
Alfredo Saldívar,69,silver,Mexico,69,67,67,68,45,69,https://wefut.com/player/22/5345/alfredo-saldivar
Dušan Kuciak,69,silver,Slovakia,71,63,64,73,37,71,https://wefut.com/player/22/5336/dusan-kuciak
Denis Petrić,69,silver,Serbia,69,63,61,72,44,71,https://wefut.com/player/22/5333/denis-petric
Anthony Moris,69,silver,Luxemburg,70,68,63,70,47,68,https://wefut.com/player/22/5330/anthony-moris
Matthieu Dreyer,69,silver,France,69,70,67,71,49,65,https://wefut.com/player/22/5329/matthieu-dreyer
Alfonso Blanco,69,silver,Mexico,66,69,65,71,56,68,https://wefut.com/player/22/5328/alfonso-blanco
Erwin Mulder,69,silver,Netherlands,69,68,72,71,33,65,https://wefut.com/player/22/5325/erwin-mulder
Mike Vanhamel,69,silver,Belgium,69,68,75,70,41,68,https://wefut.com/player/22/5316/mike-vanhamel
Jung Sung Ryong,69,silver,Korea Republic,70,66,77,70,43,68,https://wefut.com/player/22/5306/jung-sung-ryong
Santamaría,69,silver,Spain,68,71,64,69,47,66,https://wefut.com/player/22/5301/santamaria
Kenneth Vermeer,69,silver,Netherlands,67,67,65,73,58,67,https://wefut.com/player/22/5298/kenneth-vermeer
Rob Elliot,69,silver,Republic of Ireland,70,65,74,70,39,69,https://wefut.com/player/22/5297/rob-elliot
Brad Jones,69,silver,Australia,65,65,66,70,53,73,https://wefut.com/player/22/5296/brad-jones
Antonio Rosati,69,silver,Italy,68,69,46,68,32,70,https://wefut.com/player/22/5287/antonio-rosati
Tolgahan Acar,69,silver,Turkey,70,64,67,78,36,59,https://wefut.com/player/22/5285/tolgahan-acar
Jorge De Olivera,69,silver,Argentina,66,71,58,70,57,65,https://wefut.com/player/22/5284/jorge-de-olivera
Federico Marchetti,69,silver,Italy,66,67,62,67,53,70,https://wefut.com/player/22/5283/federico-marchetti
Ezequiel Centurión,68,swap2,Argentina,68,66,67,68,40,68,https://wefut.com/player/22/21439/ezequiel-centurion
Alain Baroja,68,swap2,Venezuela,70,67,62,69,42,62,https://wefut.com/player/22/21437/alain-baroja
Sebastián Pérez,68,swap2,Chile,71,65,70,73,42,67,https://wefut.com/player/22/6746/sebastian-perez
José Carvallo,68,swap2,Peru,68,65,69,65,53,69,https://wefut.com/player/22/6218/jose-carvallo
Raúl Lizoain,69,silver,Spain,67,69,63,67,50,69,https://wefut.com/player/22/5418/raul-lizoain
Scott Bain,69,silver,Scotland,69,70,71,71,60,63,https://wefut.com/player/22/6551/sergio-roman
Gabriel Castellón,68,swap,Chile,66,63,58,72,42,68,https://wefut.com/player/22/6528/gabriel-castellon
Cristian Bonilla,68,swap,Colombia,70,67,65,71,56,64,https://wefut.com/player/22/6463/cristian-bonilla
Jefersson Martínez,68,swap,Colombia,69,65,66,71,40,67,https://wefut.com/player/22/6459/jefersson-martinez
Tim Rönning,68,silverrare,Sweden,66,69,65,71,17,69,https://wefut.com/player/22/6898/tim-ronning
Per Kristian Bråtveit,68,silver,Norway,67,65,72,67,45,68,https://wefut.com/player/22/23245/per-kristian-bratveit
Przemysław Tytoń,68,silver,Poland,67,64,70,68,50,66,https://wefut.com/player/22/23244/przemyslaw-tyton
Joan Femenías,68,silver,Spain,69,66,51,73,25,63,https://wefut.com/player/22/23221/joan-femenias
Daniel Fuzato,68,silver,Brazil,65,67,62,68,27,70,https://wefut.com/player/22/23210/daniel-fuzato
Josep Martínez,68,silver,Spain,70,68,64,69,26,67,https://wefut.com/player/22/23205/josep-martinez
Álex Domínguez,68,silver,Spain,67,66,67,68,42,66,https://wefut.com/player/22/23204/alex-dominguez
Fabijan Buntić,68,silver,Croatia,69,68,66,69,24,68,https://wefut.com/player/22/23176/fabijan-buntic
Arijanet Murić,68,silver,Kosovo,70,65,75,71,45,67,https://wefut.com/player/22/23172/arijanet-muric
Mile Svilar,68,silver,Serbia,70,64,63,70,58,65,https://wefut.com/player/22/23167/mile-svilar
Okan Kocuk,68,silver,Turkey,69,68,62,70,33,64,https://wefut.com/player/22/23157/okan-kocuk
Nils Körber,68,silver,Germany,70,64,59,74,35,67,https://wefut.com/player/22/23152/nils-korber
Axel Maraval,68,silver,France,71,64,65,70,41,69,https://wefut.com/player/22/23148/axel-maraval
Jak Alnwick,68,silver,England,69,67,66,67,46,67,https://wefut.com/player/22/23138/jak-alnwick
Ryan Allsop,68,silver,England,68,65,66,69,42,66,https://wefut.com/player/22/23137/ryan-allsop
Rémy Riou,68,silver,France,68,66,65,66,48,69,https://wefut.com/player/22/23133/remy-riou
Rafael Romo,68,silver,Venezuela,69,59,64,72,36,68,https://wefut.com/player/22/22303/rafael-romo
Przemysław Tytoń,68,silver,Poland,67,64,70,68,50,66,https://wefut.com/player/22/22046/przemyslaw-tyton
Maarten Paes,68,silver,Netherlands,68,64,66,69,31,67,https://wefut.com/player/22/19223/maarten-paes
Marian Tvrdon,68,silver,Slovakia,69,67,69,71,30,70,https://wefut.com/player/22/7143/marian-tvrdon
Dominik Holec,68,silver,Slovakia,69,70,68,71,21,71,https://wefut.com/player/22/7109/dominik-holec
Washington Aguerre,68,silver,Uruguay,72,67,65,63,53,66,https://wefut.com/player/22/7052/washington-aguerre
Erce Kardeşler,68,silver,Turkey,69,63,62,72,41,68,https://wefut.com/player/22/7022/erce-kardesler
Joan Femenías,68,silver,Spain,69,66,51,73,25,63,https://wefut.com/player/22/7019/joan-femenias
Andrei Vlad,68,silver,Romania,67,69,69,72,36,63,https://wefut.com/player/22/7000/andrei-vlad
Dayne St. Clair,68,silver,Canada,68,62,53,76,27,66,https://wefut.com/player/22/6989/dayne-st-clair
Park Il Gyu,68,silver,Korea Republic,71,54,61,73,40,71,https://wefut.com/player/22/6978/park-il-gyu
Yohei Takaoka,68,silver,Japan,69,65,63,72,23,65,https://wefut.com/player/22/6949/yohei-takaoka
Daniel Fuzato,68,silver,Brazil,65,67,62,68,27,70,https://wefut.com/player/22/6942/daniel-fuzato
Malik Asselah,68,silver,Algeria,70,67,62,70,42,65,https://wefut.com/player/22/6933/malik-asselah
Josep Martínez,68,silver,Spain,70,68,64,69,26,67,https://wefut.com/player/22/6920/josep-martinez
Álex Domínguez,68,silver,Spain,67,66,67,68,42,66,https://wefut.com/player/22/6916/alex-dominguez
Adam Jakubech,68,silver,Slovakia,71,63,64,69,39,67,https://wefut.com/player/22/6869/adam-jakubech
Berke Özer,68,silver,Turkey,66,70,69,73,20,64,https://wefut.com/player/22/6842/berke-ozer
Maarten Paes,68,silver,Netherlands,68,64,66,69,31,67,https://wefut.com/player/22/6789/maarten-paes
Ivan Zlobin,68,silver,Russia,66,66,61,68,29,67,https://wefut.com/player/22/6775/ivan-zlobin
Sebastián Jurado,68,silver,Mexico,72,64,65,72,52,68,https://wefut.com/player/22/6751/sebastian-jurado
Fabijan Buntić,68,silver,Croatia,69,68,66,69,24,68,https://wefut.com/player/22/6747/fabijan-buntic
Rémy Descamps,68,silver,France,73,65,61,69,43,67,https://wefut.com/player/22/6740/remy-descamps
Yoon Bo Sang,68,silver,Korea Republic,67,66,63,72,29,65,https://wefut.com/player/22/6722/yoon-bo-sang
Arijanet Murić,68,silver,Kosovo,70,65,75,71,45,67,https://wefut.com/player/22/6719/arijanet-muric
Kosuke Nakamura,68,silver,Japan,71,62,69,71,40,64,https://wefut.com/player/22/6707/kosuke-nakamura
Tyler Miller,68,silver,United States,69,65,66,68,33,67,https://wefut.com/player/22/6701/tyler-miller
Boris Radunović,68,silver,Serbia,69,68,64,71,42,69,https://wefut.com/player/22/6692/boris-radunovic
Michael Zetterer,68,silver,Germany,67,66,70,71,41,64,https://wefut.com/player/22/6641/michael-zetterer
Alex Bono,68,silver,United States,67,66,66,70,41,66,https://wefut.com/player/22/6637/alex-bono
David Gil,68,silver,Spain,68,70,67,67,47,65,https://wefut.com/player/22/6628/david-gil
Bradley Collins,68,silver,England,68,64,67,69,43,65,https://wefut.com/player/22/6622/bradley-collins
Ezkieta,68,silver,Spain,65,66,65,68,44,69,https://wefut.com/player/22/6618/ezkieta
Liu Dianzuo,68,silver,China PR,66,67,64,70,50,69,https://wefut.com/player/22/6607/liu-dianzuo
Peter Leeuwenburgh,68,silver,Netherlands,72,66,65,69,44,64,https://wefut.com/player/22/6588/peter-leeuwenburgh
Craig MacGillivray,68,silver,Scotland,69,65,67,71,51,66,https://wefut.com/player/22/6587/craig-macgillivray
Fabian Bredlow,68,silver,Germany,70,66,62,71,39,63,https://wefut.com/player/22/6584/fabian-bredlow
Okan Kocuk,68,silver,Turkey,69,68,62,70,33,64,https://wefut.com/player/22/6576/okan-kocuk
Lionel Mpasi,68,silver,France,68,66,65,69,45,66,https://wefut.com/player/22/6575/lionel-mpasi
Óscar Whalley,68,silver,Spain,68,67,69,70,42,65,https://wefut.com/player/22/6540/oscar-whalley
Aleksandr Vasyutin,68,silver,Russia,70,61,65,72,36,66,https://wefut.com/player/22/6531/aleksandr-vasyutin
Nils Körber,68,silver,Germany,70,64,59,74,35,67,https://wefut.com/player/22/6527/nils-korber
Sosha Makani,68,silver,Iran,69,66,60,73,44,68,https://wefut.com/player/22/6511/sosha-makani
Sonny Stevens,68,silver,Netherlands,67,67,59,67,37,68,https://wefut.com/player/22/6493/sonny-stevens
Andrés Mehring,68,silver,Argentina,67,65,66,67,47,69,https://wefut.com/player/22/6487/andres-mehring
César Rigamonti,68,silver,Argentina,68,65,63,68,40,69,https://wefut.com/player/22/6482/cesar-rigamonti
Axel Maraval,68,silver,France,71,64,65,70,41,69,https://wefut.com/player/22/6478/axel-maraval
Per Kristian Bråtveit,68,silver,Norway,67,65,72,67,45,68,https://wefut.com/player/22/6417/per-kristian-bratveit
Manuel Kuttin,68,silver,Austria,69,66,68,69,34,65,https://wefut.com/player/22/6411/manuel-kuttin
Abdullah Al Mayoof,68,silver,Saudi Arabia,57,72,75,72,32,67,https://wefut.com/player/22/6404/abdullah-al-mayoof
Chris Maxwell,68,silver,Wales,68,67,66,68,41,67,https://wefut.com/player/22/6394/chris-maxwell
Donovan Léon,68,silver,France,66,66,64,71,47,66,https://wefut.com/player/22/6357/donovan-leon
Mile Svilar,68,silver,Serbia,70,64,63,70,58,65,https://wefut.com/player/22/6689/mile-svilar
Michael Zetterer,68,silver,England,69,67,66,67,46,67,https://wefut.com/player/22/6352/jak-alnwick
Jimmy Maurer,68,silver,United States,68,66,66,69,39,72,https://wefut.com/player/22/6326/jimmy-maurer
Louis Bostyn,68,silver,Belgium,70,66,61,69,36,70,https://wefut.com/player/22/6316/louis-bostyn
Colin Coosemans,68,silver,Belgium,68,63,70,70,44,68,https://wefut.com/player/22/6299/colin-coosemans
Ryan Allsop,68,silver,England,68,65,66,69,42,66,https://wefut.com/player/22/6297/ryan-allsop
Mathieu Gorgelin,68,silver,France,69,64,70,70,47,67,https://wefut.com/player/22/6295/mathieu-gorgelin
Balázs Megyeri,68,silver,Hungary,65,63,67,72,36,71,https://wefut.com/player/22/6290/balazs-megyeri
Jonathan Bond,68,silver,England,69,66,61,69,49,67,https://wefut.com/player/22/6273/jonathan-bond
Joris Delle,68,silver,France,68,67,64,68,50,67,https://wefut.com/player/22/6264/joris-delle
Rafael Romo,68,silver,Venezuela,69,59,64,72,36,68,https://wefut.com/player/22/6259/rafael-romo
Peter Abrahamsson,68,silver,Sweden,69,70,68,66,41,68,https://wefut.com/player/22/6252/peter-abrahamsson
Marcus Sandberg,68,silver,Sweden,68,66,65,69,32,67,https://wefut.com/player/22/6245/marcus-sandberg
Daniel Hernández,68,silver,Venezuela,70,67,59,68,32,67,https://wefut.com/player/22/6236/daniel-hernandez
Declan Rudd,68,silver,England,70,62,62,71,51,65,https://wefut.com/player/22/6227/declan-rudd
Mark Birighitti,68,silver,Australia,69,69,64,70,48,66,https://wefut.com/player/22/6224/mark-birighitti
William Yarbrough,68,silver,United States,67,62,70,68,58,68,https://wefut.com/player/22/6222/william-yarbrough
