Name,Rtg,Card,Nation,DIV,HAN,KIC,REF,SPE,POS,Link
Thomas Didillon,72,silverrare,France,74,70,71,70,57,75,https://wefut.com/player/19/13638/thomas-didillon
Alexis Martín Arias,72,silverrare,Argentina,76,62,76,75,61,71,https://wefut.com/player/19/13637/alexis-martin-arias
Axel Werner,72,silverrare,Argentina,78,72,76,73,41,68,https://wefut.com/player/19/13636/axel-werner
Guillermo Sara,72,silverrare,Argentina,72,70,73,74,41,69,https://wefut.com/player/19/13635/guillermo-sara
Iván Arboleda,72,silverrare,Colombia,74,71,67,74,58,68,https://wefut.com/player/19/13634/ivan-arboleda
Leandro Castellanos,72,silverrare,Colombia,72,75,59,73,44,69,https://wefut.com/player/19/13633/leandro-castellanos
Matías Dituro,72,silverrare,Argentina,72,72,76,73,32,71,https://wefut.com/player/19/13629/matias-dituro
Hendrik Van Crombrugge,72,silverrare,Belgium,75,71,72,73,37,70,https://wefut.com/player/19/13627/hendrik-van-crombrugge
Marcus Bettinelli,72,silverrare,England,74,69,68,76,34,72,https://wefut.com/player/19/13626/marcus-bettinelli
Emiliano Martínez,72,silverrare,Argentina,73,69,75,74,59,70,https://wefut.com/player/19/13624/emiliano-martinez
Alexandre Letellier,72,silverrare,France,69,70,61,76,39,70,https://wefut.com/player/19/13623/alexandre-letellier
Rafał Gikiewicz,72,silverrare,Poland,72,70,75,74,27,71,https://wefut.com/player/19/13620/rafal-gikiewicz
Aitor,72,silverrare,Spain,75,69,65,71,58,75,https://wefut.com/player/19/13618/aitor
Wes Foderingham,72,silverrare,England,73,69,72,76,46,68,https://wefut.com/player/19/13616/wes-foderingham
Dani Hernández,72,silverrare,Venezuela,75,70,60,73,34,71,https://wefut.com/player/19/13613/dani-hernandez
Carlo Pinsoglio,72,silverrare,Italy,74,70,58,76,43,74,https://wefut.com/player/19/13612/carlo-pinsoglio
Paweł Kieszek,72,silverrare,Poland,73,69,72,73,50,66,https://wefut.com/player/19/15889/pawel-kieszek
Karlo Letica,72,silverrare,Croatia,78,66,64,74,47,73,https://wefut.com/player/19/13608/orjan-nyland
Erwin Mulder,72,silverrare,Netherlands,72,70,80,74,35,68,https://wefut.com/player/19/13607/erwin-mulder
Sten Michael Grytebust,72,silverrare,Norway,71,68,68,77,43,70,https://wefut.com/player/19/13606/sten-michael-grytebust
Aleš Hruška,72,silverrare,Czech Republic,68,69,74,75,28,70,https://wefut.com/player/19/13605/ales-hruska
Rob Elliot,72,silverrare,Republic of Ireland,73,69,76,74,47,71,https://wefut.com/player/19/13602/rob-elliot
Juan Pablo Carrizo,72,silverrare,Argentina,74,68,72,73,59,72,https://wefut.com/player/19/13601/juan-pablo-carrizo
Adam Federici,72,silverrare,Australia,72,69,77,71,44,70,https://wefut.com/player/19/13600/adam-federici
John Ruddy,72,silverrare,England,72,66,73,73,38,72,https://wefut.com/player/19/13599/john-ruddy
Sinan Bolat,72,silverrare,Turkey,71,70,74,73,47,69,https://wefut.com/player/19/13598/sinan-bolat
Ali Al Habsi,72,silverrare,Oman,74,58,71,79,41,71,https://wefut.com/player/19/13595/ali-al-habsi
Paweł Kieszek,72,silverrare,Poland,73,69,72,73,50,66,https://wefut.com/player/19/13594/pawel-kieszek
Vladimir Gabulov,72,silverrare,Russia,70,72,60,71,58,76,https://wefut.com/player/19/13592/vladimir-gabulov
Tolga Zengin,72,silverrare,Turkey,72,74,46,74,32,76,https://wefut.com/player/19/13591/tolga-zengin
Kevin Stuhr-Ellegaard,72,silverrare,Denmark,67,76,73,67,37,74,https://wefut.com/player/19/13589/kevin-stuhr-ellegaard
Alexander Walke,72,silverrare,Germany,73,69,73,75,38,67,https://wefut.com/player/19/13588/alexander-walke
Thomas Kaminski,72,silver,Belgium,72,72,67,75,47,69,https://wefut.com/player/19/17897/thomas-kaminski
Su Boyang,72,silver,China PR,72,70,70,72,29,73,https://wefut.com/player/19/13651/su-boyang
Vasilios Barkas,72,silver,Greece,72,67,66,75,35,70,https://wefut.com/player/19/13650/vasilios-barkas
Amir Abedzadeh,72,silver,Iran,68,71,64,75,30,72,https://wefut.com/player/19/13649/amir-abedzadeh
Yan Junling,72,silver,China PR,71,71,70,74,53,71,https://wefut.com/player/19/13644/yan-junling
Julian Pollersbeck,72,silver,Germany,75,66,71,75,24,70,https://wefut.com/player/19/13643/julian-pollersbeck
Sergio Herrera,72,silver,Spain,72,73,71,71,45,69,https://wefut.com/player/19/13642/sergio-herrera
Paul Bernardoni,72,silver,France,72,73,69,74,31,73,https://wefut.com/player/19/13641/paul-bernardoni
Mark Flekken,72,silver,Netherlands,72,71,66,74,28,70,https://wefut.com/player/19/13632/mark-flekken
René,72,silverrare,Spain,78,70,66,71,51,70,https://wefut.com/player/19/13609/rene
Ørjan Nyland,72,silverrare,Norway,73,71,64,74,46,68,https://wefut.com/player/19/13630/danny-ward
Davy Roef,72,silver,Belgium,75,71,65,75,53,68,https://wefut.com/player/19/13628/davy-roef
Caio,72,silver,Brazil,71,68,62,74,44,73,https://wefut.com/player/19/13625/caio
Daniel Bentley,72,silver,England,73,68,65,74,46,73,https://wefut.com/player/19/13622/daniel-bentley
António Filipe,72,silver,Portugal,72,72,65,73,36,71,https://wefut.com/player/19/13621/antonio-filipe
Vid Belec,72,silver,Slovenia,73,72,60,74,53,71,https://wefut.com/player/19/13619/vid-belec
Neil Etheridge,72,silver,Philippines,74,64,63,74,51,72,https://wefut.com/player/19/13617/neil-etheridge
Andreas Luthe,72,silver,Germany,75,67,61,75,38,72,https://wefut.com/player/19/13615/andreas-luthe
Eugenio Lamanna,72,silver,Italy,70,72,66,74,29,71,https://wefut.com/player/19/13614/eugenio-lamanna
Thomas Kaminski,72,silver,Belgium,72,72,67,75,47,69,https://wefut.com/player/19/13611/thomas-kaminski
Raphael Wolf,72,silver,Germany,73,69,68,72,34,70,https://wefut.com/player/19/13610/raphael-wolf
Zeng Cheng,72,silver,China PR,72,69,70,72,30,73,https://wefut.com/player/19/13604/zeng-cheng
Samir Ujkani,72,silver,Kosovo,73,72,64,72,51,72,https://wefut.com/player/19/13603/samir-ujkani
Sebastián Viera,72,silver,Uruguay,71,70,67,74,41,71,https://wefut.com/player/19/13597/sebastian-viera
Alex Cordaz,72,silver,Italy,68,70,62,74,25,72,https://wefut.com/player/19/13596/alex-cordaz
Arkadiusz Malarz,72,silver,Poland,71,64,60,75,25,73,https://wefut.com/player/19/13593/arkadiusz-malarz
Sammy Bossut,72,silver,Belgium,72,71,65,72,42,73,https://wefut.com/player/19/13590/sammy-bossut
Rob Green,72,silver,England,73,70,60,74,46,72,https://wefut.com/player/19/13587/rob-green
Miguel Fraga,71,silverrare,Mexico,70,71,74,71,52,72,https://wefut.com/player/19/20711/miguel-fraga
Vanja Milinković-Savić,71,silverrare,Serbia,70,69,77,71,40,70,https://wefut.com/player/19/19351/vanja-milinkovic-savic
Joel Pereira,71,silverrare,Portugal,69,74,65,72,43,69,https://wefut.com/player/19/18867/joel-pereira
Giorgi Makaridze,71,silverrare,Georgia,76,67,56,75,30,69,https://wefut.com/player/19/18866/giorgi-makaridze
André Moreira,71,silverrare,Portugal,68,76,68,73,47,65,https://wefut.com/player/19/18404/andre-moreira
Jasmin Fejzić,71,silverrare,Bosnia Herzegovina,73,68,61,78,18,69,https://wefut.com/player/19/17877/jasmin-fejzic
Mauro Goicoechea,72,silver,Uruguay,71,72,71,72,47,70,https://wefut.com/player/19/13631/mauro-goicoechea
Jasmin Fejzić,71,silverrare,Bosnia Herzegovina,73,68,61,78,18,69,https://wefut.com/player/19/13715/jasmin-fejzic
Miguel Fraga,71,silverrare,Mexico,70,71,74,71,52,72,https://wefut.com/player/19/13714/miguel-fraga
Rémy Riou,71,silverrare,France,71,70,73,70,58,70,https://wefut.com/player/19/13713/remy-riou
Thomas Kessler,71,silverrare,Germany,72,69,67,71,45,70,https://wefut.com/player/19/13708/thomas-kessler
Dani Giménez,71,silverrare,Spain,71,66,68,76,34,67,https://wefut.com/player/19/13707/dani-gimenez
Óscar Pérez,71,silverrare,Mexico,70,64,65,74,60,73,https://wefut.com/player/19/13704/oscar-perez
Frank Boeckx,71,silverrare,Belgium,69,71,78,73,36,71,https://wefut.com/player/19/13703/frank-boeckx
Germán Lux,71,silverrare,Argentina,70,68,75,72,29,71,https://wefut.com/player/19/13702/german-lux
Johan Wiland,71,silverrare,Sweden,64,76,68,66,25,78,https://wefut.com/player/19/13699/johan-wiland
Andreas Isaksson,71,silverrare,Sweden,72,65,58,75,36,71,https://wefut.com/player/19/13698/andreas-isaksson
Diederik Boer,71,silverrare,Netherlands,64,78,52,67,31,77,https://wefut.com/player/19/13696/diederik-boer
André Moreira,71,silverrare,Portugal,68,76,68,73,47,65,https://wefut.com/player/19/13694/andre-moreira
Vanja Milinković-Savić,71,silverrare,Serbia,70,69,77,71,40,70,https://wefut.com/player/19/13693/vanja-milinkovic-savic
Bingourou Kamara,71,silverrare,France,76,67,63,74,37,68,https://wefut.com/player/19/13692/bingourou-kamara
Jérôme Prior,71,silverrare,France,73,69,74,73,48,69,https://wefut.com/player/19/13690/jerome-prior
Lucas Acosta,71,silverrare,Argentina,70,72,67,73,65,67,https://wefut.com/player/19/13688/lucas-acosta
Shūsaku Nishikawa,71,silverrare,Japan,73,68,75,76,44,70,https://wefut.com/player/19/13687/shusaku-nishikawa
Angus Gunn,71,silverrare,England,70,71,69,75,48,67,https://wefut.com/player/19/13686/angus-gunn
Joel Pereira,71,silverrare,Portugal,69,74,65,72,43,69,https://wefut.com/player/19/13683/joel-pereira
Alberto Brignoli,71,silverrare,Italy,70,72,75,72,31,68,https://wefut.com/player/19/13681/alberto-brignoli
Felix Wiedwald,71,silverrare,Germany,76,63,70,76,38,65,https://wefut.com/player/19/13674/felix-wiedwald
Juan Carlos,71,silverrare,Spain,74,66,67,75,58,69,https://wefut.com/player/19/13673/juan-carlos
Jörg Siebenhandl,71,silverrare,Austria,69,68,75,74,45,69,https://wefut.com/player/19/13672/jorg-siebenhandl
Joel Pereira,71,silverrare,Portugal,69,74,65,72,43,69,https://wefut.com/player/19/17869/joel-pereira
Giorgi Makaridze,71,silverrare,Georgia,76,67,56,75,30,69,https://wefut.com/player/19/13668/giorgi-makaridze
Simone Colombi,71,silverrare,Italy,72,69,53,76,45,69,https://wefut.com/player/19/13666/simone-colombi
Jon McLaughlin,71,silverrare,Scotland,70,73,72,69,57,72,https://wefut.com/player/19/13663/jon-mclaughlin
Martin Männel,71,silverrare,Germany,74,70,59,76,52,65,https://wefut.com/player/19/13659/martin-mannel
Alexandre Oukidja,71,silverrare,France,72,67,62,76,48,70,https://wefut.com/player/19/13658/alexandre-oukidja
Jung Sung Ryong,71,silverrare,Korea Republic,70,66,78,72,41,69,https://wefut.com/player/19/13657/jung-sung-ryong
Ondřej Kolář,71,silverrare,Czech Republic,66,68,75,71,23,70,https://wefut.com/player/19/13656/ondrej-kolar
Florin Nita,71,silverrare,Romania,71,67,58,72,25,76,https://wefut.com/player/19/13655/florin-nita
Kosuke Nakamura,71,silverrare,Japan,76,59,68,79,43,61,https://wefut.com/player/19/13654/kosuke-nakamura
Bartłomiej Drągowski,71,silver,Poland,68,68,70,74,46,71,https://wefut.com/player/19/18166/bartlomiej-dragowski
Stole Dimitrievski,71,silver,FYR Macedonia,72,71,67,71,35,72,https://wefut.com/player/19/15891/stole-dimitrievski
Mathieu Michel,71,silver,France,72,69,65,73,50,69,https://wefut.com/player/19/15890/mathieu-michel
Kwoun Sun Tae,71,silver,Korea Republic,71,70,65,70,39,70,https://wefut.com/player/19/13717/kwoun-sun-tae
Darren Randolph,71,silver,Republic of Ireland,73,65,66,72,41,70,https://wefut.com/player/19/13716/darren-randolph
Johan Dahlin,71,silver,Sweden,68,69,71,73,41,70,https://wefut.com/player/19/13712/johan-dahlin
Nereo Champagne,71,silver,Argentina,70,68,66,71,40,72,https://wefut.com/player/19/13711/nereo-champagne
David Ousted,71,silver,Denmark,69,72,66,69,38,68,https://wefut.com/player/19/13710/david-ousted
Christian Puggioni,71,silver,Italy,73,72,59,74,44,69,https://wefut.com/player/19/13709/christian-puggioni
Agustín Orión,71,silver,Argentina,71,68,70,70,44,72,https://wefut.com/player/19/13706/agustin-orion
David Marshall,71,silver,Scotland,71,69,65,73,48,70,https://wefut.com/player/19/13705/david-marshall
Gianluca Pegolo,71,silver,Italy,71,68,60,72,44,71,https://wefut.com/player/19/13701/gianluca-pegolo
Julián Speroni,71,silver,Argentina,73,69,67,73,42,68,https://wefut.com/player/19/13700/julian-speroni
Nick Rimando,71,silver,United States,71,69,69,74,45,69,https://wefut.com/player/19/13697/nick-rimando
Fabian Giefer,71,silverrare,Germany,74,66,67,73,43,64,https://wefut.com/player/19/13695/augusto-batalla
Gabriel Arias,71,silver,Chile,71,69,62,75,35,70,https://wefut.com/player/19/13691/gabriel-arias
Kang Hyeon Mu,71,silver,Korea Republic,71,66,63,74,42,69,https://wefut.com/player/19/13689/kang-hyeon-mu
Bartłomiej Drągowski,71,silver,Poland,68,68,70,74,46,71,https://wefut.com/player/19/13685/bartlomiej-dragowski
Brayan Cortés,71,silver,Chile,71,70,69,73,48,70,https://wefut.com/player/19/13684/brayan-cortes
Stole Dimitrievski,71,silver,FYR Macedonia,72,71,67,71,35,72,https://wefut.com/player/19/13682/stole-dimitrievski
Mouez Hassen,71,silver,Tunisia,75,65,65,75,48,68,https://wefut.com/player/19/13680/mouez-hassen
Mathieu Michel,71,silver,France,72,69,65,73,50,69,https://wefut.com/player/19/13679/mathieu-michel
Paul Nardi,71,silver,France,75,67,63,74,54,64,https://wefut.com/player/19/13678/paul-nardi
Adriano Facchini,71,silver,Brazil,72,69,61,72,36,73,https://wefut.com/player/19/13677/adriano-facchini
Kevin Müller,71,silver,Germany,70,68,59,74,49,70,https://wefut.com/player/19/13676/kevin-muller
Colin Coosemans,71,silver,Belgium,72,66,71,73,43,69,https://wefut.com/player/19/13675/colin-coosemans
Oscar Jiménez,71,silver,Mexico,74,68,68,72,33,71,https://wefut.com/player/19/13670/oscar-jimenez
Stefan Frei,71,silver,United States,72,64,66,74,43,71,https://wefut.com/player/19/13667/stefan-frei
Declan Rudd,71,silver,England,75,66,65,75,54,66,https://wefut.com/player/19/13665/declan-rudd
Erwin Zelazny,71,silver,France,74,68,60,74,46,73,https://wefut.com/player/19/13664/erwin-zelazny
Hugo González,71,silver,Mexico,74,70,69,71,32,71,https://wefut.com/player/19/13662/hugo-gonzalez
Vincenzo Fiorillo,71,silver,Italy,71,68,64,74,36,68,https://wefut.com/player/19/13661/vincenzo-fiorillo
Panagiotis Glykos,71,silver,Greece,72,64,67,75,49,68,https://wefut.com/player/19/13660/panagiotis-glykos
Vito Mannone,70,silverrare,Italy,68,69,70,70,59,70,https://wefut.com/player/19/20054/vito-mannone
David Stockdale,70,silverrare,England,70,64,77,74,32,66,https://wefut.com/player/19/15892/david-stockdale
Oleksiy Shevchenko,70,silverrare,Ukraine,69,66,73,71,32,71,https://wefut.com/player/19/13777/oleksiy-shevchenko
Ezequiel Unsain,70,silverrare,Argentina,78,64,73,74,45,60,https://wefut.com/player/19/13767/ezequiel-unsain
Sivera,70,silverrare,Spain,69,68,65,70,59,74,https://wefut.com/player/19/13766/sivera
Ethan Horvath,70,silverrare,United States,74,65,61,77,48,65,https://wefut.com/player/19/13765/ethan-horvath
Augusto Batalla,71,silver,Argentina,72,69,67,73,43,64,https://wefut.com/player/19/13695/augusto-batalla
Richard Strebinger,70,silverrare,Austria,70,64,63,79,33,67,https://wefut.com/player/19/13760/richard-strebinger
Brilliant Khuzwayo,70,silverrare,South Africa,72,71,73,72,35,68,https://wefut.com/player/19/13757/brilliant-khuzwayo
Robin Himmelmann,70,silverrare,Germany,65,64,61,77,33,70,https://wefut.com/player/19/13755/robin-himmelmann
Paulo Gazzaniga,70,silverrare,Argentina,67,73,84,71,63,68,https://wefut.com/player/19/13751/paulo-gazzaniga
David Mitov Nilsson,70,silverrare,FYR Macedonia,78,59,73,77,31,63,https://wefut.com/player/19/13748/david-mitov-nilsson
Andrea Seculin,70,silverrare,Italy,73,67,57,79,30,63,https://wefut.com/player/19/13746/andrea-seculin
Mert Günok,70,silverrare,Turkey,69,69,68,70,55,71,https://wefut.com/player/19/13742/mert-gunok
David Stockdale,70,silverrare,England,70,64,77,74,32,66,https://wefut.com/player/19/13735/david-stockdale
Vito Mannone,70,silverrare,Italy,68,69,70,70,59,70,https://wefut.com/player/19/13734/vito-mannone
Ruud Boffin,70,silverrare,Belgium,68,65,70,74,56,68,https://wefut.com/player/19/13733/ruud-boffin
Remko Pasveer,70,silverrare,Netherlands,68,70,72,69,46,70,https://wefut.com/player/19/13729/remko-pasveer
Mark Bunn,70,silverrare,England,69,70,74,69,48,70,https://wefut.com/player/19/13728/mark-bunn
Nereo Fernández,70,silverrare,Argentina,66,71,62,69,42,78,https://wefut.com/player/19/13726/nereo-fernandez
Rubén,70,silverrare,Spain,72,70,73,67,38,68,https://wefut.com/player/19/13724/ruben
Hitoshi Sogahata,70,silverrare,Japan,73,68,70,76,17,69,https://wefut.com/player/19/13722/hitoshi-sogahata
Marco Wölfli,70,silverrare,Switzerland,74,62,75,71,53,67,https://wefut.com/player/19/13721/marco-wolfli
Jean-François Gillet,70,silverrare,Belgium,66,72,69,69,39,75,https://wefut.com/player/19/13720/jean-francois-gillet
Kenneth Kronholm,70,silver,United States,74,64,62,73,29,68,https://wefut.com/player/19/20602/kenneth-kronholm
Nicola Leali,70,silver,Italy,72,70,58,73,33,64,https://wefut.com/player/19/18395/nicola-leali
Chris Maxwell,70,silver,Wales,69,68,70,72,39,68,https://wefut.com/player/19/17841/chris-maxwell
Artur Rudko,70,silver,Ukraine,67,68,66,72,15,70,https://wefut.com/player/19/13776/artur-rudko
Alfonso Herrero,70,silver,Spain,69,70,66,73,47,67,https://wefut.com/player/19/13775/alfonso-herrero
Dean Henderson,70,silver,England,71,68,63,70,51,66,https://wefut.com/player/19/13774/dean-henderson
Fernando De Paul,70,silver,Argentina,72,68,62,73,37,71,https://wefut.com/player/19/13773/fernando-de-paul
Alessandro Micai,70,silver,Italy,68,69,62,74,48,67,https://wefut.com/player/19/13771/alessandro-micai
Munir,70,silver,Morocco,67,70,62,69,43,72,https://wefut.com/player/19/13770/munir
Jonas Omlin,70,silver,Switzerland,72,66,67,72,49,67,https://wefut.com/player/19/13769/jonas-omlin
Muammer Yıldırım,70,silver,Turkey,70,67,62,70,26,70,https://wefut.com/player/19/13768/muammer-yildirim
Cristian Bonilla,70,silver,Colombia,72,68,65,75,57,64,https://wefut.com/player/19/13764/cristian-bonilla
William Dutoit,70,silver,France,71,67,66,72,46,70,https://wefut.com/player/19/13763/william-dutoit
Mohammed Khalil Al Owais,70,silver,Saudi Arabia,69,72,64,67,41,71,https://wefut.com/player/19/13761/mohammed-khalil-al-owais
Marcel Schuhen,70,silver,Germany,70,69,71,70,55,68,https://wefut.com/player/19/13759/marcel-schuhen
Jakob Busk,70,silver,Denmark,73,62,67,75,45,66,https://wefut.com/player/19/13758/jakob-busk
Chris Maxwell,70,silver,Wales,69,68,70,72,39,68,https://wefut.com/player/19/13756/chris-maxwell
Marius Müller,70,silver,Germany,69,68,65,73,25,66,https://wefut.com/player/19/13754/marius-muller
Sokratis Dioudis,70,silver,Greece,74,70,63,74,40,64,https://wefut.com/player/19/13753/sokratis-dioudis
Jordan Archer,70,silver,Scotland,72,70,69,73,43,70,https://wefut.com/player/19/13752/jordan-archer
Maxime Dupé,70,silver,France,71,71,61,72,48,66,https://wefut.com/player/19/13750/maxime-dupe
Yang Han Been,70,silver,Korea Republic,71,64,62,74,42,70,https://wefut.com/player/19/13749/yang-han-been
Nicola Leali,70,silver,Italy,72,70,58,73,33,64,https://wefut.com/player/19/13747/nicola-leali
Benjamin Leroy,70,silver,France,71,67,61,69,34,69,https://wefut.com/player/19/13745/benjamin-leroy
Abdoulaye Diallo,70,silver,Senegal,70,65,65,68,42,72,https://wefut.com/player/19/13744/abdoulaye-diallo
Sean Johnson,70,silver,United States,72,64,64,75,42,69,https://wefut.com/player/19/13743/sean-johnson
Sascha Burchert,70,silver,Germany,70,68,67,69,48,70,https://wefut.com/player/19/13741/sascha-burchert
Alfredo Saldívar,70,silver,Mexico,70,69,70,70,55,69,https://wefut.com/player/19/13740/alfredo-saldivar
Kenneth Kronholm,70,silver,United States,74,64,62,73,29,68,https://wefut.com/player/19/13739/kenneth-kronholm
Denis Petrić,70,silver,Serbia,71,62,59,73,47,71,https://wefut.com/player/19/13738/denis-petric
Ricardo Ferreira,70,silver,Portugal,73,71,63,71,46,66,https://wefut.com/player/19/13737/ricardo-ferreira
Lucero Álvarez,70,silver,Uruguay,73,71,59,73,18,67,https://wefut.com/player/19/13732/lucero-alvarez
Marco Knaller,70,silver,Austria,69,71,59,72,41,68,https://wefut.com/player/19/13731/marco-knaller
Trevor Carson,70,silver,Northern Ireland,71,65,67,75,55,68,https://wefut.com/player/19/13730/trevor-carson
Marián Kelemen,70,silver,Slovakia,68,68,66,68,30,69,https://wefut.com/player/19/13727/marian-kelemen
Philipp Pentke,70,silver,Germany,72,64,66,72,38,68,https://wefut.com/player/19/13725/philipp-pentke
Enrique Bologna,70,silver,Argentina,70,68,60,70,47,70,https://wefut.com/player/19/13723/enrique-bologna
Tomasz Kuszczak,70,silver,Poland,72,64,64,74,50,69,https://wefut.com/player/19/13719/tomasz-kuszczak
Boaz Myhill,70,silver,Wales,72,70,69,68,41,69,https://wefut.com/player/19/13718/boaz-myhill
Jamal Blackman,69,silverrare,England,70,69,63,73,23,66,https://wefut.com/player/19/17771/jamal-blackman
Danijel Petković,69,silverrare,Montenegro,72,68,65,73,39,69,https://wefut.com/player/19/13870/danijel-petkovic
Ortwin De Wolf,69,silverrare,Belgium,67,70,76,71,33,69,https://wefut.com/player/19/13868/ortwin-de-wolf
Jannik Huth,69,silverrare,Germany,70,65,74,72,54,66,https://wefut.com/player/19/13860/jannik-huth
Álvaro Montero,69,silverrare,Colombia,70,67,61,72,42,66,https://wefut.com/player/19/13859/alvaro-montero
Emil Audero,69,silverrare,Italy,74,66,63,77,55,65,https://wefut.com/player/19/13857/emil-audero
Sergio Rochet,69,silverrare,Uruguay,73,63,65,76,49,63,https://wefut.com/player/19/13853/sergio-rochet
Lefteris Choutesiotis,69,silverrare,Greece,72,65,60,74,60,66,https://wefut.com/player/19/13850/lefteris-choutesiotis
Rúnar Alex Rúnarsson,69,silverrare,Iceland,70,68,72,67,45,67,https://wefut.com/player/19/13849/runar-alex-runarsson
Patrik Carlgren,69,silverrare,Sweden,76,57,55,75,33,63,https://wefut.com/player/19/13847/patrik-carlgren
José Chunga,69,silverrare,Colombia,76,63,69,71,43,63,https://wefut.com/player/19/13841/jose-chunga
Andreas Linde,69,silverrare,Sweden,72,66,65,72,48,67,https://wefut.com/player/19/13831/andreas-linde
Adrián Ortolá,69,silverrare,Spain,71,67,72,68,49,69,https://wefut.com/player/19/13826/adrian-ortola
Jamal Blackman,69,silverrare,England,70,69,63,73,23,66,https://wefut.com/player/19/13825/jamal-blackman
Janis Blaswich,69,silverrare,Germany,70,70,67,77,45,65,https://wefut.com/player/19/13824/janis-blaswich
Manuel Riemann,69,silverrare,Germany,66,64,73,73,55,66,https://wefut.com/player/19/13819/manuel-riemann
Martin Hansen,70,silverrare,Serbia,67,68,58,71,42,71,https://wefut.com/player/19/13812/milan-lukac
Marco Silvestri,69,silverrare,Italy,78,60,55,76,58,66,https://wefut.com/player/19/13809/marco-silvestri
Mamadou Samassa,69,silverrare,Mali,71,65,69,75,43,63,https://wefut.com/player/19/13808/mamadou-samassa
Robbin Ruiter,69,silverrare,Netherlands,68,65,69,70,55,71,https://wefut.com/player/19/13807/robbin-ruiter
Wang Dalei,69,silverrare,China PR,69,68,76,70,63,65,https://wefut.com/player/19/13794/wang-dalei
Robert Zwinkels,69,silverrare,Netherlands,67,65,67,69,44,75,https://wefut.com/player/19/13792/robert-zwinkels
Cenk Gönen,69,silverrare,Turkey,76,62,68,75,44,63,https://wefut.com/player/19/13791/cenk-gonen
Adam Larsen Kwarasey,69,silverrare,Ghana,66,70,67,69,61,66,https://wefut.com/player/19/13785/adam-larsen-kwarasey
Casto,69,silverrare,Spain,78,64,65,64,45,67,https://wefut.com/player/19/13782/casto
José Antonio Rodríguez,69,silver,Mexico,72,67,64,69,54,65,https://wefut.com/player/19/20703/jose-antonio-rodriguez
Joe Bendik,69,silver,United States,70,67,63,71,38,69,https://wefut.com/player/19/20049/joe-bendik
Darío Melo,69,silver,Chile,66,69,60,72,49,65,https://wefut.com/player/19/19332/dario-melo
Carlos Lampe,69,silver,Bolivia,66,71,62,69,28,67,https://wefut.com/player/19/17815/carlos-lampe
Jordan Smith,69,silver,England,68,66,57,73,36,67,https://wefut.com/player/19/17776/jordan-smith
Per Kristian Bråtveit,69,silver,Norway,71,64,64,69,45,68,https://wefut.com/player/19/17774/per-kristian-bratveit
Zacharie Boucher,69,silver,France,70,65,71,73,54,67,https://wefut.com/player/19/15893/zacharie-boucher
Panagiotis Tsintotas,69,silver,Greece,70,70,68,73,35,59,https://wefut.com/player/19/13869/panagiotis-tsintotas
Ratón,69,silver,Spain,65,70,69,68,47,69,https://wefut.com/player/19/13867/raton
Haydar Yılmaz,69,silver,Turkey,68,67,60,70,31,68,https://wefut.com/player/19/13866/haydar-yilmaz
Carlos Cáceda,69,silver,Peru,69,69,65,72,33,71,https://wefut.com/player/19/13865/carlos-caceda
Matt Turner,69,silver,United States,70,69,69,73,38,72,https://wefut.com/player/19/13864/matt-turner
Takuto Hayashi,69,silver,Japan,68,70,60,71,25,70,https://wefut.com/player/19/13863/takuto-hayashi
Boris Radunović,69,silver,Serbia,70,69,64,72,42,70,https://wefut.com/player/19/13862/boris-radunovic
Gautier Larsonneur,69,silver,France,70,66,67,71,50,67,https://wefut.com/player/19/13861/gautier-larsonneur
Hidde Jurjus,69,silver,Netherlands,72,64,65,73,49,65,https://wefut.com/player/19/13858/hidde-jurjus
Milan Lukač,69,silverrare,Serbia,67,66,66,70,41,68,https://wefut.com/player/19/13856/alex-bono
Marvin Schwäbe,69,silver,Germany,72,66,71,73,49,61,https://wefut.com/player/19/13855/marvin-schwabe
Ali Şaşal Vural,69,silver,Turkey,72,63,61,74,47,68,https://wefut.com/player/19/13854/ali-sasal-vural
Fabian Bredlow,69,silver,Germany,71,68,60,71,41,64,https://wefut.com/player/19/13852/fabian-bredlow
Jordan Smith,69,silver,England,68,66,57,73,36,67,https://wefut.com/player/19/13851/jordan-smith
David Raya,69,silver,Spain,68,71,59,71,45,65,https://wefut.com/player/19/13848/david-raya
Cican Stanković,69,silver,Austria,74,67,60,72,40,64,https://wefut.com/player/19/13846/cican-stankovic
César Rigamonti,69,silver,Argentina,68,65,62,69,43,73,https://wefut.com/player/19/13845/cesar-rigamonti
Alan Aguerre,69,silver,Argentina,67,70,60,69,49,68,https://wefut.com/player/19/13844/alan-aguerre
Darío Melo,69,silver,Chile,66,69,60,72,49,65,https://wefut.com/player/19/13843/dario-melo
Ricardo Jérez,69,silver,Guatemala,68,70,65,68,41,69,https://wefut.com/player/19/13842/ricardo-jerez
Anton Mitryushkin,69,silver,Russia,72,64,66,71,30,69,https://wefut.com/player/19/13840/anton-mitryushkin
Sondre Løvseth Rossbach,69,silver,Norway,69,67,65,71,45,67,https://wefut.com/player/19/13839/sondre-lovseth-rossbach
Alejandro Sánchez,69,silver,Argentina,67,64,69,74,23,67,https://wefut.com/player/19/13838/alejandro-sanchez
Marius Gersbeck,69,silver,Germany,67,70,58,72,40,67,https://wefut.com/player/19/13837/marius-gersbeck
Markus Kolke,69,silver,Germany,70,64,60,74,48,67,https://wefut.com/player/19/13836/markus-kolke
